EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3183517,BISHWARANJAN SALANGI,06-Nov-2025 03:44 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3179385,BRAHMANANDA SAHU,04-Nov-2025 09:58 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3181266,DILLIP NAYAK,04-Nov-2025 04:45 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3170334,HIMANSUSHEKHAR SAHU,05-Nov-2025 07:09 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3189287,JANMEJAY PUTY,06-Nov-2025 03:09 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3184885,JINMAY BISWAL,05-Nov-2025 04:21 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3184252,Kamalakanta Choudhury,06-Nov-2025 07:48 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3187007,KIRAN KUMAR DANDPAT,06-Nov-2025 01:23 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3186497,MANASI MOHAPATRA,05-Nov-2025 09:21 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3179860,MANAS RANJAN BARIK,04-Nov-2025 03:04 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3180678,MANOJ KUMAR SHAW,04-Nov-2025 04:10 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3176222,NABAJYOTI PATRA,03-Nov-2025 10:28 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3175597,NILAMADHABA CONSTRUCTION,05-Nov-2025 06:26 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3181513,NILAMADHABA SAHU,04-Nov-2025 04:47 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3172677,PATITAPABAN NAIK,01-Nov-2025 05:03 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3166606,PRADIPTA KISHORE DAS,05-Nov-2025 05:26 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3177635,PRAHALLAD BEHERA,03-Nov-2025 05:32 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3184558,Prasanna Biswal,05-Nov-2025 03:02 PM,Accepted-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3176794,PRAVAKAR SAHU,04-Nov-2025 01:20 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3179014,RAJDEEP SADUAL,03-Nov-2025 09:18 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3186668,RAJESH DAS,06-Nov-2025 04:31 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3176313,RAMJIT MARANDI,03-Nov-2025 10:58 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3165181,RANJEETA PRUSTY,31-Oct-2025 10:33 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3181161,SANGHAPRIYA GOUTAM,06-Nov-2025 03:44 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3181315,SANJAY KUMAR PUHAN,06-Nov-2025 02:04 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3189013,SATYAGOPAL MOHAPATRA,06-Nov-2025 03:29 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3174712,SIBAYA SAMBIT NAYAK,04-Nov-2025 08:02 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3183298,SOURAV PALATA,06-Nov-2025 10:47 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3177806,SRI BALARAM LENKA,03-Nov-2025 03:02 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3176280,SRI BISWAJIT PRADHAN,05-Nov-2025 12:50 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3173534,SRI MRUTYUNJAY SAHU,02-Nov-2025 11:19 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3175882,SUBHASHREE ROUT,03-Nov-2025 01:05 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3183147,SUBHASISH PATI,05-Nov-2025 01:04 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3185239,SUCHARITA SETHI,05-Nov-2025 07:59 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3170917,SUMIT KUMAR SAHU,31-Oct-2025 09:25 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3171343,SUPRABHA SARGHARIA,02-Nov-2025 11:45 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3172296,YASOBANTA KHANDEI,02-Nov-2025 11:56 AM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3174696,YUDHISTIR BISWAL,02-Nov-2025 04:39 PM,Rejected-AOC,L1,31-Dec-2025 03:53 PM,,,,,,,AOC
