Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,11,3213132,BIBRAT KUMAR NATH,11-Nov-2025 02:26 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,12,3205220,BINOD KUMAR BEHERA,10-Nov-2025 10:24 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,13,3213489,BISHWOJIT BISWAL,11-Nov-2025 03:31 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,14,3200282,BISWA BHUSAN SWIN,10-Nov-2025 02:52 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,15,3184907,BISWAJIT BEHERA,05-Nov-2025 04:38 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,16,3168969,BISWANATH BEHERA,30-Oct-2025 10:14 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,17,3213143,BISWANATH KHUNTIA,11-Nov-2025 02:44 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,18,3178657,BISWA PRASAD BARAL,08-Nov-2025 02:16 PM,Accepted-AOC,Successful bidder through transparent lottery.,20-Dec-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,19,3212457,BISWA RANJAN BAI,11-Nov-2025 01:05 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,20,3190874,CHANDAN KUMAR JENA,07-Nov-2025 11:04 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,21,3175418,CHANDRAKANTA LENKA,02-Nov-2025 08:34 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,22,3211884,CHITRASEN DAS,11-Nov-2025 12:07 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,23,3213374,DEBABRATA MOHANTY,11-Nov-2025 03:03 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,24,3211862,DURGA PRASAD SAHOO,11-Nov-2025 04:07 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,25,3212963,HALADHAR SAHOO,11-Nov-2025 02:21 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,26,3212338,JN ASSOCIATES,11-Nov-2025 01:08 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,27,3212419,KALANDI CHARAN BEHERA,11-Nov-2025 01:20 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,28,3214471,KAMALA KANTA PRADHAN,11-Nov-2025 05:54 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,29,3210099,KAPIL DEV DASH,11-Nov-2025 06:15 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,30,3173241,LILIMA NAYAK,04-Nov-2025 08:31 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,31,3212706,LWEET PATTANAYAK,11-Nov-2025 01:41 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,32,3210238,MALAYA KETAN SWAIN,10-Nov-2025 10:23 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,33,3213606,MANAS RANJAN ROUT,11-Nov-2025 03:33 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,34,3175022,MANAS RANJAN SWAIN,03-Nov-2025 08:50 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,35,3191515,MITA SWAIN,06-Nov-2025 09:24 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,36,3214114,NIBAS PRADHAN,11-Nov-2025 05:33 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,37,3186362,NIHARIKA JENA,05-Nov-2025 08:49 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,38,3173828,OMM PRAKASH PRUSTY,02-Nov-2025 11:31 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,39,3199158,PAPUN KUMAR MALLICK,08-Nov-2025 09:23 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,40,3204976,PRABHU PRASAD PAIKARAY,10-Nov-2025 09:16 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,41,3182807,PRAGNYAJIT NAYAK,06-Nov-2025 07:03 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,42,3187928,PRITISH KUMAR KAR,06-Nov-2025 12:04 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,43,3213400,RAJAT KUMAR BEHERA,11-Nov-2025 03:01 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,44,3212494,Ranjan Kumar Sethy,11-Nov-2025 02:59 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,45,3201249,R K DEBASISH,09-Nov-2025 01:38 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,46,3213477,SACHIKANTA ROUT,11-Nov-2025 03:52 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,47,3212388,SAKTI KANTA NATH,11-Nov-2025 01:00 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,48,3183000,SAMIR KUMAR DAS,05-Nov-2025 09:19 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,49,3203108,SAMRAT KUMAR BEHERA,09-Nov-2025 08:05 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,50,3213523,SANDEEP DAS,11-Nov-2025 03:24 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,51,3210979,SANGRAM KISHORE ROUTRAY,11-Nov-2025 01:52 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,52,3207070,SANJAM KUMAR SINGH,10-Nov-2025 01:52 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,53,3212643,SANJAY KUMAR OJHA,11-Nov-2025 03:42 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,54,3201850,SANTOSH KUMAR MOHAPATRA,09-Nov-2025 02:58 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,55,3174954,Sarala Prasad Das,02-Nov-2025 06:13 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,56,3187435,SARIKA SATAPATHY,06-Nov-2025 10:08 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,57,3209431,Saroj Kumar Mallick,10-Nov-2025 06:45 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
