Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
,,,,,,,,,,,,,11,2936197,DILLIP KUMAR BEHURA,27-May-2025 10:06 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2936500,HEMANT KUMAR BISWAL,28-May-2025 01:05 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,2930303,JAYANTI SAHOO,23-May-2025 06:12 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,2939532,JAYASHREE MOHAPATRA,29-May-2025 10:04 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,2935187,Kedarnath Dalai,27-May-2025 09:35 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,2939172,Khetrabasi Jena,29-May-2025 06:25 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,2935188,MANOJ KUMAR PATI,28-May-2025 07:11 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,2938791,NALINI KANTA SETHY,28-May-2025 11:18 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,2939100,NIBEDITA NAYAK,29-May-2025 01:13 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,2927967,NIHARIKA PATTANAIK,21-May-2025 11:58 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,2937351,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,28-May-2025 12:15 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,2932307,Pradeep Patra,26-May-2025 11:45 AM,Accepted-AOC,Selected in the Lottery,09-Dec-2025 12:58 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,2940184,PRAKASH SETHY,29-May-2025 12:55 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,2937682,PRAVAT RANJAN PRADHAN,28-May-2025 02:15 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,2935578,Rajesh Kumar Das,27-May-2025 06:00 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,2931567,Rajiv Ratan Mishra,26-May-2025 05:39 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,2931259,RIYASAT KHAN,24-May-2025 09:34 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,2937158,R K SOUMYAKANT,28-May-2025 11:50 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,2940764,SAFIKUR REHMAN,29-May-2025 03:48 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,2935136,SANGEETA BEHERA (S.C),28-May-2025 09:11 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,2928790,SANGRAM SAMAL,24-May-2025 09:50 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,2940145,SARAT CHANDRA MOHARANA,29-May-2025 12:48 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,2928135,Sashikala Bal,26-May-2025 07:41 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,2931419,SASMITA LENKA,25-May-2025 10:51 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,2940945,SK.MUSTAK ALI,29-May-2025 04:34 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,2932112,SUBHASMITA BEHERA,28-May-2025 05:36 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,2935097,Suryakanta Behera,27-May-2025 02:11 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,2934620,SURYA KANTA ROUT,28-May-2025 09:15 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,2940656,SUSANT KUMAR PARIDA,29-May-2025 04:06 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,40,2932527,SUSHIL KUMAR BISWAL,28-May-2025 07:18 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,41,2937141,SUSHREE SUSMITA MALIK,28-May-2025 11:30 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,42,2928525,SUVAM PARIDA,26-May-2025 08:20 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,43,2937544,UTTAM KUMAR BISWAL,28-May-2025 01:06 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
