Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3176772,Dak Sethy,03-Nov-2025 12:16 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3177442,DEBASISH KUMAR PADHI,03-Nov-2025 01:47 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3168639,Durga Madhaba Sahu,30-Oct-2025 06:39 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3172102,GANESH PRASAD SAHU,01-Nov-2025 01:39 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3168300,HERO WANI JENA,01-Nov-2025 03:01 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3170079,JAGANNATH PANDA,31-Oct-2025 04:16 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3178170,JYOTIRMAYEE BAL,03-Nov-2025 04:39 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3168961,MADAN GOUDA,31-Oct-2025 11:27 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3169546,M PRAKASHA CHANDRA PATRA,31-Oct-2025 01:00 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3177866,Neelakantha Swain,03-Nov-2025 03:29 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3170470,NETAJI PRADHAN,31-Oct-2025 06:09 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3167423,Nilu Mohanty,30-Oct-2025 05:38 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3177767,ORISONS MINERALS AND PROPERTIES,03-Nov-2025 02:54 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3170242,Pabitra Mohan Bisoyi,31-Oct-2025 06:44 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3171566,PINKU SETHI,01-Nov-2025 11:22 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3170153,PITABASA RATHA,31-Oct-2025 04:47 PM,Accepted-AOC,Successful Bidder in Lottery,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3169219,PITABAS SWAIN,31-Oct-2025 11:40 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3173445,Pradeep Kumar Panda,02-Nov-2025 10:54 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3171321,Prasanta Kumar Pattnayak,02-Nov-2025 02:14 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3167683,Pruthibraj Pradhan,30-Oct-2025 01:35 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3172839,Rajendra Sahu,01-Nov-2025 06:13 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3175911,Ranjan Swain,03-Nov-2025 02:29 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3170137,Rojalini Bisoyi,31-Oct-2025 07:23 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3168102,SANJAYA KUMAR GOUDA,30-Oct-2025 03:42 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3176534,Sanjaya Kumar Pradhan,03-Nov-2025 12:06 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3170511,Sanjayananda Padhy,31-Oct-2025 07:04 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3175163,Santosh Kumar Panigrahi,03-Nov-2025 02:04 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3170614,Simanchal Raut,31-Oct-2025 08:12 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3171822,Sruti Nayak,01-Nov-2025 12:24 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3174875,Sudam Gouda,02-Nov-2025 05:47 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3172546,SURESH CHANDRA NAYAK,01-Nov-2025 04:17 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3168319,SUSANTA KUMAR PANDA,30-Oct-2025 04:50 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3174327,SUVENDU KUMAR PRADHAN,02-Nov-2025 02:02 PM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3171611,SWAGAT KUMAR SAHU,01-Nov-2025 11:30 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3173808,TRILOCHANA PARIDA,02-Nov-2025 11:20 AM,Rejected-AOC,Unsuccessful Bidder,15-Dec-2025 02:21 PM,AOC
