S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3006500,JULKAR RAHEMAN KHAN,21-Jul-2025 12:14 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,3001273,JYOTIRANJAN JENA,16-Jul-2025 05:31 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,3005825,JYOTI RANJAN NAYAK,21-Jul-2025 11:01 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3007367,JYOTIRANJAN PANDA,21-Jul-2025 04:24 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,3007156,JYOTI RANJAN SAMAL,21-Jul-2025 03:26 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,3007378,JYOTIRMAYEE BEHERA,21-Jul-2025 04:52 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3005920,KISHORE KUMAR BEHERA,20-Jul-2025 11:59 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2999565,LAMBUDAR PUSTI,14-Jul-2025 09:37 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3001941,Laxmidhar Mallik,18-Jul-2025 11:18 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3001748,MANAS RANJAN BISWAL,18-Jul-2025 10:49 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3006040,MANAS RANJAN SAMAL,21-Jul-2025 12:21 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3006279,MANOJ SAHU,21-Jul-2025 11:25 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,3006243,M N RAJKISHAN BISWAL,21-Jul-2025 01:17 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3005692,M/S AMIYA KUMAR JENA,20-Jul-2025 09:12 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3006022,"M/S.BABA KASIBISWANATH ELECTRICALS,PROP.-BISWARANJAN NAYAK",21-Jul-2025 08:45 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2999871,M/S BISWAJIT BEHURIA,17-Jul-2025 08:21 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,2996998,M/S PRALAYA SAMAL,14-Jul-2025 05:01 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,3007255,M/S SIDHARTH KUMAR SAMAL,21-Jul-2025 03:47 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3006329,MUKESH KUMAR SAHOO,21-Jul-2025 11:39 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,3006902,NIHAR RANJAN NAYAK,21-Jul-2025 01:55 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,3005426,NIRAKAR DALAI,20-Jul-2025 06:58 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3002610,NIROJ NALINI PANDA,17-Jul-2025 08:26 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,3006560,NITYA PRAKASH ROUT,21-Jul-2025 12:45 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,3007216,PARTHA PATNAIK,21-Jul-2025 03:34 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,3005446,PRADEEP KUMAR SAHOO,20-Jul-2025 07:08 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,2998603,PRADYUMNA KUMAR MISHRA,16-Jul-2025 12:54 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3006446,PRAFULLA KUMAR SAHOO,21-Jul-2025 12:06 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3005477,PRAJYOLITA NAYAK,21-Jul-2025 12:04 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2996613,PRAKASH KUMAR MOHAPATRA,11-Jul-2025 06:10 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2994911,Pramod Kumar Nath,10-Jul-2025 12:27 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3004450,PRATAP KUMAR SAHOO,19-Jul-2025 06:41 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3006017,PRATIPARNA PARAKRANTA NAYAK,21-Jul-2025 01:09 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,3001863,PRATISH KUMAR JENA,19-Jul-2025 07:20 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3004295,PRITISH KUMAR KAR,19-Jul-2025 04:35 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3005309,PRIYABRATA SAHOO,21-Jul-2025 01:59 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3007186,PRIYANKA PRIYADARSINI PATRA,21-Jul-2025 03:25 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3004695,PRIYARANJAN NAYAK,20-Jul-2025 07:41 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3004422,PRUTHI RANJAN NAYAK,21-Jul-2025 04:39 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3004855,Rabindra Kumar Das,20-Jul-2025 11:30 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,3006142,RAJDEEP PARIDA,21-Jul-2025 10:48 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3006955,RAJESH KUMAR MALLIK,21-Jul-2025 02:08 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,3006568,RAJESH KUMAR NATH,21-Jul-2025 12:36 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,3005334,RAJESH KUMAR PANDA,21-Jul-2025 03:14 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3006221,RAJ GOPAL BISWAL,21-Jul-2025 11:48 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3005621,RAKESH KUMAR SAHOO,20-Jul-2025 08:45 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,3007190,RAKESH KUMAR SAMAL,21-Jul-2025 03:34 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,3006163,RAKESH RANJAN BHOI,21-Jul-2025 10:26 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2993398,RASHMIRANJAN BEHERA,08-Jul-2025 04:01 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,3005519,RASHMIRANJAN NAYAK,20-Jul-2025 07:34 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3006071,RASMI RANJAN BEHERA,21-Jul-2025 02:42 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2994342,RASMIRANJAN DAS,09-Jul-2025 06:16 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,3004430,RASMIRANJAN NAYAK,19-Jul-2025 06:09 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,3005098,RATIRANJAN NAYAK,20-Jul-2025 02:17 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3003943,Ratnakar Sahoo,20-Jul-2025 03:29 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,3005877,RITESH KUMAR PANDA,21-Jul-2025 01:21 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3007099,RITUPARNA GOSWAMI,21-Jul-2025 03:19 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,3006242,RUPALI ROY,21-Jul-2025 01:58 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,3005651,RUTUPARNA BISWAL,20-Jul-2025 08:56 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3001912,SABYASACHI SAHOO,19-Jul-2025 01:41 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,3004707,SAMBITA ROUTRAY,20-Jul-2025 11:03 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,3000434,SAMBIT TRIPATHY,18-Jul-2025 11:49 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2997596,SAMRAT KUMAR BEHERA,13-Jul-2025 11:16 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,3005322,SANDIP ROUT,20-Jul-2025 08:32 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2997952,SANJIB KUMAR ROUT,13-Jul-2025 02:06 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,3005786,SANTOSH KUMAR MOHAPATRA,20-Jul-2025 10:18 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,3004868,SARAJU PATI,20-Jul-2025 11:33 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,2994782,Sarala Prasad Das,10-Jul-2025 10:53 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,3005541,SARBESWAR LENKA,21-Jul-2025 09:16 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,3001205,SAROJ PARIDA,16-Jul-2025 04:33 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,3002576,SATYABRATA MANIK,17-Jul-2025 05:38 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,3005655,SATYABRATA MISHRA,21-Jul-2025 11:24 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,2999656,SATYABRATA SAMAL,15-Jul-2025 11:22 AM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,3007319,SATYA RANJAN BALIARSINGH,21-Jul-2025 04:07 PM,Rejected-Finance,Did not won the lottery,09-Dec-2025 01:23 PM,,,,,,,,AOC
