Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18,3083324,BISWARANJAN BISWAL,16-Sep-2025 03:06 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19,3082904,B Sasmita,16-Sep-2025 08:35 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20,3079688,CHITTA RANJAN SARKAR,16-Sep-2025 03:07 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21,3079451,DEBRAJ MONDAL,15-Sep-2025 11:25 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22,3057907,Deepa Ray,31-Aug-2025 07:29 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23,3083029,GIRADA SHYAM SUNDAR RAO,16-Sep-2025 10:45 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24,3076374,GITANJALI PADHAN,11-Sep-2025 09:41 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25,3080699,G NEELAKANTA RAO,16-Sep-2025 09:54 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26,3070463,GOBINDA PAUL,16-Sep-2025 01:44 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27,3066278,GOLLECHA DEBENDRA KUMAR JAIN,09-Sep-2025 04:55 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28,3078390,HEMANTA MASID (s.c),13-Sep-2025 02:09 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29,3078808,Himanshu Sekhar Nayak,16-Sep-2025 02:41 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,30,3078443,Himansu Mandal,13-Sep-2025 01:56 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,31,3079611,Indrajit Mandal,16-Sep-2025 11:20 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,32,3058116,JANBI CONSTRUCTION,31-Aug-2025 08:46 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,33,3083943,Jayadev Barman,16-Sep-2025 04:28 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,34,3082368,JAYANTA BISWAS,15-Sep-2025 07:51 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,35,3079262,JAYANTA MANDAL,15-Sep-2025 10:48 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,36,3064016,Jayanti Bhadra (S.C.),16-Sep-2025 01:55 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,37,3053244,Jhantu Mondal,10-Sep-2025 07:14 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,38,3082824,KISHORE CHAKRABARTY,16-Sep-2025 12:20 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,39,3066495,KISHORE KUMAR SIKDAR,16-Sep-2025 03:39 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,40,3081066,KRISHNA CHANDRA SWAIN,15-Sep-2025 08:17 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,41,3082302,KRISHNAPADA MANDAL,15-Sep-2025 07:48 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,42,3060937,Lalit Somani,15-Sep-2025 06:21 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,43,3080026,Mahadev Dey,15-Sep-2025 10:20 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,44,3082359,MAHAMMAD SHAHID RAZA,15-Sep-2025 08:01 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,45,3078217,MAHANTA RAY,13-Sep-2025 08:46 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,46,3082680,MANORANJAN SAHU,15-Sep-2025 10:46 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,47,3082769,MEENA BISWAS,16-Sep-2025 10:05 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,48,3083440,MEGHANA MOHANTY,16-Sep-2025 02:26 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,49,3078111,Mohanlal Padhan,12-Sep-2025 10:13 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,50,3079926,MRITUNJAY DEY,15-Sep-2025 11:49 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,51,3083752,MRUTYUNJAYA ROUT,16-Sep-2025 03:02 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,52,3083000,NABAKRISHNA SARKAR,16-Sep-2025 12:26 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,53,3082622,NARASINGH NAYAK,16-Sep-2025 07:36 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,54,3077097,Naresh Mandal,15-Sep-2025 08:35 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,55,3064449,NIMAI CHANDRA PAUL,09-Sep-2025 11:06 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,56,3082230,Pankaj Mandal,15-Sep-2025 07:48 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,57,3078466,Pinninti Sai,15-Sep-2025 05:08 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
