Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3219379,Biswambhar karna,12-Nov-2025 09:33 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3223809,Biswanath Patra,14-Nov-2025 12:02 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3221149,GHASIRAM JAGADALA,13-Nov-2025 01:41 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3222338,GOBINDA MEHER,13-Nov-2025 06:15 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3224650,GULAM RASOOL KHAN,14-Nov-2025 02:11 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3223837,JALI PRADHAN,14-Nov-2025 12:11 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3223928,KOSHALESWAR KARNA,14-Nov-2025 12:12 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3224332,KULAMANI MAJHI,14-Nov-2025 01:14 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3221389,KUNDAN KUMAR AGRAWALLA,13-Nov-2025 02:05 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3222253,KURUPATI PRADHAN,13-Nov-2025 05:55 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3222837,KUSHAL KUMBHAR,14-Nov-2025 01:23 PM,Accepted-AOC,Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3222352,MADHUBANA SAHU,13-Nov-2025 06:25 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3212295,MAHENDRA BEHERA,11-Nov-2025 12:52 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3220308,MANARANJAN SETHI,13-Nov-2025 11:28 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3220945,MINAKSHEE PRADHAN,13-Nov-2025 01:08 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3220203,Naresh Chandra Luha,13-Nov-2025 12:15 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3223753,PRABHAT KUMAR BARIK,14-Nov-2025 11:31 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3222623,PRADIP KUMAR PRADHAN,13-Nov-2025 07:42 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3209565,PRADYUMNA KUMAR PRADHAN,14-Nov-2025 02:50 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3216585,PRAMOD SAHOO,12-Nov-2025 07:18 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3224051,PRASANTA KUMAR SATPATHY,14-Nov-2025 12:26 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3224693,RAJIBA MEHER,14-Nov-2025 02:20 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3222391,RINARANI MEHER,13-Nov-2025 06:29 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3222411,SAMUKA MEHER,13-Nov-2025 06:37 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3223642,SANJEEB KUMAR SAHOO,14-Nov-2025 11:02 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3223601,Santosh Kumar Mahapatra,14-Nov-2025 11:16 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3216959,SARBESWAR MAISAL,12-Nov-2025 01:13 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,3206189,SATYANANDA BEHERA,10-Nov-2025 12:52 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,3224067,Shimanchal Pradhan,14-Nov-2025 12:29 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,3220384,SHISHIR KUMAR SUKLA,13-Nov-2025 11:26 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,3223429,SIPRARANI SWAIN,14-Nov-2025 08:27 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,3222701,SOUMYA SIBRAN KHETI,13-Nov-2025 08:04 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,3222304,Sri Sangram Keshari Meher,13-Nov-2025 06:10 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,3224993,SRIYA PRADHAN,14-Nov-2025 03:12 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,3223585,SUBODH KUMAR MAHAKUD,14-Nov-2025 10:54 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,3224714,SUDHIR KUMAR RAUL,14-Nov-2025 02:14 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,3218443,SUJIT KUMAR PRADHAN,12-Nov-2025 05:50 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,3219005,SUNIL KUMAR NAIK,14-Nov-2025 11:50 AM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,3211297,SUPARNES PUROHIT,13-Nov-2025 03:39 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,3219134,SUPRITI SAHU,12-Nov-2025 09:00 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,3222264,SURAJ BHOI,13-Nov-2025 06:07 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,3224852,TILARANJAN PRADHAN,14-Nov-2025 02:45 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,3219399,TOPHAN MAHAKUL,12-Nov-2025 09:40 PM,Rejected-AOC,Not Qualified in Lottery,21-Dec-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
