Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2930461,CHITTA RANJAN NAYAK,25-May-2025 03:53 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2937188,DEBARANJAN SAMANTARAY,28-May-2025 03:18 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2930731,DILLIP KUMAR BARIK,26-May-2025 09:43 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2936298,DILLIP KUMAR BEHURA,27-May-2025 10:13 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2931506,GITANJALI MALLIK,26-May-2025 05:17 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,2936499,HEMANT KUMAR BISWAL,28-May-2025 01:06 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,2930298,JAYANTI SAHOO,23-May-2025 06:22 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,2939549,JAYASHREE MOHAPATRA,29-May-2025 10:09 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,2931233,KAMALA KANTA BEHERA,28-May-2025 08:17 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,2929623,KESHAB CHANDRA SAHOO,23-May-2025 08:51 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,2939176,Khetrabasi Jena,29-May-2025 06:28 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,2940800,MIR AETSAM UL HAQ,29-May-2025 04:18 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,2939406,MIR MOHAMMED OBEDUR RAHEMAN,29-May-2025 07:54 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,2938784,NALINI KANTA SETHY,28-May-2025 11:26 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,2933683,NAMITA JYOSHNA NAYAK,26-May-2025 06:36 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,2939112,NIBEDITA NAYAK,29-May-2025 01:31 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,2928638,PANKAJ MALIK,22-May-2025 06:08 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,2937574,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,28-May-2025 01:07 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,2938071,PRADEEP BEHERA,29-May-2025 09:35 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,2940101,PRADEEP KUMAR DAS,29-May-2025 01:17 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,2934155,PRADEEP KUMAR MOHANTY,27-May-2025 11:38 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,2926914,Prasanta Baral,22-May-2025 02:37 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,2938934,PRASANTA KUMAR MALLIK (S.C),29-May-2025 04:26 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,2939567,PRASANT KUMAR MOHARANA,29-May-2025 09:57 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,2935653,Rajesh Kumar Das,27-May-2025 06:09 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,2931263,RIYASAT KHAN,24-May-2025 09:39 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,2933724,Sanjib Kumar Biswal,26-May-2025 06:55 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,2940962,SARADA PRASAD SETHI,29-May-2025 04:55 PM,Accepted-AOC,Selected in the Lottery,09-Dec-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,2932377,SARSWATI BHAL,27-May-2025 08:05 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,2940512,SHUVAM PRIYADARSI KAR,29-May-2025 03:36 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,2938298,SK SAIFULLAH,29-May-2025 06:11 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,2932823,SUBASH CHANDRA KUND,27-May-2025 10:35 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,2929735,SUBHASMITA BEHERA,28-May-2025 05:46 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,2935438,Sudam Malik,27-May-2025 04:13 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,2928045,SUJATA PRUSTY,22-May-2025 01:11 AM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,2934628,SURYA KANTA ROUT,28-May-2025 09:14 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,2928574,SUVAM PARIDA,26-May-2025 08:37 PM,Rejected-Finance,Not won in the transparent Lottery,05-Jul-2025 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
