Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
,,,,,,,,,,,,,,,,,,,,11,3029619,ANSUMAN MOHAPATRA,09-Aug-2025 08:18 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,3023906,ARYAN RAY,04-Aug-2025 09:55 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,3029726,ASA SUVADARSHANI NAYAK,10-Aug-2025 12:32 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,14,3029127,ASISH KUMAR JENA,08-Aug-2025 09:04 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,3027144,ASISH KUMAR SWAIN,07-Aug-2025 05:21 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,3031898,ASIT KUMAR ROUT,11-Aug-2025 04:41 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,3027186,AVINASH PATTANAYAK,11-Aug-2025 01:51 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,3029724,BHARAT KUMAR SAHOO,11-Aug-2025 11:22 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,3031301,BIBEKANANDA MOHAPATRA,11-Aug-2025 02:22 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,3030732,BIJESH KUMAR ROUT,11-Aug-2025 10:28 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,3030837,BIKASH NAYAK,11-Aug-2025 11:24 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,3029486,BIKASH RANJAN MOHAPATRA,09-Aug-2025 05:29 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,3028597,Bikramjit Barik,08-Aug-2025 03:31 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,3029575,BIKRAM KESHARI NANDA,10-Aug-2025 09:32 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,3022411,BIRANCHI KUMAR DWIBEDI,05-Aug-2025 08:16 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,3031530,BISWADEEP NAYAK,11-Aug-2025 03:14 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,27,3030650,BISWAJIT DASH,11-Aug-2025 11:36 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,28,3029835,BISWAJIT ROUT,10-Aug-2025 11:44 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,29,3031764,BISWAKETAN SAMAL,11-Aug-2025 04:14 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,30,3030779,BISWANATH SAHOO,11-Aug-2025 04:06 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,31,3025251,CHANDAN KUMAR BEHERA,11-Aug-2025 01:27 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,32,3031437,CHINMAY NAYAK,11-Aug-2025 02:29 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,33,3029307,Chiranjib Nayak,09-Aug-2025 12:09 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,34,3027916,DEBABRAT SWAIN,09-Aug-2025 12:11 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,35,3030696,DEBASIS RAY,11-Aug-2025 10:16 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,36,3030313,DEEPAK KUMAR BARIK,10-Aug-2025 08:29 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,37,3028145,DEEPANKAR RAYSAMANT,08-Aug-2025 12:03 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,38,3030874,DEEPTI RANJAN PANDA,11-Aug-2025 11:27 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,39,3029621,DHIRENDRA KUMAR NAYAK,11-Aug-2025 11:38 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,40,3030467,DIBYA RANJAN DAS,11-Aug-2025 08:14 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,41,3028781,Dibya Ranjan Dey,09-Aug-2025 11:03 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,42,3030029,Dibyasingha Majhi,10-Aug-2025 02:28 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,43,3031481,DINESH KUMAR SAHOO,11-Aug-2025 03:08 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,44,3024722,DIPAK KUMAR MISHRA,07-Aug-2025 12:20 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,45,3031496,Diptikishor Das,11-Aug-2025 02:44 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,46,3027471,GIRIJA SANKAR MALLICK,07-Aug-2025 05:21 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,47,3028926,Gourahari Sahoo,08-Aug-2025 05:33 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,48,3029187,GOUTAM KUMAR SWAIN,08-Aug-2025 09:59 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,49,3031300,JAGANNATH ROUL,11-Aug-2025 01:56 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,50,3029147,JAJATI KESHARI RAY,08-Aug-2025 08:53 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,51,3029801,JIBANJYOTI PANDA,11-Aug-2025 12:29 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,52,3031454,JYOTI PRAKASH SAHOO,11-Aug-2025 02:33 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,53,3031262,JYOTI RANJAN DAS,11-Aug-2025 01:49 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,54,3028463,JYOTI RANJAN SAMAL,08-Aug-2025 02:15 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,55,3025349,JYOTIRANJAN SENAPATI,06-Aug-2025 09:40 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,56,3031810,KALASHREE PRATIK JENA,11-Aug-2025 04:26 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,57,3030058,KISHORE KUMAR BEHERA,10-Aug-2025 03:02 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,58,3031062,KUMAR GOURAB MAHARANA,11-Aug-2025 12:45 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,59,3028977,LALIT KUMAR TRIPATHY,08-Aug-2025 10:53 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,60,3031733,LAXMIDHAR PADHI,11-Aug-2025 04:08 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,61,3027579,Laxmikanta Sahoo,07-Aug-2025 06:24 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
