Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3107739,HUTTASAN APPATO,03-Oct-2025 04:31 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3106435,JALANDHAR BACHELI,03-Oct-2025 10:44 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3102644,Janaki Ballabha Sahu,29-Sep-2025 04:23 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3101306,Jeetendra Goudo,27-Sep-2025 11:55 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3104148,KALISETTI AMARAVATHI,01-Oct-2025 10:53 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3102906,NIRMALA KANDA,29-Sep-2025 05:28 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3101751,NIRUPAMA GOUDA,28-Sep-2025 12:50 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3103887,PARAMESWARI MOHAPATRO,30-Sep-2025 07:29 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3107021,PRAMILA PATTNAIK,03-Oct-2025 01:47 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3106164,PRASANT KARKARIA,03-Oct-2025 07:11 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3101177,RAJENDRA PRASAD SAHU,26-Sep-2025 08:59 PM,Accepted-AOC,Lottery Winner,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3101639,RAJ MOHAN DEO,28-Sep-2025 04:21 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3101888,RAKESH KUMAR PATRO,28-Sep-2025 09:01 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3104700,RATNAKAR DAS,01-Oct-2025 05:47 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3103621,SAMARENDRA BISWAJIT BISWAL,01-Oct-2025 03:37 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3102369,SAMIT KUMAR TULO,29-Sep-2025 10:36 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3107493,SATCHIDANANDA PADHI,03-Oct-2025 03:26 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3104142,Simadri Trinath Rao,01-Oct-2025 10:43 AM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3105460,SRI JAGADISH CHANDRA NAYAK,02-Oct-2025 06:33 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3105589,SUNKARI SIBORAM KRISHNA,02-Oct-2025 02:46 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3104253,TIRUPATI PRASAD PANIGRAHI,01-Oct-2025 12:02 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3101556,VOONA SASHIBHUSAM RAO,28-Sep-2025 02:52 PM,Rejected-AOC,Unsuccessful Lottery,07-Dec-2025 01:48 AM,,,,,,,AOC
