Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,2945018,MAMATA BISOI,02-Jun-2025 01:24 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,2945604,MANOJ KUMAR PANIGRAHY,31-May-2025 07:10 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,13,2945712,MUKESH PRADHAN,01-Jun-2025 02:00 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,14,2944299,Pabitra Gouda,30-May-2025 10:00 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,15,2947500,Pabitra Mohan Bisoyi,02-Jun-2025 08:18 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,16,2948779,Pintu Panigrahy,02-Jun-2025 04:04 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,17,2947113,PRABHAKAR GOUDA,01-Jun-2025 07:04 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,18,2931093,PRABHAT KUMAR MISHRA,28-May-2025 07:44 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,19,2930805,PRABHAT PRADHAN,24-May-2025 12:39 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,20,2948539,PRABIN KUMAR NAYAK,02-Jun-2025 01:38 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,21,2945426,Prasanta Kumar Pattnayak,01-Jun-2025 12:17 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,22,2947069,RAJAN KUMAR KAR,01-Jun-2025 06:48 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,23,2947509,Rojalini Bisoyi,02-Jun-2025 08:27 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,24,2941990,Santosh Kumar Panda,30-May-2025 10:30 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,25,2946644,Sibaram Suar,01-Jun-2025 03:25 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,26,2944912,SIMANCHAL SAHU,31-May-2025 01:45 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,27,2948193,Sudam Gouda,02-Jun-2025 12:10 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,28,2943561,UMAKANTA SETHI,30-May-2025 03:49 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,01-Aug-2025 07:23 AM,,,,,,,,,,,,,,,,AOC
