S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,2899575,Debabra Patra,29-Apr-2025 10:57 AM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,2899805,DEBABRATA SAHU,29-Apr-2025 12:11 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,2900226,Debasis Das,29-Apr-2025 02:04 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,2896507,DEBASMITA BHUJABAL,27-Apr-2025 12:11 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,2893911,DILLIP KUMAR BARIK,26-Apr-2025 02:15 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,2899645,DILLIP NAYAK,29-Apr-2025 11:21 AM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,2893385,DIVYA DEVI PATRA,28-Apr-2025 12:15 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,2893417,JAGANNATH DAS,25-Apr-2025 06:19 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,2899070,JEETESH RANJAN BEHERA,28-Apr-2025 10:07 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,2898798,JIBAN KUMAR SAHU,28-Apr-2025 07:17 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,2893954,JITENDRA KUMAR SENAPATI,28-Apr-2025 01:40 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,2894459,LALIT KUMAR MOHANTY,29-Apr-2025 01:27 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,2894786,MANAS KUMAR BEHERA,28-Apr-2025 03:06 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,2898003,MANOJ KUMAR NAYAK,28-Apr-2025 01:42 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,2897798,MANORANJAN BISWAL,28-Apr-2025 12:43 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,2900152,MOTI RANJAN NAYAK,29-Apr-2025 01:50 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,2899923,NIBEDITA BEHERA,29-Apr-2025 12:49 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,2900120,PRADEEP KUMAR PARIDA,29-Apr-2025 03:00 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,2895248,PRASANNA BEHERA,28-Apr-2025 09:46 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,2899571,Prasanna Biswal,29-Apr-2025 10:57 AM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,2895510,RAKESH KUMAR DAS,28-Apr-2025 02:01 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,2895486,RAKESH KUMAR SAHU,29-Apr-2025 02:38 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,2900437,RAMAKRISHNA PAIKARAY,29-Apr-2025 03:52 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,2898819,RAMDEV KHUNTIA,29-Apr-2025 04:58 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,2899928,RANJAN KUMAR PANDA,29-Apr-2025 12:44 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,2895501,SANDEEB MOHAPATRA,26-Apr-2025 12:07 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,2899122,Santosh Kumar Agarwalla,29-Apr-2025 03:55 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,2894087,Santosh Kumar Rout,24-Apr-2025 08:19 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,2895548,SATYABRATA BEHERA,26-Apr-2025 03:06 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,2896004,Satyam Maharana,26-Apr-2025 06:46 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,2898737,SATYANARAYAN DAS,28-Apr-2025 06:56 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,2897520,SIBAYA SAMBIT NAYAK,28-Apr-2025 01:08 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,2899685,SOUMYARANJAN PAUL,29-Apr-2025 11:33 AM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,2898978,SRI ANIRUDHA BEHERA,28-Apr-2025 08:48 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,2894447,SRI ASHOK KUMAR SWAIN,25-Apr-2025 12:06 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,2897492,SRI LAGNAJIT PATTANAYAK,28-Apr-2025 10:52 AM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,2896500,SRI PRADIP KUMAR BHUJABAL,27-Apr-2025 12:22 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,2898543,Sri Prakash Kumar Parida,28-Apr-2025 04:58 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,2900027,Subash Chandra Patra,29-Apr-2025 01:12 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,2897906,SUBRATA JENA,28-Apr-2025 01:10 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,2898557,SUCHARITA SETHI,28-Apr-2025 05:32 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,2900190,SURYAKANTA RASHMIRANJAN DAS,29-Apr-2025 01:49 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,2894511,SUVENDU KUMAR MOHANTY,25-Apr-2025 12:28 PM,Accepted-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,2892357,SWARUP KUMAR MOHAPATRA,29-Apr-2025 01:40 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,2895442,Umakanta Prusty,28-Apr-2025 04:27 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,2900042,UTKAL NATH,29-Apr-2025 01:11 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,2899023,YOGESH KHANDELWAL,28-Apr-2025 10:02 PM,Rejected-AOC,L1,18-Aug-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
