Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
,,,,,,,,,,,,,,,,,,,11,2135377,DEBASHIS MOHAPATRA,10-May-2023 11:27 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,2135484,DEBASISH SAHOO,10-May-2023 12:58 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,2135672,DHIRENDRA KUMAR MALIK,10-May-2023 04:48 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,2135485,DILLIP KUMAR TRIPATHY,10-May-2023 12:26 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,2135175,HARAMOHAN MALLICK,09-May-2023 08:02 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,2134392,JIMENDRA KUMAR BEHERA,08-May-2023 09:00 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,2128967,JOGESWAR SAHOO,10-May-2023 11:40 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,2135521,JYOSNARANI PATRA,10-May-2023 01:26 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,2134607,LAXMIPRIYA MAHAPATRA,09-May-2023 07:36 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,2130529,LAXMIRANI SAHOO,10-May-2023 11:28 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,2135404,LIPI PRADHAN,10-May-2023 11:31 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,2132788,MAMATA MANJARI SAHOO,09-May-2023 08:25 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,2134671,MANAS KUMAR BEHERA,09-May-2023 11:41 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,2135310,MITHUN KUMAR PRADHAN,10-May-2023 10:04 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,2135598,NAMITA RANI MAHAPATRA,10-May-2023 01:47 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,26,2135713,PALAU SETHI,10-May-2023 04:40 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,27,2129761,PRAKASH KHATUA,08-May-2023 11:13 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,28,2135395,PRAKSH KUMAR NAYAK,10-May-2023 11:34 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,29,2134424,PRASANT KUMAR GURU,08-May-2023 09:43 PM,Accepted-AOC,AOC,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,30,2134589,RABINDRA NATH SAHOO,10-May-2023 11:57 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,31,2135225,RASHMITA SAHOO,09-May-2023 09:43 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,32,2135272,SAMEER PATTANAIK,10-May-2023 02:08 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,33,2134993,SARAT CHANDRA MAHAPATRA,10-May-2023 06:13 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,34,2131420,SAROJ KUMAR PRADHAN,06-May-2023 08:03 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,35,2135399,SAROJ KUMAR SAHOO,10-May-2023 11:29 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,36,2125890,SAUBHAGYA MOHAPATRA,28-Apr-2023 06:32 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,37,2125776,SAUMYA RANJAN MOHAPATRA,28-Apr-2023 05:03 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,38,2135643,SBL CONSTRUCTION,10-May-2023 02:39 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,39,2134565,SHISHIRA PRADHAN,10-May-2023 12:37 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,40,2135709,SRIKANT MALLIK,10-May-2023 04:53 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,41,2135722,SRIMANTA KUMAR PATRA,10-May-2023 04:21 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,42,2135325,SURESH KUMAR BHUJABAL,10-May-2023 10:53 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,43,2132405,SUSANTA KUMAR NAYAK,08-May-2023 11:50 AM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,44,2134878,SUSHANTI RAUTARAY,09-May-2023 02:02 PM,Rejected-AOC,R,13-Jun-2023 12:10 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
