Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2104359,DEEPAK KUMAR NAYAK,26-Mar-2023 08:58 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2106954,HALADHAR SAHOO,29-Mar-2023 02:06 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,2106506,JYOTI PRAKASH MISHRA,29-Mar-2023 04:08 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,2106992,KALINGA CONSTRUCTION,29-Mar-2023 02:53 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,2104068,NANIA SETHY,29-Mar-2023 09:14 AM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,2104740,NIRMALYA SENAPATI,27-Mar-2023 07:36 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,17,2102853,PRADEEPTA KUMAR MALLICK,23-Mar-2023 09:25 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,18,2106313,PRAJNYA RANJAN NAYAK,29-Mar-2023 01:40 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,19,2105276,PRALLAB KUMAR MOHANTY,27-Mar-2023 10:57 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,20,2107128,PRASANNA KUMAR ROUT,29-Mar-2023 04:16 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,2103568,PRASANTA KUMAR DAS,25-Mar-2023 04:53 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,2104915,RANJIT KESHARI NAIK,27-Mar-2023 06:18 PM,Rejected-Finance,Due to L2,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,2106329,RASMI RANJAN DAS,28-Mar-2023 08:17 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,24,2106821,SAGAR SAHANI,29-Mar-2023 01:20 PM,Rejected-Technical,Did not satisfy as per DTCN,06-Apr-2023 07:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,25,2104375,SAMIR KUMAR DAS,27-Mar-2023 08:09 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,26,2105446,Sarala Prasad Das,28-Mar-2023 09:11 AM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,27,2107072,SOUMYA RANJAN CHOWDHURY,29-Mar-2023 03:35 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,28,2107164,SUBHAKANTA PARIDA,29-Mar-2023 04:46 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,29,2105126,SUBHALAXMI BARIK,28-Mar-2023 11:07 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,30,2106759,Subhasis Samantaray,29-Mar-2023 01:07 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,31,2103207,Subrata Kumar Khuntia,24-Mar-2023 09:13 PM,Accepted-AOC,Won the lottery,11-Jun-2023 07:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,32,2104196,SUSHRI SANGITA SAMANTARAY,26-Mar-2023 05:47 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,33,2103766,SWARUP JENA,25-Mar-2023 06:07 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,34,2107180,Trilochan Rout,29-Mar-2023 04:47 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
