Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,,,,,,,11,2088181,MUKESH KUMAR PANY,23-Feb-2023 01:51 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,2089022,PRASANTA KUMAR BISWAL,24-Feb-2023 03:57 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,2083097,Prativa Sahoo,18-Feb-2023 05:03 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,2086385,RANAJIT PANY,22-Feb-2023 07:39 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,2084566,SAROJ KUMAR SAHOO,20-Feb-2023 02:03 PM,Accepted-AOC,winner through transparent lottery system and work has been awarded,02-Jun-2023 01:12 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,2088777,SAROJ KUMAR SENDHA,24-Feb-2023 08:47 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,2087697,SARTHAK SUNDAR PANDA,23-Feb-2023 12:15 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,2088809,SATYAJIT BISWAL,24-Feb-2023 11:34 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,2081184,SIDHARTHA SANKAR PANI,16-Feb-2023 12:18 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,2081675,SUBRAT PANDA,16-Feb-2023 04:47 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,2089082,SUSANTA KUMAR DEHURY,24-Feb-2023 01:42 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,2088005,TANMAYA KUMAR SINGH,23-Feb-2023 12:30 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,2078000,TAPAS KUMAR PANDA,18-Feb-2023 11:26 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,2088631,TAPAS RANJAN BISWAL,23-Feb-2023 08:46 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,2076499,UMARANI NANDA,12-Feb-2023 11:26 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,02-Jun-2023 01:03 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
