id,name,road_length,road_count
relation/10098002,Bansada,411849.6529,415
relation/10098003,Chandabali,324846.9339,474
relation/10098004,Tihidi,383168.9752,374
relation/10098005,Naikanidihi,338822.9397,318
relation/10098006,Basudebpur,391038.8396,399
relation/10098007,Dhusuri,248018.2239,214
relation/10098008,Dhamanagar,177296.2801,149
relation/10098009,Bhandari Pokhari,372430.1561,263
relation/10098010,Bhadrak Rural,697887.4437,900
relation/10098011,Bant,156855.4928,188
relation/10098012,Agarpada,128870.8794,108
relation/10098511,Bari - Ramachandrapur,252167.595,299
relation/10098512,Binjharpur,418301.3518,438
relation/10098513,Mangalpur,400514.5899,335
relation/10098514,Jajapur,297385.2379,440
relation/10098515,Jajpur Sadar,269800.9653,285
relation/10098516,Balichandrapur,224308.6147,188
relation/10098517,Badachana,686326.8312,687
relation/10098518,Dharmasala,384941.187,323
relation/10098519,Kuakhia,234509.0462,197
relation/10098520,Panikoili,263831.4288,225
relation/10098521,Korai,463251.0549,572
relation/10098522,Jajapur Road,253807.3606,397
relation/10098523,Jenapur,180303.5475,174
relation/10098524,Jakhapura,91915.75115,98
relation/10098525,Kalinganagar,272465.7834,317
relation/10098526,Sukinda,342461.9793,357
relation/10098527,Tomka,208403.827,159
relation/10098528,Kaliapani,215431.954,225
relation/10098771,Hemgir,1053497.218,780
relation/10098772,Lephripara,817867.1483,701
relation/10098773,Kinjirkela,608030.1618,481
relation/10098774,Talasara,813164.7512,741
relation/10099085,Rajagangapur,824511.913,560
relation/10099086,Raiboga,315533.0932,219
relation/10099087,Kutra,530236.5258,469
relation/10099088,Baragaon,745473.4271,643
relation/10099089,Dharuadihi,305203.1693,317
relation/10099090,Sundargarh,820915.8705,746
relation/10099091,Sundargarh Town,129013.787,391
relation/10099092,Bhasma,432286.6498,462
relation/10100604,Koida,387207.7811,218
relation/10100605,Kamarposh Balang,345030.9224,198
relation/10100606,Chandiposh,164526.1221,67
relation/10100607,Biramitrapur,547941.2661,388
relation/10100608,Hatibari,313390.5291,249
relation/10100609,Bisra,524144.9396,472
relation/10100610,Bondamunda,32463.31845,29
relation/10100611,Lathikata,82496.61874,74
relation/10100612,Tangarapali,21507.00067,24
relation/10100613,Raghunathapali,21791.6502,28
relation/10100614,Raurkela (M),265218.9108,249
relation/10100615,Rourkela,394923.882,458
relation/10100616,Brahmani Tarang,457004.2359,368
relation/10100694,Mahulapada,248985.7735,144
relation/10100695,Lahunipara,667450.6738,440
relation/10100696,Banei,399990.7356,244
relation/10100697,Tikaetpali,289166.6838,213
relation/10100698,Gurundia,388756.9118,157
relation/10102953,Reamal,978148.0814,821
relation/10102954,Kundheigola,602591.9266,396
relation/10102955,Barkot,746511.845,666
relation/10102956,Debagarh,1205187.89,1227
relation/10103478,Bantala,295447.1272,240
relation/10103479,Purunakot,416101.8003,173
relation/10103480,Thakurgarh,461670.5419,266
relation/10103481,Athmallik,259574.1738,162
relation/10103482,Kiakata,156889.1351,75
relation/10103483,Kishorenagar,530747.2067,389
relation/10103484,Handapa,496916.3832,350
relation/10103485,Jarapada,280869.2185,220
relation/10103486,Chhendipada,747552.1024,633
relation/10103487,Industrial,270929.741,237
relation/10103488,Banarpal,380552.6693,422
relation/10103489,NALCO,119645.3258,140
relation/10103490,Anugul,575513.7695,1206
relation/10103491,Colliery,295286.6517,268
relation/10103492,Bikrampur,59315.35828,59
relation/10103493,Talcher Sadar,365256.3956,372
relation/10103494,Samal Barrage,229114.4724,164
relation/10103495,N.T.P.C.,91944.95141,102
relation/10103496,Kaniha,486760.2046,331
relation/10103497,Rengali Damsite,272740.2977,376
relation/10103498,Khamar,742392.1932,695
relation/10103499,Palalahada,707889.0317,764
relation/10103705,Dhenkanal Sadar,1165903.404,1277
relation/10103706,Rasol,481946.5311,375
relation/10103707,Hindol,346329.0899,322
relation/10103708,Motunga,234787.121,254
relation/10103709,Balimi,261813.3296,266
relation/10103710,Bhusan Steel Limited,141084.5688,127
relation/10103711,Tumusingha,338731.1063,251
relation/10103712,Gandia,709535.9526,650
relation/10103713,Nihalprasad,211737.3905,194
relation/10103714,Bhuban,286552.4412,300
relation/10103715,Kamakshyanagar,652409.9221,626
relation/10103716,Parajang,1465289.119,1359
relation/10103717,Kankadahad,607922.2201,617
relation/10104745,Laikera,1119994.692,970
relation/10104746,Kolabira,222130.5906,236
relation/10104747,Jharsuguda,492118.4356,939
relation/10104748,Badmal,218049.2904,357
relation/10104749,Orient,169542.2099,455
relation/10104750,Brajarajnagar,233592.1763,253
relation/10104751,Belpahar,138057.5077,312
relation/10104752,Banaharapali,197747.0329,403
relation/10104753,Lakhanpur,342876.4999,396
relation/10104754,Rengali,463227.3176,481
relation/10104933,Kisinda,278041.7594,134
relation/10104934,Naktideul,392652.2017,305
relation/10104935,Rairakhol,705909.8329,443
relation/10104936,Charamal,355721.676,224
relation/10104937,Jujomura,724402.5695,542
relation/10104938,Dhama,287006.615,173
relation/10104939,Burla,277599.7662,290
relation/10104940,Hirakud,98922.24933,107
relation/10104941,Sadar,306982.6253,326
relation/10104942,Dhanupali,33477.57954,81
relation/10104943,Sambalpur,346757.9645,2433
relation/10104944,Ainthapali,68223.80011,109
relation/10104945,Sasan,521052.272,611
relation/10104946,Rengali,199887.8586,300
relation/10104947,Katarbaga,531090.9704,570
relation/10104948,Jamankira,721507.5502,575
relation/10104949,Kochinda,822753.5422,767
relation/10104950,Mahulpalli,822729.6058,741
relation/10104951,Govindpur,569539.7804,576
relation/10104984,Thelkoloi,278784.016,331
relation/10105553,Bhatli,570838.026,419
relation/10105554,Bargarh,350566.5793,787
relation/10105555,Bargarh Sadar,266319.8542,205
relation/10105556,Sohela,603877.0569,449
relation/10105557,Paikamal,459933.1029,341
relation/10105558,Gaisilet,379788.7439,344
relation/10105559,Burden P.S.,169705.9236,156
relation/10105561,Jharbandha,607002.8699,333
relation/10105562,Padmapur,333524.6185,341
relation/10105563,Melchhamunda,356732.1122,290
relation/10105564,Bijepur,570133.1602,495
relation/10105565,Barapali,374496.8585,295
relation/10105566,Bheden,414094.6212,283
relation/10105567,Attabira,668410.9742,486
relation/10105568,Ambabhona,360487.6618,244
relation/10105754,Athagad,439421.1727,873
relation/10105755,Banki,689954.2448,1244
relation/10105756,Tigiria,323135.6422,595
relation/10105757,Baidyeswar,256587.079,483
relation/10105758,Badamba,831058.1028,1323
relation/10105759,Kanpur,330338.8231,542
relation/10105760,Narasinghpur,912940.51,1164
relation/10105847,Choudwar,895500.6001,2151
relation/10105848,Gurudijhatia,445666.9339,729
relation/10105849,Khuntuni,674278.8539,1446
relation/10105893,Tangi,635121.8945,1739
relation/10105894,Jagatpur,303069.4634,806
relation/10105895,Cuttack Sadar,372896.1569,649
relation/10105896,Cuttack (M.Corp.) P.S,675067.3685,3108
relation/10105897,C.R.R.I.,8349.936349,28
relation/10106023,Niali,494789.4627,812
relation/10106024,Gobindpur,243453.5162,277
relation/10106025,Olatapur,105167.8336,177
relation/10106026,Kandarpur,139187.8044,188
relation/10106027,Kishannagar,297473.5882,365
relation/10106028,Nemalo,268902.7594,332
relation/10106029,Nischintakoili,219518.3113,296
relation/10106030,Mahanga,707769.3488,1147
relation/10106031,Salepur,500377.6231,804
relation/10106198,Mahakalapada,383727.2988,406
relation/10106199,Marsaghai,400908.8267,402
relation/10106200,Patkura,501116.0157,708
relation/10106201,Kendrapara Sadar,654190.9524,717
relation/10106202,Kendrapara,56527.69859,164
relation/10106203,Derabish,250338.8887,194
relation/10106204,Nikirai,169889.8627,229
relation/10106205,Pattamundai,560682.7682,550
relation/10106206,Aali,324154.4039,325
relation/10106207,Rajkanika,404171.9307,362
relation/10106209,Rajnagar,574093.4805,440
relation/10106210,Jamboo Marine,90212.44325,92
relation/10106300,Abhyachandpur,277183.1216,660
relation/10106301,Paradip,270766.1108,970
relation/10106302,Paradeep Lock,181839.4616,392
relation/10106303,Kujang,451413.3151,667
relation/10106304,Tirtol,1001555.362,1446
relation/10106305,Ersama,720832.2595,988
relation/10106306,Balikuda,771911.0943,1120
relation/10106307,Naugaon,214690.4003,241
relation/10106308,Jagatsinghapur,843218.1747,1583
relation/10106309,Biridi,327730.3752,433
relation/10108005,Banapur,496226.7049,455
relation/10108006,Balugaon,321464.5655,414
relation/10108007,Tangi,564583.64,843
relation/10108008,Nirakarpur,172323.4689,267
relation/10108009,Jankia,465440.7641,712
relation/10108010,Bolagad,362297.7965,626
relation/10108011,Begunia,606058.1205,904
relation/10108012,Khordha Sadar,395767.1546,588
relation/10108013,Khordha,663542.8452,1111
relation/10108014,Jatani,493554.7433,1150
relation/10108015,Tamando,45910.3884,75
relation/10108016,LINGARAJ,8096.118629,15
relation/10108017,Airfield (Kapila Prasad),83843.75982,157
relation/10108018,Khandagiri,24926.24278,79
relation/10108019,Uttara P.S,81057.57943,205
relation/10108020,Balianta,305958.3614,450
relation/10108021,Balipatna,404421.9992,596
relation/10108022,Saheednagar,32230.73884,91
relation/10108023,Bhubaneswar (M.Corp.),1250901.468,10659
relation/10108025,Mancheswar,21543.80907,24
relation/10108026,Nandankanan,49539.44081,116
relation/10108027,Chandaka,399002.3447,566
relation/10108129,Barang,277343.9187,673
relation/10108740,Konark,207402.9313,330
relation/10108741,Ramachandi,111199.6625,115
relation/10108742,Astaranga,288355.1106,478
relation/10108743,Kakatpur,324846.8432,577
relation/10108744,Gop,402123.2471,489
relation/10108745,Nimapada,825326.024,1214
relation/10108746,Pipili,742223.4577,1268
relation/10108747,Delanga,512982.3322,1014
relation/10108748,Puri (M),80705.15468,1129
relation/10108749,Sadar,540295.11,875
relation/10108750,Chandanpur,331899.5944,403
relation/10108751,Satyabadi,739214.532,916
relation/10108752,Gadisagada,208269.2496,386
relation/10108753,Brahmagiri,639880.2527,735
relation/10108755,Krushna Prasad,580349.9264,761
relation/10109370,Banigochha,608068.702,821
relation/10109371,Gania,430013.238,466
relation/10109372,Dasapalla,925274.5381,1110
relation/10109373,Nuagaon,450413.8797,579
relation/10109374,Fategarh,653443.4487,1107
relation/10109375,Khandapada,710996.622,1067
relation/10109376,Itamati,269668.323,506
relation/10109377,Nayagarh,215121.897,694
relation/10109378,Nayagarh Sadar,344633.159,480
relation/10109379,Odagaon,1012018.711,1312
relation/10109383,Sarankul,708649.8341,1056
relation/10109384,Ranapur,1248213.305,2179
relation/10109935,Harbhanga,356477.2186,221
relation/10109936,Puruna Katak,271189.0712,114
relation/10109937,Baunsuni,221156.4145,182
relation/10109938,Baudh Sadar,705481.8035,760
relation/10109939,Manamunda,828189.2772,673
relation/10109940,Kantamal,697465.3671,687
relation/10110118,Sonapur,206403.3765,332
relation/10110119,Tarbha,548362.7817,434
relation/10110120,Dunguripali,386666.3217,285
relation/10110121,Rampur,149461.9286,114
relation/10110122,Binika,361923.6912,275
relation/10110123,Ulunda,215182.546,126
relation/10110124,Biramaharajpur,388675.1489,241
relation/10110125,Subalaya,139366.7277,122
relation/10110302,Patnagarh,1163649.508,1172
relation/10110303,Khaprakhol,605786.2617,443
relation/10110304,Belpara,748619.3566,513
relation/10110305,Turekela,267251.1066,182
relation/10110306,Kantabanji,310378.0942,305
relation/10110307,Bangomunda,391985.7441,367
relation/10110308,Sindhekela,520082.6735,530
relation/10110309,Titlagarh,718588.3228,779
relation/10110310,Saintala,1225262.306,1104
relation/10110311,Tushura,1449308.213,1366
relation/10110312,Balangir,1500605.985,2437
relation/10110313,Loisinga,750870.0781,710
relation/10111292,Jonk,772519.6558,915
relation/10111293,Nuapada,902363.6901,880
relation/10111294,Komna,909290.6154,656
relation/10111295,Khariar,704235.5891,863
relation/10111296,Boden,568830.7145,491
relation/10111297,Sinapali,781619.1118,814
relation/10113992,Madanpur Rampur,1419076.068,1103
relation/10113993,Narala,988457.9325,793
relation/10113994,Kesinga,892286.0598,641
relation/10113995,Kegaon,499112.2351,310
relation/10113996,Sadar,1623992.058,1616
relation/10113997,Biswanathpur,295395.9259,191
relation/10113998,Lanjigarh,604556.3038,538
relation/10113999,Junagarh,1058295.622,1225
relation/10114000,Golamunda,435005.5448,389
relation/10114001,Dharamgarh,513746.9792,481
relation/10114002,Kokasara,1056634.586,969
relation/10114003,Jayapatna,1293957.051,977
relation/10114004,Thuamul Rampur,907730.6627,394
relation/10114723,Gochhapada,480315.5209,258
relation/10114724,Phiringia,587340.9827,464
relation/10114725,Tikabali,351845.7033,220
relation/10114726,Sarangagarh,305208.6122,178
relation/10114727,Nuagaon,206689.6145,226
relation/10114728,Baliguda,874617.6193,623
relation/10114729,Belaghar,285113.4136,265
relation/10114730,Tumudibandha,268772.117,226
relation/10114731,Brahmanigaon,276997.8544,258
relation/10114732,Kotagarh,524300.1246,424
relation/10114733,Daringbadi,658760.4853,729
relation/10114734,Raikia,371917.9718,310
relation/10114735,G.Udayagiri,332243.4274,405
relation/10114736,Chakapada,270180.2747,320
relation/10114737,Khajuripada,407372.2638,396
relation/10114738,Phulabani Town,78555.83256,355
relation/10114739,Phulabani,342057.0086,262
relation/10115621,Brahmapur (M.Corp.),160527.9186,666
relation/10115622,Chamakhandi,344119.1766,467
relation/10115623,Brahmapur Sadar,483815.0186,939
relation/10115624,Gopalpur,350651.9556,808
relation/10115625,Hinjili,516123.782,1039
relation/10115626,Purusottampur,693095.6464,1080
relation/10115627,Ganjam,225932.1058,474
relation/10115628,Chhatrapur,364155.1089,830
relation/10115629,Rambha,515799.5448,744
relation/10115630,Khalikote,592877.7244,778
relation/10115631,Kodala,541249.5928,804
relation/10115632,Kabisuryanagar,583404.6977,959
relation/10115633,Asika,504458.9549,870
relation/10115634,Polasara,591407.1308,786
relation/10115635,Buguda,639162.2682,633
relation/10115636,Bellaguntha,1020620.439,1319
relation/10115637,Golanthara,720369.9833,1260
relation/10115638,Ramagiri (Pt),186050.1581,115
relation/10115639,Jarada,637365.2482,949
relation/10115640,Nuagaon,679119.9901,965
relation/10115641,Digapahandi,767769.2441,1151
relation/10115642,Seragad,267120.608,455
relation/10115643,Patapur,654634.3138,891
relation/10115644,Dharakote,187193.8358,368
relation/10115645,Badagada,1161076.091,1024
relation/10115646,Surada,698065.8606,787
relation/10115647,Bhanjanagar,827942.6665,1181
relation/10115648,Jagannath Prasad,430230.6337,489
relation/10115649,Tarasingi,854843.1649,772
relation/10116364,Khatiguda,160689.2706,140
relation/10116365,Tentulikhunti,453155.6839,311
relation/10116366,Nabarangapur P.S,538728.2335,596
relation/10116367,Paparahandi,699017.0228,614
relation/10116368,Kodinga,801231.3914,758
relation/10116369,Kosagumuda,779382.7572,749
relation/10116370,Dabugan,1178759.371,766
relation/10116371,Jharigan,687248.1084,480
relation/10116372,Chandahandi,368035.737,265
relation/10116373,Umarkote,1377016.205,1039
relation/10116374,Raighar,881368.5776,744
relation/10116375,Kundei,342417.8965,291
relation/10116755,Doraguda,197084.4194,165
relation/10116756,Andirakanch,173854.0203,109
relation/10116758,Kashipur,845788.843,500
relation/10116759,Tikiri,358819.6594,253
relation/10116760,Seskhal,377277.0913,182
relation/10116761,Rayagada,1062346.076,986
relation/10116762,Gunupur,776845.4565,515
relation/10116763,Puttasing,283165.0265,136
relation/10116764,Padmapur,333132.0205,229
relation/10116765,Gudari,464793.5131,245
relation/10116766,Chandrapur,274649.7544,127
relation/10116767,Bishamakatak,815963.5226,488
relation/10116768,Kalyanasingpur,605362.4552,401
relation/10116769,Muniguda,455207.2645,349
relation/10116770,Ambadala,469851.568,342
relation/10117114,Kashinagar,313459.911,289
relation/10117115,Serango,452460.9272,284
relation/10117116,Paralakhemundi,290180.6389,823
relation/10117117,Gurandi,213747.9705,177
relation/10117118,Garabandha,271241.4221,201
relation/10117119,Rayagada,351455.0036,222
relation/10117120,Ramagiri,202712.6943,108
relation/10117121,R.Udayagiri,712341.1593,300
relation/10117122,Mohana,597358.991,318
relation/10117123,Adava,460379.4022,236
relation/10117466,Pottangi,761252.7284,496
relation/10117467,Kotiya,106912.6554,76
relation/10117468,Similiguda,247323.5887,230
relation/10117469,Narayanpatana,380018.5012,190
relation/10117470,Bandhugaon,307295.868,157
relation/10117471,Kakiriguma,286314.0391,183
relation/10117472,Lakshmipur,398728.1722,275
relation/10117473,Dasamantapur,546256.5612,251
relation/10117474,Bhairabsingipur,549290.7552,429
relation/10117475,Boriguma,751591.9378,617
relation/10117476,Damonjodi,181011.5511,178
relation/10117477,Sunabeda,257593.2559,430
relation/10117478,Koraput,785122.1117,441
relation/10117479,Koraput Town,205187.5078,843
relation/10117480,Nandapur,771499.6904,509
relation/10117481,Padua,520508.6825,382
relation/10117482,Machh kund,523571.0213,360
relation/10117483,Boipariguda,1602985.389,1242
relation/10117484,Jeypore,700772.2661,786
relation/10117485,Kundura,518613.6119,392
relation/10117486,Kotpad,843336.1118,622
relation/10117689,Jodamba,203733.2643,183
relation/10117690,Paparmetla,124059.8254,98
relation/10117691,Chitrakonda,343667.8738,256
relation/10117692,Orkel,665259.3647,660
relation/10117693,Mudulipada,380405.7863,349
relation/10117694,Mathili,694890.8363,583
relation/10117695,Malkangiri,2147149.085,4316
relation/10117696,Podia,615746.8786,596
relation/10117697,Kalimela,1165462.753,1283
relation/10117698,M.V. 79,676150.3478,786
relation/10117699,Motu,600517.3786,647
relation/10118202,Arjyapalli Marine,10926.06533,37
relation/10118219,Sainkul,314048.6616,372
way/86201454,,0,0
way/22062135,Abdul Kalam Island,0,0
