id,name,health_centres_count
relation/10109379,Odagaon,25
relation/10109383,Sarankul,27
relation/10109384,Ranapur,31
relation/10109935,Harbhanga,10
relation/10109936,Puruna Katak,8
relation/10109937,Baunsuni,5
relation/10109938,Baudh Sadar,26
relation/10109939,Manamunda,18
relation/10109940,Kantamal,16
relation/10110118,Sonapur,6
relation/10110119,Tarbha,20
relation/10110120,Dunguripali,25
relation/10110121,Rampur,8
relation/10110122,Binika,17
relation/10110123,Ulunda,9
relation/10110124,Biramaharajpur,19
relation/10110125,Subalaya,8
relation/10110302,Patnagarh,29
relation/10110303,Khaprakhol,22
relation/10110304,Belpara,21
relation/10110305,Turekela,12
relation/10110306,Kantabanji,9
relation/10110307,Bangomunda,16
relation/10110308,Sindhekela,16
relation/10110309,Titlagarh,20
relation/10110310,Saintala,28
relation/10110311,Tushura,33
relation/10110312,Balangir,42
relation/10110313,Loisinga,30
relation/10111292,Jonk,15
relation/10111293,Nuapada,15
relation/10111294,Komna,27
relation/10111295,Khariar,20
relation/10111296,Boden,17
relation/10111297,Sinapali,20
relation/10113992,Madanpur Rampur,31
relation/10113993,Narala,23
relation/10113994,Kesinga,24
relation/10113995,Kegaon,22
relation/10113996,Sadar,30
relation/10113997,Biswanathpur,5
relation/10113998,Lanjigarh,14
relation/10113999,Junagarh,28
relation/10114000,Golamunda,13
relation/10114001,Dharamgarh,19
relation/10114002,Kokasara,30
relation/10114003,Jayapatna,38
relation/10114004,Thuamul Rampur,21
relation/10114723,Gochhapada,13
relation/10114724,Phiringia,15
relation/10114725,Tikabali,16
relation/10114726,Sarangagarh,11
relation/10114727,Nuagaon,6
relation/10114728,Baliguda,28
relation/10114729,Belaghar,8
relation/10114730,Tumudibandha,8
relation/10114731,Brahmanigaon,13
relation/10114732,Kotagarh,14
relation/10114733,Daringbadi,10
relation/10114734,Raikia,16
relation/10114735,G.Udayagiri,16
relation/10114736,Chakapada,10
relation/10114737,Khajuripada,14
relation/10114738,Phulabani Town,1
relation/10114739,Phulabani,14
relation/10115621,Brahmapur (M.Corp.),1
relation/10115622,Chamakhandi,9
relation/10115623,Brahmapur Sadar,22
relation/10115624,Gopalpur,9
relation/10115625,Hinjili,28
relation/10115626,Purusottampur,27
relation/10115627,Ganjam,5
relation/10115628,Chhatrapur,12
relation/10115629,Rambha,13
relation/10115630,Khalikote,20
relation/10115631,Kodala,23
relation/10115632,Kabisuryanagar,28
relation/10115633,Asika,23
relation/10115634,Polasara,20
relation/10115635,Buguda,20
relation/10115636,Bellaguntha,38
relation/10115637,Golanthara,29
relation/10115638,Ramagiri (Pt),3
relation/10115639,Jarada,28
relation/10115640,Nuagaon,20
relation/10115641,Digapahandi,30
relation/10115642,Seragad,13
relation/10115643,Patapur,23
relation/10115644,Dharakote,14
relation/10115645,Badagada,24
relation/10115646,Surada,15
relation/10115647,Bhanjanagar,14
relation/10115648,Jagannath Prasad,15
relation/10115649,Tarasingi,22
relation/10116364,Khatiguda,9
relation/10116365,Tentulikhunti,23
relation/10116366,Nabarangapur P.S,31
relation/10116367,Paparahandi,26
relation/10116368,Kodinga,33
relation/10116369,Kosagumuda,28
relation/10116370,Dabugan,42
relation/10116371,Jharigan,22
relation/10116372,Chandahandi,24
relation/10116373,Umarkote,46
relation/10116374,Raighar,35
relation/10116375,Kundei,16
relation/10116755,Doraguda,6
relation/10116756,Andirakanch,4
relation/10116758,Kashipur,20
relation/10116759,Tikiri,13
relation/10116760,Seskhal,18
relation/10116761,Rayagada,48
relation/10116762,Gunupur,31
relation/10116763,Puttasing,14
relation/10116764,Padmapur,16
relation/10116765,Gudari,18
relation/10116766,Chandrapur,10
relation/10116767,Bishamakatak,30
relation/10116768,Kalyanasingpur,22
relation/10116769,Muniguda,14
relation/10116770,Ambadala,16
relation/10117114,Kashinagar,13
relation/10117115,Serango,26
relation/10117116,Paralakhemundi,7
relation/10117117,Gurandi,13
relation/10117118,Garabandha,15
relation/10117119,Rayagada,13
relation/10117120,Ramagiri,11
relation/10117121,R.Udayagiri,27
relation/10117122,Mohana,22
relation/10117123,Adava,17
relation/10117466,Pottangi,33
relation/10117467,Kotiya,1
relation/10117468,Similiguda,10
relation/10117469,Narayanpatana,15
relation/10117470,Bandhugaon,19
relation/10117471,Kakiriguma,7
relation/10117472,Lakshmipur,13
relation/10117473,Dasamantapur,18
relation/10117474,Bhairabsingipur,27
relation/10117475,Boriguma,24
relation/10117476,Damonjodi,4
relation/10117477,Sunabeda,4
relation/10117478,Koraput,26
relation/10117479,Koraput Town,1
relation/10117480,Nandapur,23
relation/10117481,Padua,19
relation/10117482,Machh kund,12
relation/10117483,Boipariguda,38
relation/10117484,Jeypore,24
relation/10117485,Kundura,18
relation/10117486,Kotpad,31
relation/10117689,Jodamba,4
relation/10117690,Paparmetla,6
relation/10117691,Chitrakonda,9
relation/10117692,Orkel,16
relation/10117693,Mudulipada,14
relation/10117694,Mathili,28
relation/10117695,Malkangiri,42
relation/10117696,Podia,11
relation/10117697,Kalimela,16
relation/10117698,M.V. 79,16
relation/10117699,Motu,16
relation/10118202,Arjyapalli Marine,1
relation/10118219,Sainkul,15
way/22062135,Abdul Kalam Island,1
