id,name,schools_count
relation/10117474,Bhairabsingipur,114
relation/10117475,Boriguma,170
relation/10117476,Damonjodi,28
relation/10117477,Sunabeda,51
relation/10117478,Koraput,178
relation/10117479,Koraput Town,86
relation/10117480,Nandapur,145
relation/10117481,Padua,119
relation/10117482,Machh kund,90
relation/10117483,Boipariguda,242
relation/10117484,Jeypore,222
relation/10117485,Kundura,103
relation/10117486,Kotpad,196
relation/10117689,Jodamba,37
relation/10117690,Paparmetla,32
relation/10117691,Chitrakonda,81
relation/10117692,Orkel,170
relation/10117693,Mudulipada,90
relation/10117694,Mathili,171
relation/10117695,Malkangiri,383
relation/10117696,Podia,73
relation/10117697,Kalimela,184
relation/10117698,M.V. 79,81
relation/10117699,Motu,60
relation/10118202,Arjyapalli Marine,4
relation/10118219,Sainkul,126
way/22062135,Abdul Kalam Island,0
