object_id,total_tender_awarded_value,timeperiod
21-372-03563,5276149.65,2025_02
21-372-03564,7643756.32,2025_02
21-372-03565,3177589.59,2025_02
21-372-03566,40918338.27,2025_02
21-373-03346,5680138.51,2025_02
21-373-03348,509694.0,2025_02
21-374-03573,554299.0,2025_02
21-374-03574,6812267.0,2025_02
21-374-03577,2518989.0,2025_02
21-374-03588,993738.0,2025_02
21-374-03589,2151538.0,2025_02
21-375-03443,6109448.09,2025_02
21-375-03448,1346266.0,2025_02
21-375-03450,1246609.96,2025_02
21-375-03451,7007097.55,2025_02
21-375-03453,15846754.0,2025_02
21-375-03455,3928515.14,2025_02
21-376-03487,0.0,2025_02
21-376-03488,12506583.93,2025_02
21-376-03492,18521091.28,2025_02
21-376-03495,4053051.98,2025_02
21-376-03497,504362.07,2025_02
21-376-03498,126316232.0,2025_02
21-376-03501,6664535.93,2025_02
21-376-03503,569474.73,2025_02
21-376-03506,5565734.0,2025_02
21-376-03509,214747515.0,2025_02
21-376-03510,6767406.61,2025_02
21-376-03511,6343650.3,2025_02
21-377-03300,156100854.0,2025_02
21-377-03301,47584790.0,2025_02
21-377-03304,798289.0,2025_02
21-377-03305,561101.53,2025_02
21-377-03306,4203748.69,2025_02
21-377-03307,25426820.0,2025_02
21-378-03323,118472556.0,2025_02
21-378-03325,576368.0,2025_02
21-378-03327,21193838.0,2025_02
21-379-03435,337733.89,2025_02
21-380-03391,1426334.0,2025_02
21-381-03335,2836022.0,2025_02
21-381-03341,54322951.0,2025_02
21-381-03344,1783534.0,2025_02
21-381-03345,7670909.350000001,2025_02
21-382-03400,42320728.66,2025_02
21-382-03401,2663684.81,2025_02
21-383-03350,42089673.0,2025_02
21-384-03280,558991.0,2025_02
21-385-03525,1430038.0,2025_02
21-385-03527,18588551.57,2025_02
21-385-03528,787211.0,2025_02
21-385-03529,2860577.0,2025_02
21-386-03457,3601893.0,2025_02
21-386-03460,80971900.0,2025_02
21-386-03461,4348366.96,2025_02
21-386-03464,55300924.53,2025_02
21-387-03541,1928690.0,2025_02
21-387-03542,1785960.0,2025_02
21-388-03366,1060458.0,2025_02
21-388-03368,573198.0,2025_02
21-388-03372,21225969.0,2025_02
21-388-03379,19400998.0,2025_02
21-388-03383,40037521.64,2025_02
21-389-03357,5000264.0,2025_02
21-389-03358,5357230.0,2025_02
21-390-03430,1062721.827,2025_02
21-390-03431,22260076.0,2025_02
21-391-03329,23736270.0,2025_02
21-391-03330,1076755.0,2025_02
21-391-03331,2018276.0,2025_02
21-392-03572,705838.0,2025_02
21-393-03288,7910206.29,2025_02
21-393-03289,6131743.67,2025_02
21-393-03295,564758.508,2025_02
21-394-03532,5858691.0,2025_02
21-394-03533,1642099.54,2025_02
21-394-03534,3948180.0,2025_02
21-395-03409,133389248.0,2025_02
21-396-03557,159319408.6,2025_02
21-397-03517,113996896.0,2025_02
21-397-03519,1631362.0,2025_02
21-398-03470,1478929.0,2025_02
21-398-03471,1129521.0,2025_02
21-398-03478,1624103.0,2025_02
21-398-03479,2242389.0,2025_02
21-372-03566,34575503.0,2022_09
21-373-03347,1125624.0,2022_09
21-374-03587,3032650.56,2022_09
21-375-03445,498870.73,2022_09
21-377-03300,3816312.0,2022_09
21-377-03301,156633.0,2022_09
21-377-03308,391720.0,2022_09
21-380-03386,749327.0,2022_09
21-387-03537,49062490.0,2022_09
21-387-03543,9490048.0,2022_09
21-388-03371,2109658.0,2022_09
21-388-03373,48011898.7,2022_09
21-388-03381,48692410.23,2022_09
21-388-03384,3151899.0,2022_09
21-393-03285,10069200000.0,2022_09
21-399-03480,3912190.0,2022_09
21-399-03483,4890063.0,2022_09
21-399-03484,12864468.18,2022_09
21-370-03312,720039.0,2025_01
21-371-03404,7378011.19,2025_01
21-371-03407,1236333.6,2025_01
21-371-03408,2134330.0,2025_01
21-372-03561,2287910.0,2025_01
21-372-03563,2323220.05,2025_01
21-372-03564,637750.0,2025_01
21-372-03565,427676.0,2025_01
21-372-03566,2038849.24,2025_01
21-373-03346,4999973.0,2025_01
21-373-03347,4821015.0,2025_01
21-373-03348,7116492.0,2025_01
21-374-03575,1430065.58,2025_01
21-374-03583,792571.0,2025_01
21-374-03586,18975007.0,2025_01
21-374-03588,57829669.0,2025_01
21-375-03443,521825.0,2025_01
21-375-03448,3449587.0,2025_01
21-375-03450,24573152.0,2025_01
21-375-03451,6946274.85,2025_01
21-375-03453,720651.0,2025_01
21-375-03455,5405171.48,2025_01
21-376-03487,7786922.0,2025_01
21-376-03488,673354.17,2025_01
21-376-03489,3382591.55,2025_01
21-376-03491,673130.57,2025_01
21-376-03492,1137854.65,2025_01
21-376-03494,504857.95,2025_01
21-376-03498,58974392.0,2025_01
21-376-03499,4288677.0,2025_01
21-376-03500,114426146.0,2025_01
21-376-03501,1019920.41,2025_01
21-376-03502,6442101.0,2025_01
21-376-03503,564839.98,2025_01
21-376-03504,317985.91,2025_01
21-376-03505,5151719.83,2025_01
21-376-03506,4984398.9399999995,2025_01
21-376-03507,2952049.14,2025_01
21-376-03508,1316486.91,2025_01
21-376-03511,594671.0,2025_01
21-376-03512,3933007.0,2025_01
21-377-03301,62775249.88,2025_01
21-377-03303,2857378.0,2025_01
21-377-03304,6564116.54,2025_01
21-377-03306,704424.4,2025_01
21-377-03307,0.0,2025_01
21-377-03308,2107268.0,2025_01
21-377-03309,389670.22,2025_01
21-378-03323,97113142.22,2025_01
21-378-03328,2161232.0,2025_01
21-379-03438,75510345.0,2025_01
21-379-03440,1418514.27,2025_01
21-381-03335,715918.0,2025_01
21-381-03340,4403942.0,2025_01
21-382-03396,20940314.76,2025_01
21-382-03398,468256.0,2025_01
21-382-03400,241183293.76,2025_01
21-383-03349,6890153.0,2025_01
21-383-03351,112898000.0,2025_01
21-383-03352,10897738.572,2025_01
21-383-03355,6956275.0,2025_01
21-383-03356,4799475.0,2025_01
21-384-03282,2513966.51,2025_01
21-385-03523,501673.0,2025_01
21-385-03527,3719126.0,2025_01
21-385-03528,429937.0,2025_01
21-385-03529,2032287.0,2025_01
21-385-03530,718883.0,2025_01
21-386-03460,650400.0,2025_01
21-386-03461,970204.0,2025_01
21-386-03462,68871821.0,2025_01
21-386-03465,1742933.0,2025_01
21-387-03536,648635.58,2025_01
21-387-03541,7483473.0,2025_01
21-387-03542,7348920.0,2025_01
21-387-03543,57973814.0,2025_01
21-387-03544,184077.0,2025_01
21-387-03546,3330402.0,2025_01
21-388-03366,1071177.0,2025_01
21-388-03367,5424113.0,2025_01
21-388-03368,1080436.0,2025_01
21-388-03370,667041.37,2025_01
21-388-03372,500727.13,2025_01
21-388-03373,50803970.0,2025_01
21-388-03383,3659140.67,2025_01
21-389-03363,2442993.0,2025_01
21-390-03422,11989919.0,2025_01
21-390-03423,17327166.0,2025_01
21-390-03424,13222378.0,2025_01
21-390-03426,21340182.0,2025_01
21-390-03429,2125394.0,2025_01
21-390-03430,5526994.07,2025_01
21-390-03432,14148435.0,2025_01
21-391-03330,7544959.0,2025_01
21-392-03567,428658.0,2025_01
21-392-03570,17090832.0,2025_01
21-392-03572,13065264.0,2025_01
21-393-03284,1144035.48,2025_01
21-393-03285,3531862.887,2025_01
21-393-03286,1500442.0,2025_01
21-393-03288,1566840.587,2025_01
21-393-03292,2415009.789,2025_01
21-393-03295,522413.519,2025_01
21-394-03532,2497913.9299999997,2025_01
21-394-03534,600810.0,2025_01
21-395-03409,14135274.29,2025_01
21-395-03410,8862712.790000001,2025_01
21-395-03411,536570.34,2025_01
21-395-03415,3397295.26,2025_01
21-395-03416,23387215.73,2025_01
21-395-03418,3012775.58,2025_01
21-395-03419,71010864.0,2025_01
21-396-03555,222856.0,2025_01
21-396-03557,9967738.0,2025_01
21-397-03513,871711.0,2025_01
21-397-03515,1093074.0,2025_01
21-397-03517,62129807.0,2025_01
21-397-03519,4394590.0,2025_01
21-397-03521,2321571.0,2025_01
21-398-03467,5682899.806,2025_01
21-398-03468,1714458.25,2025_01
21-398-03470,2506499.0,2025_01
21-398-03471,7058533.0,2025_01
21-398-03472,65416756.0,2025_01
21-398-03479,1129475.0,2025_01
21-399-03480,3686258.04,2025_01
21-399-03482,500007.008,2025_01
21-399-03484,16317669.942000002,2025_01
21-377-03300,112715.0,2022_08
21-377-03305,1691373.6,2022_08
21-379-03434,41741407.0,2022_08
21-381-03335,2905271.0,2022_08
21-382-03402,752317.0,2022_08
21-383-03349,1863499.0,2022_08
21-383-03352,977666.0,2022_08
21-383-03353,5060182.0,2022_08
21-383-03356,1069537.0,2022_08
21-384-03277,7343888.0,2022_08
21-393-03293,385100.0,2022_08
21-397-03516,1504608.0,2022_08
21-397-03521,2482355.0,2022_08
21-398-03476,2837777.0,2022_08
21-370-03312,55929846.0,2025_11
21-370-03313,1257519.1,2025_11
21-370-03316,1685297.0,2025_11
21-371-03404,28946752.07,2025_11
21-372-03564,8664114.33,2025_11
21-372-03565,110564316.37,2025_11
21-374-03587,7001052.0,2025_11
21-374-03588,20938069.0,2025_11
21-375-03451,3499528.29,2025_11
21-376-03487,10425883.0,2025_11
21-376-03488,90945229.0,2025_11
21-376-03489,41017391.0,2025_11
21-376-03492,75848619.0,2025_11
21-376-03493,62822814.0,2025_11
21-376-03496,3375006.0,2025_11
21-376-03497,9978888.0,2025_11
21-376-03498,3770726.0,2025_11
21-376-03499,10345233.0,2025_11
21-376-03500,2552107.0,2025_11
21-376-03501,45455993.0,2025_11
21-376-03502,2467912.0,2025_11
21-376-03503,8462552.0,2025_11
21-376-03505,19913680.0,2025_11
21-376-03506,6012748.0,2025_11
21-376-03507,10354483.0,2025_11
21-376-03512,9905667.0,2025_11
21-377-03304,169491.0,2025_11
21-377-03305,537524.0,2025_11
21-377-03306,5084994.0,2025_11
21-378-03323,225620785.01,2025_11
21-378-03327,15072586.29,2025_11
21-379-03438,5029200.0,2025_11
21-379-03439,1182976.0,2025_11
21-380-03386,6436405.0,2025_11
21-380-03387,4956552.0,2025_11
21-380-03389,716081.0,2025_11
21-381-03332,1396154.0,2025_11
21-381-03334,9178890.0,2025_11
21-381-03335,14148672.0,2025_11
21-381-03338,4173559.0,2025_11
21-381-03339,7080066.0,2025_11
21-381-03340,30847043.0,2025_11
21-381-03341,5598480.0,2025_11
21-381-03343,7085182.0,2025_11
21-382-03394,2216348.0,2025_11
21-382-03396,28059312.03,2025_11
21-382-03400,38686745.86,2025_11
21-382-03401,42773045.989999995,2025_11
21-383-03349,21039660.0,2025_11
21-383-03351,2416241.0,2025_11
21-383-03352,860969.0,2025_11
21-385-03527,218547263.22,2025_11
21-386-03459,1549847.0,2025_11
21-386-03460,93639698.05,2025_11
21-387-03538,5937801.0,2025_11
21-388-03365,10874036.0,2025_11
21-388-03373,75148164.0,2025_11
21-388-03377,8266358.0,2025_11
21-388-03381,8730196.0,2025_11
21-388-03383,23824758.0,2025_11
21-388-03385,5767081.0,2025_11
21-389-03357,1276567.0,2025_11
21-390-03424,15232639.0,2025_11
21-391-03329,117124776.0,2025_11
21-391-03331,36217946.1,2025_11
21-393-03285,5499784.0,2025_11
21-393-03286,1536004.0,2025_11
21-395-03410,134371.0,2025_11
21-396-03550,1427158.34,2025_11
21-396-03557,247261063.0,2025_11
21-397-03519,475369.0,2025_11
21-398-03471,289617150.0,2025_11
21-370-03312,86989976.0,2025_05
21-370-03317,6198835.25,2025_05
21-370-03319,4920417.1,2025_05
21-370-03320,603882.487,2025_05
21-372-03559,1658580.83,2025_05
21-372-03562,1515769.2000000002,2025_05
21-372-03563,1398531.42,2025_05
21-372-03564,623550.0900000001,2025_05
21-372-03565,1584850.64,2025_05
21-372-03566,319343.36,2025_05
21-374-03589,721459.0,2025_05
21-375-03443,1080584.0,2025_05
21-375-03453,1727976.43,2025_05
21-376-03488,428622.0,2025_05
21-376-03490,1985139.96,2025_05
21-376-03493,4917499.0,2025_05
21-376-03498,26243994.0,2025_05
21-376-03503,739313.0,2025_05
21-377-03303,9062187.0,2025_05
21-377-03304,2821218.06,2025_05
21-377-03307,304027.0,2025_05
21-377-03308,7452202.0,2025_05
21-378-03323,3478279.36,2025_05
21-378-03325,20370121.52,2025_05
21-378-03326,1436671.09,2025_05
21-379-03434,42486834.0,2025_05
21-379-03435,687837.0,2025_05
21-379-03436,6851191.0,2025_05
21-379-03437,8336719.0,2025_05
21-379-03438,61572010.0,2025_05
21-379-03440,6989248.0,2025_05
21-379-03441,10854192.0,2025_05
21-380-03387,4172202.91,2025_05
21-380-03388,24642363.0,2025_05
21-380-03389,115737688.0,2025_05
21-380-03392,10697253.0,2025_05
21-380-03393,46068963.0,2025_05
21-381-03334,576122.0,2025_05
21-381-03335,550250.0,2025_05
21-381-03340,3101862.0,2025_05
21-382-03394,1674491.0,2025_05
21-382-03395,3399274.0,2025_05
21-382-03396,2594937.89,2025_05
21-382-03397,1642190.0,2025_05
21-382-03399,3832302.22,2025_05
21-382-03400,113822660.68,2025_05
21-382-03401,6920127.0,2025_05
21-382-03402,8532053.1,2025_05
21-383-03349,10380990.0,2025_05
21-383-03351,17369493.0,2025_05
21-383-03352,23131465.0,2025_05
21-383-03355,13032112.0,2025_05
21-385-03524,9104668.16,2025_05
21-385-03525,2016508.39,2025_05
21-385-03526,3178468.71,2025_05
21-385-03527,11978355.46,2025_05
21-386-03459,4949899.0,2025_05
21-387-03540,2343202.0,2025_05
21-387-03541,571267.0,2025_05
21-387-03544,6087295.0,2025_05
21-388-03364,42499110.0,2025_05
21-388-03365,8148817.0,2025_05
21-388-03367,27036603.0,2025_05
21-388-03372,39135440.1,2025_05
21-388-03373,431829.0,2025_05
21-388-03374,4731064.7,2025_05
21-388-03377,13884225.0,2025_05
21-388-03379,576003.11,2025_05
21-388-03380,1295752.0,2025_05
21-388-03381,2879944.0,2025_05
21-388-03383,4240770.0,2025_05
21-388-03385,20001989.0,2025_05
21-389-03357,726045.01,2025_05
21-389-03358,5212036.02,2025_05
21-389-03359,8952815.450000001,2025_05
21-389-03360,10312812.71,2025_05
21-389-03361,12660986.05,2025_05
21-389-03362,12925617.41,2025_05
21-389-03363,57971433.3,2025_05
21-390-03430,13038055.02,2025_05
21-391-03329,37254172.0,2025_05
21-391-03331,24802737.0,2025_05
21-392-03567,223298.0,2025_05
21-393-03285,115434512.0,2025_05
21-393-03288,28196915.66,2025_05
21-393-03293,2080154.0,2025_05
21-394-03534,1562133.0329999998,2025_05
21-395-03414,6833511.11,2025_05
21-395-03416,3924284.54,2025_05
21-395-03417,359347.64,2025_05
21-395-03418,14097864.66,2025_05
21-395-03420,4114643.94,2025_05
21-396-03548,720425.0,2025_05
21-396-03550,2401820.04,2025_05
21-396-03555,21397725.0,2025_05
21-396-03557,8172414.91,2025_05
21-398-03470,11813810.8,2025_05
21-398-03471,234105758.0,2025_05
21-399-03482,699766.0,2025_05
21-399-03483,5526314.0,2025_05
21-399-03484,9517569.0,2025_05
21-370-03310,12885150.64,2025_04
21-370-03312,6023276.77,2025_04
21-370-03313,2522024.0,2025_04
21-370-03316,1440892.0,2025_04
21-370-03317,3241525.0,2025_04
21-370-03319,821176.028,2025_04
21-370-03320,1945159.0,2025_04
21-371-03404,114485849.0,2025_04
21-371-03407,991914.4,2025_04
21-371-03408,4349590.0,2025_04
21-372-03559,1141144.59,2025_04
21-372-03560,75057805.0,2025_04
21-372-03566,23493062.0,2025_04
21-374-03586,822414.0,2025_04
21-374-03587,423018.0,2025_04
21-374-03588,164254701.4,2025_04
21-375-03450,1124308.48,2025_04
21-375-03451,0.0,2025_04
21-375-03453,575981.12,2025_04
21-375-03455,11092007.8,2025_04
21-376-03487,4536807.0,2025_04
21-376-03489,4970649.0,2025_04
21-376-03490,2470418.99,2025_04
21-376-03492,714176.0,2025_04
21-376-03493,21525510.0,2025_04
21-376-03496,8927730.0,2025_04
21-376-03500,3943036.0,2025_04
21-376-03503,1847537.0,2025_04
21-377-03304,836510.6,2025_04
21-377-03305,134315.0,2025_04
21-377-03306,427828.51,2025_04
21-377-03307,7130837.73,2025_04
21-377-03309,4420472.63,2025_04
21-378-03322,201141.95,2025_04
21-378-03323,344251.0,2025_04
21-378-03328,180187.83,2025_04
21-379-03436,4393228.0,2025_04
21-379-03438,3320452.0,2025_04
21-379-03440,13196821.05,2025_04
21-379-03442,24773111.36,2025_04
21-380-03388,9416696.0,2025_04
21-380-03389,154088527.0,2025_04
21-380-03393,1275150.0,2025_04
21-381-03334,13520378.32,2025_04
21-381-03340,11023452.42,2025_04
21-381-03344,13290993.36,2025_04
21-382-03394,1428142.5,2025_04
21-382-03395,2341949.0,2025_04
21-382-03396,1019928.86,2025_04
21-382-03400,66073947.84,2025_04
21-382-03401,1683209.15,2025_04
21-382-03402,578070.55,2025_04
21-383-03349,978736.0,2025_04
21-383-03351,48132114.57,2025_04
21-383-03352,16848484.0,2025_04
21-383-03353,117875875.59,2025_04
21-383-03354,2735535.19,2025_04
21-383-03355,2344567.9299999997,2025_04
21-383-03356,21674594.04,2025_04
21-384-03278,490450.0,2025_04
21-384-03279,6463577.0,2025_04
21-384-03280,9310463.0,2025_04
21-384-03281,390334.0,2025_04
21-385-03527,1311252.0,2025_04
21-386-03460,1982572.0,2025_04
21-386-03462,22301129.0,2025_04
21-386-03464,26708313.0,2025_04
21-387-03543,1749102.0,2025_04
21-387-03546,570868.0,2025_04
21-388-03364,29012592.0,2025_04
21-388-03366,4237323.0,2025_04
21-388-03367,9887935.25,2025_04
21-388-03368,6937724.0,2025_04
21-388-03369,1079728.0,2025_04
21-388-03370,8381296.0,2025_04
21-388-03371,15965653.0,2025_04
21-388-03373,17174991.0,2025_04
21-388-03375,1516424.0,2025_04
21-388-03376,1694274.0,2025_04
21-388-03379,8900360.0,2025_04
21-388-03384,4275727.0,2025_04
21-388-03385,1942330.0,2025_04
21-389-03360,13765900.08,2025_04
21-389-03362,6488587.55,2025_04
21-389-03363,3762243.42,2025_04
21-390-03422,792261.0,2025_04
21-390-03423,32301914.0,2025_04
21-390-03427,11419927.0,2025_04
21-390-03428,3437068.0,2025_04
21-390-03429,1274921.0,2025_04
21-390-03430,10580503.675,2025_04
21-390-03432,16731433.0,2025_04
21-392-03568,2687894.16,2025_04
21-392-03570,46534668.69,2025_04
21-393-03288,3729846.05,2025_04
21-393-03293,2882467.353,2025_04
21-393-03295,5773420.741,2025_04
21-394-03532,6664316.0,2025_04
21-394-03534,476455.0,2025_04
21-395-03409,1066628.48,2025_04
21-395-03411,1549690.34,2025_04
21-395-03416,6231851.05,2025_04
21-395-03421,928669.41,2025_04
21-396-03557,5114340.67,2025_04
21-397-03517,2290640.867,2025_04
21-398-03468,1764542.0,2025_04
21-398-03470,39939.0,2025_04
21-398-03471,122180342.0,2025_04
21-399-03482,9069139.0,2025_04
21-370-03312,67752445.85,2025_10
21-370-03316,916220.0,2025_10
21-370-03317,4569109.0,2025_10
21-370-03318,5297603.0,2025_10
21-370-03319,11092787.0,2025_10
21-370-03320,16387585.0,2025_10
21-371-03404,4420253.0,2025_10
21-371-03408,14803651.0,2025_10
21-373-03346,9905099.0,2025_10
21-373-03347,594684.0,2025_10
21-374-03582,2936835.0,2025_10
21-374-03588,56033944.21,2025_10
21-375-03451,1471427.0,2025_10
21-376-03488,567841.748,2025_10
21-376-03491,744331.563,2025_10
21-376-03500,1907668.088,2025_10
21-376-03502,1418778.71,2025_10
21-376-03503,655024.816,2025_10
21-376-03505,5348315.426,2025_10
21-376-03507,8144406.848999999,2025_10
21-377-03302,1573130.0,2025_10
21-378-03323,120822553.995,2025_10
21-378-03324,3332419.54,2025_10
21-379-03434,671760.0,2025_10
21-379-03437,1043181.0,2025_10
21-379-03438,1452656.0,2025_10
21-379-03441,1032575.0,2025_10
21-379-03442,1125782.0,2025_10
21-381-03338,2561501.0,2025_10
21-381-03345,50131606.0,2025_10
21-382-03395,11197593.69,2025_10
21-382-03399,17246749.14,2025_10
21-382-03403,3167666.0,2025_10
21-383-03352,603060.0,2025_10
21-385-03525,1074020.45,2025_10
21-385-03527,100391432.94,2025_10
21-386-03464,58978740.93,2025_10
21-387-03538,6368419.0,2025_10
21-387-03540,2449862.0,2025_10
21-387-03541,10299598.0,2025_10
21-387-03542,10125927.0,2025_10
21-387-03544,3541207.0,2025_10
21-388-03367,2939780.0,2025_10
21-388-03372,3926534.72,2025_10
21-388-03373,220386238.0,2025_10
21-388-03377,576322.0,2025_10
21-391-03329,42419501.0,2025_10
21-391-03330,15676822.0,2025_10
21-391-03331,2721995.0,2025_10
21-393-03284,5173367.0,2025_10
21-393-03286,9315343.0,2025_10
21-393-03294,3016871.0,2025_10
21-393-03296,4849366.0,2025_10
21-394-03531,2190855.0,2025_10
21-394-03534,4134288.0,2025_10
21-395-03409,2805330.0,2025_10
21-395-03413,1071976.0,2025_10
21-395-03414,1284501.0,2025_10
21-395-03415,10819223.0,2025_10
21-395-03416,9518569.0,2025_10
21-395-03418,1519979.0,2025_10
21-395-03420,3198076.0,2025_10
21-396-03552,2837763.0,2025_10
21-396-03553,2939919.0,2025_10
21-396-03557,186281315.936,2025_10
21-397-03517,6988258.0,2025_10
21-398-03471,174498813.211,2025_10
21-398-03479,3974870.0,2025_10
21-399-03484,31934063.39,2025_10
21-370-03312,887361.0,2025_06
21-371-03404,189406310.0,2025_06
21-371-03408,39887510.97,2025_06
21-372-03559,1440755.0,2025_06
21-372-03561,74137011.0,2025_06
21-372-03563,6351374.0,2025_06
21-372-03565,3332393.0,2025_06
21-372-03566,541742.0,2025_06
21-373-03347,779637483.0,2025_06
21-374-03588,137885204.72,2025_06
21-376-03488,1500334.0,2025_06
21-376-03492,7452249.0,2025_06
21-376-03500,49992300.0,2025_06
21-376-03508,570607.26,2025_06
21-376-03510,1428482.0,2025_06
21-377-03300,11182531.0,2025_06
21-377-03307,253922.0,2025_06
21-378-03323,143397779.0,2025_06
21-378-03326,3411986.0,2025_06
21-380-03386,1467273.0,2025_06
21-380-03389,1283787.0,2025_06
21-380-03392,3340497.0,2025_06
21-381-03332,527074.0,2025_06
21-381-03333,1453545.0,2025_06
21-381-03334,676959.0,2025_06
21-381-03335,40669303.0,2025_06
21-381-03340,2463608.0,2025_06
21-381-03341,1518351.0,2025_06
21-381-03345,7514762.58,2025_06
21-382-03395,16354637.72,2025_06
21-382-03396,15633831.38,2025_06
21-382-03399,1284676.95,2025_06
21-382-03400,34683602.96,2025_06
21-382-03402,17236725.240000002,2025_06
21-384-03276,7127266.0,2025_06
21-384-03279,18554920.01,2025_06
21-385-03524,661505.0,2025_06
21-385-03527,25497268.0,2025_06
21-386-03456,595674.0,2025_06
21-386-03460,12579118.51,2025_06
21-387-03536,126185862.0,2025_06
21-387-03540,7139831.87,2025_06
21-388-03373,35129035.0,2025_06
21-388-03374,5649975.86,2025_06
21-388-03377,2017668.0,2025_06
21-388-03379,65669776.0,2025_06
21-389-03358,1296518.54,2025_06
21-389-03363,288215.35,2025_06
21-390-03427,7605785.0,2025_06
21-390-03430,757037.534,2025_06
21-391-03329,909723.0,2025_06
21-393-03285,17709112.0,2025_06
21-393-03290,847442.0,2025_06
21-393-03296,432413.0,2025_06
21-394-03534,90918001.0,2025_06
21-395-03409,718232.21,2025_06
21-395-03411,3562014.891,2025_06
21-395-03412,360211.12,2025_06
21-395-03413,720423.88,2025_06
21-395-03416,3505885.721,2025_06
21-395-03417,359241.66,2025_06
21-396-03549,1297158.0,2025_06
21-396-03550,928636.47,2025_06
21-396-03557,432029.5,2025_06
21-397-03517,438987616.1,2025_06
21-398-03467,2367466.0,2025_06
21-398-03471,3872353.0,2025_06
21-398-03472,12561436.92,2025_06
21-398-03479,564344.0,2025_06
21-399-03480,149601701.04000002,2025_06
21-399-03482,430873.52,2025_06
21-399-03486,575864.21,2025_06
21-370-03312,222169018.3,2025_12
21-370-03313,69960051.99,2025_12
21-372-03558,16358250.75,2025_12
21-372-03559,1376571.57,2025_12
21-372-03560,14477590.5,2025_12
21-372-03561,20442346.13,2025_12
21-372-03562,22487904.15,2025_12
21-372-03563,9163163.2646,2025_12
21-372-03564,12067581.74,2025_12
21-372-03565,4766262.39,2025_12
21-372-03566,272639466.98,2025_12
21-373-03346,537504.0,2025_12
21-373-03347,1686421.0,2025_12
21-373-03348,561627.0,2025_12
21-374-03573,3552486.0,2025_12
21-374-03588,51196387.18,2025_12
21-375-03443,16074309.73,2025_12
21-375-03451,2276578.9299999997,2025_12
21-376-03488,4010057.0,2025_12
21-376-03490,4695855.0,2025_12
21-376-03492,44761477.0,2025_12
21-376-03493,110068108.0,2025_12
21-376-03494,3868053.0,2025_12
21-376-03500,3819003.0,2025_12
21-376-03501,72064649.0,2025_12
21-376-03502,3966802.0,2025_12
21-376-03503,27268220.0,2025_12
21-376-03505,857128.0,2025_12
21-377-03299,103457.0,2025_12
21-377-03303,5845715.2,2025_12
21-377-03304,288198.43,2025_12
21-377-03307,844419.46,2025_12
21-377-03309,319509.0,2025_12
21-378-03322,43726343.24,2025_12
21-378-03323,83911974.87,2025_12
21-378-03326,1140153.0,2025_12
21-378-03327,93202640.79,2025_12
21-378-03328,61819869.7,2025_12
21-379-03437,2805845.0,2025_12
21-379-03438,13385758.0,2025_12
21-379-03439,999904.0,2025_12
21-380-03388,3281337.0,2025_12
21-380-03389,61049461.673,2025_12
21-380-03391,1502295.0,2025_12
