Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11,2848938,DEBA PRAKASH MOHANTY,10-Mar-2025 01:27 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12,2850598,DINESH KUMAR PANY,11-Mar-2025 02:02 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13,2850123,Dipankar Patra,11-Mar-2025 10:27 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14,2850521,FALGUNI MOHANTY,11-Mar-2025 01:34 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15,2847341,GADADHAR NAYAK,11-Mar-2025 09:24 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,16,2850348,GIRISH DWIBEDY,11-Mar-2025 12:54 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,17,2850514,KAILAS CHANDRA JENA,11-Mar-2025 01:41 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18,2850603,KANNAN EARTHMOVERS,11-Mar-2025 02:10 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19,2849891,LAMBODAR DALABEHERA,10-Mar-2025 09:26 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20,2849942,MALAYA RANJAN DALABEHERA,10-Mar-2025 10:06 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21,2846539,MANAMOHAN BARAL,07-Mar-2025 01:13 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22,2849270,MANAS RANJAN BEHERA,10-Mar-2025 03:35 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23,2850656,MILLAN MALLA PROPRIETOR SARALA FABRICATION,11-Mar-2025 02:40 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24,2850531,M/S B.B. ENGINEERING AND WORKS,11-Mar-2025 01:50 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25,2846744,M/S JAY JAGANNATH ENTERPRISES,11-Mar-2025 04:34 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26,2850649,Nishikanta Swain,11-Mar-2025 04:07 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27,2849091,PARAMESWAR PATRA,10-Mar-2025 02:21 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28,2850601,PRAKASH KUMAR PANDA,11-Mar-2025 02:08 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29,2846772,PRAVAT KUMAR BISWAL,07-Mar-2025 06:00 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,30,2849338,RAGHUNATH ROUT,10-Mar-2025 04:00 PM,Accepted-AOC,L1,27-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,31,2850194,RAJESH KUMAR PARIDA,11-Mar-2025 10:53 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,32,2849736,RAKESH KUMAR PRADHAN,10-Mar-2025 07:52 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,33,2847747,RASMITA RANI DHIR,09-Mar-2025 12:11 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,34,2850843,SAKTI PRASAD DASH,11-Mar-2025 04:25 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,35,2850765,SANDEEP KUMAR BHADRA,11-Mar-2025 03:50 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,36,2850354,SANTOSH KUMAR PANDA,11-Mar-2025 12:49 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,37,2849984,SAROJ KUMAR SAHOO,10-Mar-2025 10:54 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,38,2847200,SHASHIKANTA MOHAPATRA,08-Mar-2025 01:41 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,39,2850335,SHIVA JYOTI MOTORS,11-Mar-2025 02:14 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,40,2847793,SIBARAM MALLIK,09-Mar-2025 12:57 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,41,2850594,SITANSHU SEKHAR NAYAK,11-Mar-2025 03:44 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,42,2848865,SOUMIT PANDA,10-Mar-2025 01:03 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,43,2847675,SOUMYA RANJAN DHIR,09-Mar-2025 09:24 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,44,2850671,Sovalaxmi A M Puntia,11-Mar-2025 02:47 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,45,2847379,SUBAS CHANDRA BEHERA,10-Mar-2025 10:33 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,46,2850332,SUMANTA KUMAR BISWAL,11-Mar-2025 12:09 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,47,2850679,SURYA KANTA NAYAK,11-Mar-2025 02:48 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,48,2848083,SUSANTA BEHERA,09-Mar-2025 07:54 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,49,2841737,SUSANTA KUMAR BAL,28-Feb-2025 05:14 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,50,2850865,Umakanta Parida,11-Mar-2025 04:35 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,51,2846380,Yajat Agrawal,09-Mar-2025 01:40 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
