Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3052875,BUDHADEV SWAIN,28-Aug-2025 05:35 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3050735,DASARATHI SWAIN,26-Aug-2025 09:52 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3044813,DEBASIS DAS,28-Aug-2025 05:07 PM,Accepted-AOC,successful bidder,21-Nov-2025 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3050310,DEBASISH MOHANTY,26-Aug-2025 05:17 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3049995,DEEPAK KUMAR MAHARANA,26-Aug-2025 04:37 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3048898,DIPTI RANJAN DASH,26-Aug-2025 06:52 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3053729,HRUSHIKESH MOHANTY,29-Aug-2025 10:01 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3045844,JIBAN BIHARI DASH,23-Aug-2025 06:23 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3054128,Jyoti Ranjan Biswal,29-Aug-2025 12:14 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3043961,MANAS KUMAR MUDULI,27-Aug-2025 07:34 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3052237,M/S.APARAJIRA DALAI,28-Aug-2025 11:52 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3053910,M/S. BISWASAKHA PALATSINGH,29-Aug-2025 11:32 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3053961,M/S. DAMODAR SWAIN,29-Aug-2025 12:31 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3052124,M/S. SABITA BEHERA,28-Aug-2025 11:04 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3053230,NILESH MOHANTY,28-Aug-2025 07:30 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3053569,NIRAMAL KUMAR BAL,28-Aug-2025 11:53 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3050766,NIRUPAMA BEHERA,26-Aug-2025 10:19 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3052974,PRASANA KUMAR SWAIN,28-Aug-2025 05:25 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3049037,PRATIMA JENA,25-Aug-2025 09:34 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3054857,PUSPAK RANJAN SAHOO,29-Aug-2025 03:33 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3051183,RAJAN KUMAR NAYAK,27-Aug-2025 01:17 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3050421,RASHMIRANJAN LENKA,26-Aug-2025 05:46 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3053390,SANDIP KUMAR MOHANTY,28-Aug-2025 09:29 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3045457,SARADA SANTOSIBA SAHOO,23-Aug-2025 12:55 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3054706,SAUMYAKANTA DAS,29-Aug-2025 02:43 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3053221,SISHIRA KUMAR SWAIN,28-Aug-2025 07:26 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3054278,SOM PRASAD ROUT,29-Aug-2025 12:49 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3053557,SRIYANKA JENA,29-Aug-2025 10:19 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3053108,SUBHRA SATADALA,28-Aug-2025 06:56 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3053830,SUDIPTA SUBHADARSHI NANDA,29-Aug-2025 11:13 AM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3050548,SURAJ PANDA,26-Aug-2025 07:30 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3054347,SURYAKANTA BEHERA,29-Aug-2025 01:03 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3054873,SUSANTA KUMAR PRADHAN,29-Aug-2025 03:53 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3052668,TAPAN KUMAR JENA,28-Aug-2025 05:23 PM,Rejected-Technical,L2,24-Sep-2025 05:33 PM,AOC
