Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,2909735,GOLAK BEHERA,14-May-2025 05:16 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,2919123,GOPAL CHANDRA DAS,15-May-2025 03:51 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,2916138,HEMANTA KUMAR TAREI,15-May-2025 08:04 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,2920118,JITENDRA MALLICK,16-May-2025 10:04 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,2917395,MAA JAGADHATRI LCCS LTD,14-May-2025 04:26 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,2921238,MANAS RANJAN BUGUDAI,16-May-2025 04:29 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17,2917518,"M/S SAI SHREE CONSTRUCTIONS, PROP. SANGYASENI ROUT",14-May-2025 01:01 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18,2919023,PATITAPABAN NAIK,15-May-2025 02:42 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19,2913849,PRAHALLAD BEHERA,12-May-2025 06:07 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20,2920663,PRAMOD KUMAR GIRI,16-May-2025 01:22 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21,2911871,PRASANNA BEHERA,14-May-2025 03:42 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22,2909403,Ranjan Kumar Sethy,15-May-2025 12:54 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23,2921230,RASMI RANJAN PATRA,16-May-2025 04:31 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24,2908908,SABITA MALLICK,15-May-2025 06:19 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25,2920414,SANDEEP KUMAR SAMAL,16-May-2025 01:48 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26,2905501,SASMITA RANI PATTANAYAK,16-May-2025 10:13 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27,2909619,SATYABRATA BEHERA,15-May-2025 06:53 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28,2919163,SAUMYA RANJAN BEHERA,15-May-2025 05:01 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29,2916823,SHASHIKANTA BISWAL,14-May-2025 11:49 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30,2912712,SRI RAJENDRA PRADHAN,14-May-2025 12:36 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31,2920616,SUBHASISH PATI,16-May-2025 01:57 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32,2919143,SUSOBHAN SAMANTARAY,15-May-2025 04:34 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33,2913861,SUVENDU SWAIN,15-May-2025 06:43 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34,2921188,TANISH AGARWAL,16-May-2025 04:12 PM,Accepted-AOC,Agreement executed,27-Nov-2025 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,35,2919631,YUDHISTIR BISWAL,15-May-2025 08:19 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
