Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,11,3037687,BIPANNA NANDI,16-Aug-2025 11:40 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3031029,Brajendra Naik,11-Aug-2025 06:14 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3032225,CHINMAYA RANJAN SAHU,11-Aug-2025 07:55 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3030773,DETYARAJ PAHALADA SAHA,12-Aug-2025 08:19 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3035666,GOURI PRASAD PATRO,14-Aug-2025 12:52 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3033839,Hemanta Kumar Bhakta,12-Aug-2025 07:10 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3036920,KARUNAKAR BEHERA,15-Aug-2025 01:54 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3038015,KISHOR CHANDRA DAS,16-Aug-2025 12:33 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3034716,LACHHAMAN BHATRA,13-Aug-2025 02:21 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3036901,LAXMI KANTA NAYAK,15-Aug-2025 01:26 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3032274,LAXMIKANTA NAYAK (S.T),11-Aug-2025 09:10 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3032706,LAXMI NARAYAN BISSOI,12-Aug-2025 10:14 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3037168,LINGARAJ ACHARYA,15-Aug-2025 05:55 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3037341,M/S ABANI KUMAR MISHRA,16-Aug-2025 09:12 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3035318,PRABHATKUMAR BISOI,15-Aug-2025 08:55 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3029691,PRASANTA KUMAR BEHERA,11-Aug-2025 08:28 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3037518,PRATAP DASH,15-Aug-2025 09:25 PM,Accepted-AOC,Awarded of contract,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3031981,PRATIKRAJ DASH,11-Aug-2025 05:03 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,3035928,RAJKUMAR SATNAMI,14-Aug-2025 02:21 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,3031730,Rameswar Gond,11-Aug-2025 07:43 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,3035483,Ram Keshari Bisoi,14-Aug-2025 09:54 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,3035204,SABINA BANO,14-Aug-2025 10:28 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,3036399,SABITA SAHU,14-Aug-2025 07:40 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,3033153,SAMAR BIPLAB PANDA,12-Aug-2025 01:15 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,3036578,SANJAY HARIJAN,15-Aug-2025 12:09 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,3038278,SARBESWAR SEKHAR DEO,16-Aug-2025 02:00 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,3033919,SHASHI BHUSAN PRAHARAJ,13-Aug-2025 04:50 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,3033918,SHREEDEVI BISSOYI,12-Aug-2025 08:05 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,3037183,TAPAN BHATRA,15-Aug-2025 06:42 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,3036277,TRINATH NAYAK,14-Aug-2025 05:13 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,41,3030140,UDAY CHANDRA SUNA,13-Aug-2025 10:46 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
