EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3122586,BIDHUBHUSAN SAHOO,10-Oct-2025 04:52 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3113023,BIJAYANANDA SAHOO,06-Oct-2025 07:44 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3106778,BIJAY KUMAR NAIK,06-Oct-2025 02:15 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,3108165,BIKASH KUMAR JENA,03-Oct-2025 08:21 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,3114098,BIMBADHAR ROUT,08-Oct-2025 05:47 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,3111665,BIPIN BIHARI MAHANTA,06-Oct-2025 03:33 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,3114209,BISMAY KUMAR SAHOO,07-Oct-2025 01:55 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,3113838,BULARAM SETHY,08-Oct-2025 06:28 AM,Rejected-Technical,non submit affidavit,30-Oct-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,3122505,CHANDAN KUMAR BEHERA,10-Oct-2025 04:17 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,3112443,CHINTAMANI SAHOO,06-Oct-2025 02:55 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,3108065,CHITTARANJAN JENA,10-Oct-2025 02:22 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,3110213,DEBASISH SAMAL,04-Oct-2025 08:43 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,3115614,Deepak Kumar Das,08-Oct-2025 10:55 AM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,3116127,DEEPTI RANJAN PANDA,08-Oct-2025 01:17 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,3117053,DHARMAJEET SAHU,08-Oct-2025 04:35 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,3113670,DIBYAJIBAN SAHOO,07-Oct-2025 10:48 AM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,3121104,DIPTIMAYEE SAHOO,10-Oct-2025 04:58 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,3116473,JAYADEV SAHOO,08-Oct-2025 02:05 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,3120885,JEEVAN NARAYAN SETHY,10-Oct-2025 03:27 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,3116807,MALAY KUMAR ROUT,08-Oct-2025 03:29 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,3122351,MAUSUM PRADHAN,10-Oct-2025 03:24 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,3121872,MIHIR KUMAR ROUT,10-Oct-2025 01:12 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,3122255,MRUTYUNJAY JENA,10-Oct-2025 04:07 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,3110257,NITYANANDA SAHOO,04-Oct-2025 09:35 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,35,3105078,PRAGATI BEHERA,01-Oct-2025 09:32 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,36,3106347,PRAMOD KUMAR PALEI,08-Oct-2025 10:52 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,37,3117330,RANJAN KUMAR ROUT,08-Oct-2025 05:56 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,38,3110256,ROJALINI NAYAK,04-Oct-2025 09:35 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,39,3111344,SATYAPRIYA BEHERA,05-Oct-2025 09:43 PM,Accepted-AOC,AOC,20-Nov-2025 05:11 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,40,3121842,SRI PRASANTA KUMAR PRADHAN,10-Oct-2025 12:56 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,41,3108226,SURESH KUMAR JENA,03-Oct-2025 08:57 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,42,3101268,SUSANTA KUMAR BAL,26-Sep-2025 06:59 PM,Rejected-Finance,LOTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,43,3102944,TAPAS KUMAR RAY,29-Sep-2025 06:10 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,44,3114880,TULASI CONSTRUCTION,10-Oct-2025 11:44 AM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,45,3121969,YASHOBANTI MOHANTA,10-Oct-2025 02:19 PM,Rejected-Finance,LOTTERY,20-Nov-2025 05:05 AM,,,,,,,,,,,,,,,,,,,,AOC
