EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,2819307,JAGANNATH ROUL,15-Feb-2025 02:23 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,2819108,JITENDRA MALLICK,15-Feb-2025 01:17 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,2819383,LINGARAJ PARIDA,15-Feb-2025 03:02 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,2814214,MADHUSMITA TRIPATHY,12-Feb-2025 07:25 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,2818736,MAHESH BEHERA,15-Feb-2025 09:34 AM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,2813640,MILLAN MALLA PROPRIETOR SARALA FABRICATION,15-Feb-2025 04:14 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,2819523,MOHAMMOD ANJAR,15-Feb-2025 04:10 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,2819153,M/S ABHISEK MOHANTY,15-Feb-2025 04:06 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,2819604,M/S. BISWAJEET KANDI,15-Feb-2025 04:50 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,2808135,M/s SHREE JAGANNATH CONSTRUCTION AND SUPPLIERS Prop PRITI RANJAN SENAPATI,10-Feb-2025 05:08 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,2818220,M/S. SUBRAT KUMAR MOHANTY,14-Feb-2025 05:31 PM,Accepted-AOC,This bidder is Successful the Lottery so This work is awarded to this Bidder,26-Nov-2025 05:50 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,2816269,MUKTI PRASAD PARIDA,13-Feb-2025 04:24 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,2815708,NIRANJAN DAS,13-Feb-2025 02:07 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,2814396,NITYANANDA ROUT,12-Feb-2025 08:43 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,2819440,PARTHA TUHINANSU SAMAL,15-Feb-2025 03:20 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,2819131,RABINDRA MOHANTY,15-Feb-2025 01:20 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,2818638,RANJIT SAHANI,15-Feb-2025 07:31 AM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,2816681,RUDRAPRASAD DAS,13-Feb-2025 07:34 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,2816883,RUPAMANJARI MALLA,13-Feb-2025 08:38 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,2819451,Sarat Malik,15-Feb-2025 04:17 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,2815727,SOM PRASAD ROUT,13-Feb-2025 02:09 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,2803698,SUNIL KUMAR MALLICK,08-Feb-2025 12:19 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,2815661,SUNIL KUMAR SWAIN,13-Feb-2025 08:19 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,2819581,TAPAN KUMAR SWAIN,15-Feb-2025 04:46 PM,Rejected-Technical,Dis-Qualified,03-Jun-2025 03:52 PM,,,,,,,,,,,,,,,,,,,,,AOC
