Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
,,,,,,,,,,,,,,,,,,,,11,3059738,BISWAJIT SAHU,01-Sep-2025 05:29 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,3058733,BISWAJIT SWAIN PROP. BINODINI ENTERPRISES,01-Sep-2025 12:16 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,3059397,BISWARANJAN MALLICK,01-Sep-2025 03:24 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,14,3056641,CHANDAN KUMAR PAIKARAY,30-Aug-2025 05:12 PM,Rejected-Technical,Non-responsive in technical evaluation,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,3058598,CHETAN DIPTA MOHANTY,01-Sep-2025 02:00 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,3059182,CHINMAYA PRASANNA BHUYAN,01-Sep-2025 02:14 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,3056674,CHITTARANAJAN SARANGI,30-Aug-2025 05:43 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,3059261,CONSAGE ENGINEERING PRIVATE LIMITED,01-Sep-2025 02:45 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,3058809,D D CONSTRUCTION AND EQUIPMENTS,01-Sep-2025 12:40 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,3058597,DEBASIS BARAL,01-Sep-2025 11:21 AM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,3054835,DEEPARANI GOSWAMI,29-Aug-2025 03:19 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,3051459,DIGAMBAR DASH,27-Aug-2025 05:35 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,3056103,DINABANDHU JAYASINGH,30-Aug-2025 01:08 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,3059346,DIPTIBHANU PANI,01-Sep-2025 03:41 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,3058537,DIPTI RANJAN JENA,01-Sep-2025 10:59 AM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,3055482,DISHAISHA UDYOG PRIVATE LIMITED,31-Aug-2025 10:14 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,27,3059035,GANGADHAR SAHOO,01-Sep-2025 01:41 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,28,3059452,GOPABANDHU NAYAK,01-Sep-2025 03:50 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,29,3048671,JAGABANDHU ELECTRICAL,29-Aug-2025 08:19 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,30,3059438,JITENDRA JENA,01-Sep-2025 03:34 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,31,3053280,KAPILADEB ROUT,28-Aug-2025 07:57 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,32,3046352,KAUSHIK PARIDA,30-Aug-2025 01:17 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,33,3056473,KRUTIBAS PARIDA,01-Sep-2025 02:47 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,34,3059689,Lalita Mohanty,01-Sep-2025 05:10 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,35,3055300,MAA CONSTRUCTION,01-Sep-2025 11:40 AM,Rejected-Technical,Non-responsive in technical evaluation,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,36,3059389,MANASH KUMAR BEHERA,01-Sep-2025 03:54 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,37,3059479,MANORANJAN DALEI,01-Sep-2025 04:02 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,38,3059596,MILLY SAHOO,01-Sep-2025 04:41 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,39,3059186,MRUTUNJAYA MOHANTY,01-Sep-2025 02:11 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,40,3056429,M/S DARK EYE ENTERPRISERS,30-Aug-2025 03:22 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,41,3054149,M/S SATYAM AGENCY (PROPRIETOR) SMT. ROJALINI RATH,29-Aug-2025 03:29 PM,Rejected-Technical,Non-responsive in technical evaluation,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,42,3051054,NIBAS PRADHAN,29-Aug-2025 01:19 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,43,3059720,NIBEDITA MOHAPATRA,01-Sep-2025 05:12 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,44,3058111,Pabitra Jena,31-Aug-2025 08:18 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,45,3048622,PARTHA PRITAM PARIDA,29-Aug-2025 06:30 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,46,3056268,PRAKASH CHANDRA PANDA,30-Aug-2025 02:09 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,47,3054122,PRAKASH CHANDRA SWAIN,29-Aug-2025 12:10 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,48,3059532,PRATAP KUMAR DASH,01-Sep-2025 04:14 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,49,3057705,PRATISHRUTI PRIYADARSHINI,31-Aug-2025 03:05 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,50,3058790,PRATYUSA KUMAR DAS,01-Sep-2025 12:38 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,51,3059005,PRIYAMBADA DAS,01-Sep-2025 01:44 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,52,3059586,PRUTHIRAJ MOHANTY,01-Sep-2025 04:30 PM,Rejected-Technical,Non-responsive in technical evaluation,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,53,3053837,RAJENDRA KUMAR MAHALI,29-Aug-2025 11:11 AM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,54,3058812,RAJ KUMAR ROUT,01-Sep-2025 12:47 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,55,3056782,RASHMI ROY,30-Aug-2025 06:28 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,56,3050179,R K CONSTRUCTIONS,26-Aug-2025 04:24 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,57,3059495,SAMARESH CHHOTARAY,01-Sep-2025 03:56 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,58,3058963,SARADA PRASANA MOHANTY,01-Sep-2025 01:49 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,59,3059282,SATYAJIT SAHU,01-Sep-2025 02:46 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,60,3059602,SAUDAMINI MOHAPATRA,01-Sep-2025 04:44 PM,Accepted-AOC,Award of contract,22-Nov-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,61,3044757,SAURAV BISWAL,22-Aug-2025 04:49 PM,Rejected-Finance,Disqnalified,22-Nov-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
