Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3041126,JAGANNATH DAS,19-Aug-2025 12:41 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3040657,KABIRANJAN SAHOO,18-Aug-2025 08:30 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3041326,KAPILA CHARAN MALIK,19-Aug-2025 02:06 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3039517,LIMA MANGAL,17-Aug-2025 11:04 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3037431,LOKANATH MISHRA,16-Aug-2025 11:00 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3042244,MADHUSMITA JENA,20-Aug-2025 11:46 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3040677,MALAYA KUMAR JENA,18-Aug-2025 08:46 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3041848,MANORANJAN SAHOO,19-Aug-2025 08:39 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3042772,M/s. Shantiram Agency,20-Aug-2025 04:32 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3041046,NILAMANI SAHOO,19-Aug-2025 11:46 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3042479,PRABHANJAN SAHOO,20-Aug-2025 01:42 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3038552,PRADEEP KUMAR MALIK,16-Aug-2025 04:02 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3042470,PRAMOD KUMAR MALLICK,20-Aug-2025 01:38 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3040672,PRASANNA BHUYAN,18-Aug-2025 08:38 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3041054,PRAVAT KUMAR PANDA,19-Aug-2025 11:50 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3042327,RAJENDRA ROUT,20-Aug-2025 12:39 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3042510,Rajesh kumar sethy,20-Aug-2025 01:59 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3034333,RANJAN KUMAR SWAIN,13-Aug-2025 11:23 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3039209,RANJIT KUMAR SAHOO,17-Aug-2025 04:53 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3040993,RASHMITA GHADEI,19-Aug-2025 10:56 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3041640,SAFALYA KUMAR PADHI,19-Aug-2025 05:19 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3042574,SAKTIKANTA SAHOO,20-Aug-2025 03:48 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,3035714,SANJAYA KUMAR JENA,14-Aug-2025 12:32 PM,Rejected-Finance,LotteryLottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,3036734,SANJIP KUMAR SINGH,15-Aug-2025 11:36 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,3042089,SANYASI KUMAR GHADEI,20-Aug-2025 08:46 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,3035941,SARAT NAYAK,14-Aug-2025 01:53 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,3037095,SHRIKANTA KUMAR PATRA,15-Aug-2025 05:32 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,3038821,SOUBHAGYA RANJAN DAS,16-Aug-2025 08:32 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,3042471,Sri Jagannath Agency and Consultancy Service,20-Aug-2025 03:52 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,3038981,SUDHIR KUMAR SWAIN,17-Aug-2025 10:43 AM,Accepted-AOC,aoc,22-Nov-2025 08:41 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,3042716,SUDIP KUMAR SETHY,20-Aug-2025 04:05 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,3041878,SURENDRA KUMAR SAHOO,19-Aug-2025 09:01 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,3042731,Swarna Prava Mahakud,20-Aug-2025 04:13 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,3041992,TIKI RANI PUHAN,20-Aug-2025 09:46 AM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,3039169,TRILOCHAN BOITEI,17-Aug-2025 03:55 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,3041351,UDAYA PRASAD GUPTA,19-Aug-2025 02:33 PM,Rejected-Finance,Lottery,22-Nov-2025 08:33 PM,,,,,,,,,,,,,AOC
