Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
,,,,,,,,,,,,,,,,,,,11,3107955,Biswambhar karna,03-Oct-2025 06:13 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,3097557,CHAKAMANA MEHER,30-Sep-2025 08:24 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,3104988,CHINTU SENAPATI,01-Oct-2025 08:19 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,3102375,DEBADATTA KHAMARI,02-Oct-2025 08:10 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,3106304,Debaranjan Tripathy,03-Oct-2025 10:02 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,3090029,HARI PRASAD SAHOO,20-Sep-2025 12:09 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,3105387,JHULANA MEHER,03-Oct-2025 06:29 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,3105249,KUSHAL KUMBHAR,02-Oct-2025 12:11 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,3102440,MADHUSUDAN PANDA,29-Sep-2025 12:38 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,3105307,MOHAMMAD TAHIR KHAN,02-Oct-2025 01:10 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,3101132,MOHAMMAD TAYYAB KHAN,30-Sep-2025 04:31 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,3103951,Mukesh Kumar Kudei,30-Sep-2025 09:00 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,3105938,NILARATNA MAHAPATRA,02-Oct-2025 06:55 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,3108253,Pradip Jal,03-Oct-2025 09:09 PM,Accepted-AOC,Qualified in Lottery,16-Nov-2025 05:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,3108782,PRADIP KUMAR PRADHAN,04-Oct-2025 11:07 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,26,3108685,PRADYUMNA KUMAR PRADHAN,04-Oct-2025 04:07 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,27,3108174,PRAMOD SAHOO,03-Oct-2025 08:12 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,28,3108602,PRITAM PARDIA,04-Oct-2025 09:10 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,29,3108895,PRIYARANJAN RAY,04-Oct-2025 01:00 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,30,3102409,RABINDRA SAHU,01-Oct-2025 08:36 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,31,3108363,RAGHUMANI DASH,03-Oct-2025 11:15 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,32,3109013,RAMANANDA MAHAKUR,04-Oct-2025 12:41 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,33,3104856,Ranjan Kumar Tripathy,01-Oct-2025 07:11 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,34,3106283,Ranjulata Mahapatra,04-Oct-2025 12:24 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,35,3109224,RATIKANTA KARAN,04-Oct-2025 01:55 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,36,3102287,SACHINDRA MALLIK,03-Oct-2025 08:32 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,37,3109753,SHANKAR RAO KARADI,04-Oct-2025 04:37 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,38,3108235,SIBA SANKAR PRADHAN,04-Oct-2025 11:20 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,39,3109171,SOUMYA SIBRAN KHETI,04-Oct-2025 01:30 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,40,3109220,SRIKANTA MAHAKUD,04-Oct-2025 03:24 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,41,3108392,SRIYA PRADHAN,04-Oct-2025 01:31 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,42,3109124,SUJIT KUMAR MEHER,04-Oct-2025 01:14 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,43,3100762,SUNIL KUMAR NAIK,26-Sep-2025 11:59 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,44,3100748,SUSANTA KUMAR KHATUA,02-Oct-2025 11:43 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,45,3108928,SUSANTA KUMAR PADHIARY,04-Oct-2025 12:00 PM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,46,3105284,Tapas Kumar Sahoo,02-Oct-2025 11:34 AM,Rejected-Finance,Not Qualified in Lottery,16-Nov-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
