EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3072749,Hrushikesh Sethy,10-Sep-2025 09:11 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3079513,Hrusikes Panda,14-Sep-2025 01:40 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3070949,JAGANNATH SAHU,09-Sep-2025 06:21 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3078079,JYOTIRMAYEE BAL,12-Sep-2025 09:30 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3074918,KISHOR CHANDRA PADHY,11-Sep-2025 07:11 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3067307,KRISHNA JENA,07-Sep-2025 01:55 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3077709,NARENDRA KUMAR SAMAL,12-Sep-2025 03:13 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3076539,NILANCHAL PRADHNA,11-Sep-2025 03:56 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3075611,Pabitra Mohan Bisoyi,11-Sep-2025 01:34 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3069478,PANADAB GOUDA,08-Sep-2025 06:14 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3076671,Prabhata Kumar Padhy,11-Sep-2025 06:05 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3067052,Rabindranath Dash,07-Sep-2025 11:47 AM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3078766,Ranjan Swain,13-Sep-2025 04:57 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3080376,Rohita Kumar Bisoyi,15-Sep-2025 09:02 AM,Accepted-AOC,Successful Bidder in Lottery,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3076523,Rojalini Bisoyi,11-Sep-2025 06:15 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3080692,SANJAYA KUMAR SAHU,15-Sep-2025 11:50 AM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3065748,SAPANA SETHI,06-Sep-2025 03:48 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3076158,SATYAVAMA PRADHAN,11-Sep-2025 04:16 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3080971,SIBA RAM SAHU,15-Sep-2025 12:49 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3065338,SONALI SAHU,06-Sep-2025 11:42 AM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3073648,SUDHANSU RANJAN NAHAK,10-Sep-2025 12:22 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3064941,SUVENDU KUMAR PRADHAN,05-Sep-2025 08:17 PM,Rejected-AOC,Unsuccessful Bidder,29-Nov-2025 12:31 PM,,,,,,,,,,,,,,AOC
