Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
,,,,,,11,3036834,DEBA RANJAN PATRA,15-Aug-2025 12:43 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3036912,DHANURJYA BISOI,15-Aug-2025 01:40 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3037278,GOPALCHEETY PAVANI,16-Aug-2025 10:34 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3036152,GOURI PRASAD PATRO,15-Aug-2025 12:13 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3035453,gupteswar Swain,14-Aug-2025 08:59 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3033855,Hemanta Kumar Bhakta,12-Aug-2025 07:17 PM,Accepted-AOC,Awarded of contract,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3038323,JUGAL MALI,16-Aug-2025 02:21 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3036925,KARUNAKAR BEHERA,15-Aug-2025 01:58 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3037433,KESHARI MIRGAN,15-Aug-2025 09:17 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3034731,LACHHAMAN BHATRA,13-Aug-2025 02:28 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3032284,LAXMIKANTA NAYAK (S.T),11-Aug-2025 09:21 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3032736,LAXMI NARAYAN BISSOI,12-Aug-2025 10:26 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3037176,LINGARAJ ACHARYA,15-Aug-2025 06:10 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3036529,MAHAMMAD SARUK,14-Aug-2025 10:33 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3037295,MAHESHWAR BHANDARI,15-Aug-2025 07:40 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3037349,M/S ABANI KUMAR MISHRA,16-Aug-2025 09:13 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3037645,M/s Debendra Harijan,15-Aug-2025 11:36 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3035313,PRABHATKUMAR BISOI,15-Aug-2025 08:49 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,3029696,PRASANTA KUMAR BEHERA,11-Aug-2025 08:12 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,3035939,RAJKUMAR SATNAMI,14-Aug-2025 02:24 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,3031805,Rameswar Gond,11-Aug-2025 07:52 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,3035488,Ram Keshari Bisoi,14-Aug-2025 10:00 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,3036776,SANJAYA NAYAK,15-Aug-2025 03:56 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,3033930,SHASHI BHUSAN PRAHARAJ,13-Aug-2025 04:53 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,3036634,SUMAN MAJHI,15-Aug-2025 09:16 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,3036111,SURENDRA DURGA,14-Aug-2025 06:10 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,3037188,TAPAN BHATRA,15-Aug-2025 06:46 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
