Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,3183475,BISHWARANJAN SALANGI,06-Nov-2025 04:08 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,3184200,CHANDAN KUMAR NAYAK,06-Nov-2025 05:39 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,3168962,Debadatta behera,30-Oct-2025 10:08 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,3184406,DEBASHIS BARIK,06-Nov-2025 11:02 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,3183829,Dibyabharati Rout,06-Nov-2025 04:09 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,3180838,DILLIP NAYAK,04-Nov-2025 04:19 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,3186010,JASHIBIKASH MARNDI,05-Nov-2025 07:47 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,3184971,JAYA PRAKASH MOHANTY,06-Nov-2025 04:20 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,3187639,JINMAY BISWAL,06-Nov-2025 10:57 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,3176457,JYOTI PRAKASH MOHANTY,06-Nov-2025 07:17 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,3176002,KAMALA KANTA JENA,05-Nov-2025 08:45 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,3188621,KAUSHIK ROUT,06-Nov-2025 01:42 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,3180786,MANOJ KUMAR SHAW,04-Nov-2025 04:40 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,3188559,MANORANJAN MOHANTY,06-Nov-2025 01:05 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,3166600,"M/S SAI SHREE CONSTRUCTIONS, PROP. SANGYASENI ROUT",29-Oct-2025 05:52 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,3179496,MUKESH KUMAR BEHERA,04-Nov-2025 08:46 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,3172409,PATITAPABAN NAIK,01-Nov-2025 03:37 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,3171270,PRADEEP KUMAR PARIDA,01-Nov-2025 07:11 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,3175819,PRADIPKUMAR RAY,02-Nov-2025 10:59 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,3177604,PRAHALLAD BEHERA,03-Nov-2025 03:49 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,3184759,Prasanna Biswal,05-Nov-2025 06:45 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,3189277,PRASANNA KUMAR POTHAL,06-Nov-2025 02:50 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,3171967,RAJASHREE BEHERA,01-Nov-2025 12:57 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,3184236,Sangram Parida,05-Nov-2025 01:41 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,3181216,SANJAY KUMAR PUHAN,06-Nov-2025 02:34 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,3179412,SHUBHASHREE SARANGI,04-Nov-2025 06:14 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,3174661,SIBAYA SAMBIT NAYAK,04-Nov-2025 07:36 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,3183343,SOURAV PALATA,06-Nov-2025 11:24 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,3185152,SUBHASISH PATI,05-Nov-2025 06:12 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,3178021,SUVENDU KUMAR MOHANTY,03-Nov-2025 04:02 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,3187476,Tanmay Kumar Mohanty,06-Nov-2025 10:22 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,3180907,UMESH CHANDRA BEHERA,06-Nov-2025 04:37 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,3169721,URMILA DAS,05-Nov-2025 04:57 PM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,3175919,YUDHISTIR BISWAL,03-Nov-2025 05:51 AM,Rejected-AOC,L1,05-Jan-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC
