Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3117665,MISIRA KUMAR DHAR,09-Oct-2025 02:29 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3119292,NIRANJAN SWAIN,11-Oct-2025 08:59 AM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3105986,PABITRA MOHAN SAHOO,08-Oct-2025 12:27 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3121043,PARTHA SARATHI BEHURA,10-Oct-2025 11:24 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3123983,PRABHANJAN DAS,12-Oct-2025 11:30 AM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3124094,PRATAP CHANDRA SWAIN,12-Oct-2025 12:47 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3105949,PRATIMA NAYAK,10-Oct-2025 06:08 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3119290,PRATIMA PRADHAN,10-Oct-2025 09:59 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3123860,RAJKISHORE NAYAK,12-Oct-2025 01:57 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3111901,RANJITA BISWAL,11-Oct-2025 12:50 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3111213,ROJALINI ROUT,12-Oct-2025 08:01 AM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3121128,SANATAN KANDI,11-Oct-2025 11:40 AM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3117158,SANTOSH KUMAR ROUTRAY,08-Oct-2025 05:01 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3124311,SATYAJIT DAS,12-Oct-2025 03:23 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3122860,SAUMYA RANJAN DASH PROPRIETOR SAUMYARANJAN CONSTRUCTION,10-Oct-2025 09:33 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3102875,SHYAMAKANTA DEBASHISH NAYAK,11-Oct-2025 12:38 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3117626,SNEHALATA PATRA,10-Oct-2025 09:04 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3121919,SRIKANTA KUMAR BASTIA,11-Oct-2025 02:10 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3124190,SUBHASHREE BEHERA,12-Oct-2025 01:27 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3124228,SUBHASHREE SWAIN,12-Oct-2025 01:46 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3105842,SUDHAKAR MALLICK,10-Oct-2025 09:02 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3102858,SUSANTA MOHANTY,04-Oct-2025 04:52 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
