EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3083971,BISHAL AGRAWALLA,16-Sep-2025 04:12 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3075015,BISWAJIT SAHOO,15-Sep-2025 06:52 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3079158,Biswanath Patra,16-Sep-2025 11:38 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3077345,Braja Mohan Nayak,13-Sep-2025 12:32 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3062875,DEBADATTA KHAMARI,15-Sep-2025 11:02 PM,Accepted-AOC,Selected in the lottery process.,27-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3081302,DILLIP KUMAR BEHERA,15-Sep-2025 02:05 PM,Rejected-AOC,Not Selected in the lottery process.,27-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3082100,DINESH KUMAR NAIK,15-Sep-2025 05:51 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3067360,DURGASHANKAR MEHER,12-Sep-2025 11:32 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3066560,GOBINDA MEHER,08-Sep-2025 04:54 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3083890,JAGRAT SWAIN,16-Sep-2025 03:41 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3078630,KUNDAN KUMAR AGRAWALLA,13-Sep-2025 04:14 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3078533,KUSHAL KUMBHAR,13-Sep-2025 02:25 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3078700,Lalatendu Satpathy,13-Sep-2025 10:21 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3075589,MADHUSUDAN PANDA,11-Sep-2025 07:09 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3079278,Manjubala Sahoo,15-Sep-2025 01:31 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3079054,Manoj Kumar Bahuka,13-Sep-2025 09:17 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3077164,Manoj Kumar sahoo,13-Sep-2025 01:17 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3079824,MOHAMMAD TAYYAB KHAN,16-Sep-2025 11:40 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3083214,M/S YASH CONSTRUCTION,16-Sep-2025 12:32 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3078017,Mukesh Kumar Kudei,13-Sep-2025 02:00 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3076723,Naresh Chandra Luha,12-Sep-2025 03:00 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3079556,NIRANJAN MEHER,14-Sep-2025 02:33 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3071211,PRABHAT KUMAR BARIK,09-Sep-2025 12:12 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3078980,PRADIP KUMAR PRADHAN,13-Sep-2025 08:09 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3082859,PRAKASH RANJAN NAYAK,16-Sep-2025 02:42 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3081660,Pranaya Prasanna Pradhan,15-Sep-2025 03:44 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3082478,PURNA CHANDRA SAHU,15-Sep-2025 08:28 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,3076432,Radheshyam Jena,11-Sep-2025 04:04 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,3078134,Rajendra Dhar,16-Sep-2025 04:45 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,3080268,Rameswar Agrawal,15-Sep-2025 12:50 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,3075738,RANJITA PRADHAN,15-Sep-2025 07:06 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,3083164,RASMITA PRADHAN,16-Sep-2025 12:11 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,3082307,RATIKANTA KARAN,15-Sep-2025 09:08 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,3065500,RINARANI MEHER,08-Sep-2025 05:34 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,3083208,RUTUKANTA PATRA,16-Sep-2025 12:35 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,3076826,SABITA SAHU,16-Sep-2025 03:37 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,3065781,SAMUKA MEHER,12-Sep-2025 02:06 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,3083014,Sanjeeb karna,16-Sep-2025 02:42 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,3067249,SANOJ NAIK,10-Sep-2025 08:20 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,3078289,SARBESWAR MAISAL,13-Sep-2025 11:23 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,3082042,SAROJ PRADHAN,16-Sep-2025 01:27 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,3079340,SATYANARAYAN SAHOO,14-Sep-2025 12:32 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,3080175,SIBA SANKAR PRADHAN,14-Sep-2025 09:41 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,3072207,SNEHASISH DALAL,09-Sep-2025 08:49 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,3080315,Soumyajeet Karna,16-Sep-2025 01:37 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,3082864,Srikanta Sethy,16-Sep-2025 01:36 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,3070870,Sri Sangram Keshari Meher,12-Sep-2025 12:53 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,3083245,SUBRAT KHAMARI,16-Sep-2025 12:17 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,3082933,Sudam Sethy,16-Sep-2025 03:32 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,3074822,SUMAN KUMAR ROUT,10-Sep-2025 07:46 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,3077160,SUPARNES PUROHIT,15-Sep-2025 08:25 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,3071283,SUPRITI SAHU,09-Sep-2025 09:21 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,3083980,Suraj Kumar Agrawalla,16-Sep-2025 04:16 PM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,3079204,SUSANTA MEHER,14-Sep-2025 11:54 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,3080387,SUSHANTI RAUTARAY,15-Sep-2025 09:03 AM,Rejected-Finance,Not found L1 in the lottery process,30-Oct-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
