S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,3227438,LAXMIDHAR SWAIN,15-Nov-2025 02:02 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,3196862,MANGARAJ PRADHAN,13-Nov-2025 03:54 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,13,3232935,M/S ANUPAMA INDUSTRIES,17-Nov-2025 04:38 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 08:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,14,3202117,M/S RASHO ENTERPRISES,09-Nov-2025 04:20 PM,Rejected-Finance,Not won in the transparent Lottery,20-Dec-2025 08:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,15,3229372,MURALIDHAR SAHOO,16-Nov-2025 02:53 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,16,3219167,PRAJWAL KU. DASH CONSTRUCTION OPC PRIVATE LIMITED,12-Nov-2025 08:35 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,17,3228827,RAJIBA LOCHAN PATRA,16-Nov-2025 12:20 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,18,3225969,SAGAR CHANDRA NAYAK,14-Nov-2025 08:35 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,19,3187899,SAHASRARA CHAKRA TECHNO CONSULTING,11-Nov-2025 04:09 PM,Accepted-AOC,"L1 bid of Sri SAHASRARA CHAKRA TECHNO CONSULTING selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",22-Jan-2026 08:50 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,20,3229075,SANTOSH KUMAR PANDA,16-Nov-2025 12:39 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,21,3232468,SASMAL CONSTRUCTION Prop-LATAPRIYA SASMAL,17-Nov-2025 04:05 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,22,3231052,SMRUTI DHAR BEHERA,17-Nov-2025 11:10 AM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,23,3232547,SUBHAJIT MALLA,17-Nov-2025 03:27 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,24,3194759,SUBHRAMANYU BISWAL,07-Nov-2025 05:45 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,25,3231480,Sunil Kumar Panda,17-Nov-2025 12:34 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,26,3228344,SUVENDU KUMAR MISHRA,16-Nov-2025 03:40 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,27,3230047,TATHAGAT DEBASIS MOHANTY,16-Nov-2025 07:49 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
