Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,11,3155333,JYOTIRMAYA MANDAL,26-Oct-2025 06:49 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,12,3156628,JYOTSNA KUMARI PRADHAN,28-Oct-2025 02:50 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,13,3154426,KHALID LATHIYA,26-Oct-2025 02:35 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,14,3145061,Kunja Bihari Sahu,24-Oct-2025 01:18 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,15,3154402,KUSHA SAHU,26-Oct-2025 04:03 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,16,3155414,LITUNA SAHU,27-Oct-2025 01:01 AM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,17,3156210,MS RAZA BOREWELLS PROP ASFAK AHMAD,28-Oct-2025 01:08 AM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,18,3152865,NARAYAN PANIGRAHI,26-Oct-2025 12:50 AM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,19,3150021,NILAMADHAB NAIK,25-Oct-2025 06:38 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,20,3160444,PINKU HIAL,27-Oct-2025 05:25 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,21,3153077,PRASANTA KUMAR PARIDA,26-Oct-2025 08:21 AM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,22,3151688,RAJU RAY,25-Oct-2025 07:12 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,23,3153196,Rameswar Gond,27-Oct-2025 06:04 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,24,3155758,RAM KRISHNA MANDAL,26-Oct-2025 08:13 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,25,3154298,RUNANANDA NAYAK,26-Oct-2025 11:46 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,26,3161743,SAHIL KHAN,27-Oct-2025 11:58 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,27,3156091,SANJAYA KUMAR SWAIN,27-Oct-2025 05:33 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,28,3152598,SANTOSH KUMAR MAHANKUDA,25-Oct-2025 09:07 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,29,3158246,SANTOSH KUMAR MOHAPATRA,27-Oct-2025 04:42 PM,Accepted-AOC,Qualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,30,3163599,SARAT CHANDRA JENA,28-Oct-2025 02:50 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,31,3150144,SASWAT MAJHI,26-Oct-2025 06:34 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,32,3163570,SATYA SWAGAT SWAIN,28-Oct-2025 04:47 PM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,33,3152735,TRILOCHAN BEHERA,26-Oct-2025 12:22 AM,Rejected-AOC,Disqualified in transparent lottery,08-Jan-2026 01:47 PM,,,,,,,,,,AOC
