Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3102998,AVASH PANIGRAHI,17-Oct-2025 01:28 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3125772,BAIJAYANTI JAGADALA,13-Oct-2025 02:49 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3108780,Balbeer Singh Bains,06-Oct-2025 03:26 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,3117320,BASUDEV MEHER,08-Oct-2025 06:04 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,3132397,Bhawani Sankar Harpal,17-Oct-2025 02:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,3131662,BIEKANANDA GUPTA,17-Oct-2025 12:39 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,3132516,BIJAYA KUMBHAR,17-Oct-2025 02:52 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,3132562,BIKASH KUMAR SAHU,17-Oct-2025 03:12 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,3131461,BIMAL JAIN,17-Oct-2025 12:39 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,3117136,BINDU AGRAWAL,14-Oct-2025 02:59 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,3128203,BISESWAR DANTA,14-Oct-2025 07:19 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,3132268,BISHAL AGRAWALLA,17-Oct-2025 12:32 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,3130107,BISMAYA KUMAR MISHRA,16-Oct-2025 03:40 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,3131646,Biswambhar karna,16-Oct-2025 08:49 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,3128312,Biswaranjan Nayak,14-Oct-2025 09:36 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,3125966,BRAJA KISHOR MALLIK,13-Oct-2025 03:29 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,3132555,CHINTU SENAPATI,17-Oct-2025 02:04 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,3131969,CHITRA SEN PRADHAN,17-Oct-2025 04:37 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,3122778,Debasish Sahu,11-Oct-2025 11:30 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,3114268,DEVIPRASAD DASH,07-Oct-2025 02:22 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,3130872,DIBYA RANJAN PRADHAN,16-Oct-2025 08:21 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,3123707,DIBYASUNDAR SAHOO,12-Oct-2025 12:43 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,3129923,DILLIP KUMAR BEHERA,16-Oct-2025 10:41 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,3129702,DILLIP KUMAR BEHERA,15-Oct-2025 07:07 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,35,3131929,DOLAMANI BIBHAR,16-Oct-2025 11:50 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,36,3130885,DURGA PRASAD GUPTA,16-Oct-2025 08:55 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,37,3131248,FIDELSYS DEVELOPERS PRIVATE LIMITED,16-Oct-2025 04:58 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,38,3130902,HARIKRUPA MEHER,16-Oct-2025 12:50 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,39,3130775,Hemraj Jain,16-Oct-2025 12:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,40,3132126,HIMANSU SEKHAR PADHI,17-Oct-2025 11:35 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,41,3105634,HITESH AGRAWAL,03-Oct-2025 03:10 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,42,3132353,HITESH KUMAR SHARMA,17-Oct-2025 05:12 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,43,3128721,Jitendra Kumar Naik,15-Oct-2025 11:05 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,44,3123395,KL INFRAPROJECTS,11-Oct-2025 04:46 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,45,3111188,KUBER CONSTRUCTION CO,11-Oct-2025 01:35 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,46,3101423,Kunja Bihari Sahu,29-Sep-2025 09:02 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,47,3132792,LACHAPAT RAY JAIN,17-Oct-2025 04:43 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,48,3132108,MD MUZAHID,17-Oct-2025 04:58 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,49,3129127,MD NOAMAN RAZA KHAN,15-Oct-2025 05:36 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,50,3122519,MOHAMMAD TAHIR KHAN,11-Oct-2025 04:36 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,51,3103740,MOHAMMAD TAYYAB KHAN,12-Oct-2025 12:59 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,52,3123107,M/S PAYAL INFRA,16-Oct-2025 07:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,53,3122716,NIHAR RANJAN PANDIA,11-Oct-2025 10:47 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,54,3127361,NIRUPAMA BISWAL,14-Oct-2025 02:25 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,55,3132229,NIRUPAMA DASH,17-Oct-2025 11:49 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,56,3131428,Nityanand Pradhan,16-Oct-2025 06:06 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,57,3132023,Omprasad Sahu,17-Oct-2025 09:47 AM,Accepted-AOC,Selected in the lottery process.,29-Jan-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,58,3108605,PABITRA KUMAR PARIDA,16-Oct-2025 11:56 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,59,3127599,PRABHAT KUMAR BARIK,14-Oct-2025 01:09 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,60,3132182,PRADEEP KUMAR HOTA,17-Oct-2025 11:13 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
