Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,3226436,GITANJALI JENA,19-Nov-2025 12:25 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,3238289,GOPAL CHANDRA DAS,19-Nov-2025 02:49 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,13,3237082,GYANABRATA SAHOO,19-Nov-2025 09:35 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,14,3236988,HARAMOHAN SAHU,19-Nov-2025 07:49 AM,Accepted-AOC,The work order has issued to the agency.,19-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,15,3237037,JAYARAM DAS,19-Nov-2025 08:35 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,16,3238643,JITENDRA PAL,19-Nov-2025 04:05 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,17,3238374,KARUNAKAR PRADHAN,19-Nov-2025 03:15 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,18,3238257,LISARANI SINGHA,19-Nov-2025 02:39 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,19,3237898,MAMATA SAHOO,19-Nov-2025 01:28 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,20,3238788,MANAS ROUT,19-Nov-2025 04:38 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,21,3237088,PANKAJ KUMAR PATRA,19-Nov-2025 09:43 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,22,3238532,Pramila Mohalik,19-Nov-2025 04:28 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,23,3235078,PURNENDU KUMAR JENA,18-Nov-2025 01:15 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,24,3238394,PUSPALATA PAL,19-Nov-2025 03:19 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,25,3238539,RASMITA DAS,19-Nov-2025 04:13 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,26,3237093,SARAT SAHU,19-Nov-2025 09:45 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,27,3236888,SATYAJIT SAHOO,19-Nov-2025 03:19 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,28,3236874,SAUBHAGYA KUMAR PAL,19-Nov-2025 02:27 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,29,3236984,Subrat Kumar Panda,19-Nov-2025 08:48 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,30,3237692,SUJAY KUMAR MANIK,19-Nov-2025 12:39 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,31,3238708,SUJIT KUMAR JENA,19-Nov-2025 04:44 PM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,32,3237356,SUMIT KUMAR BAUG,19-Nov-2025 11:26 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,33,3226443,TARAKANTA JENA,19-Nov-2025 01:04 AM,Rejected-Finance,The bidder has not selected through the lottery system.,19-Jan-2026 04:46 PM,,,,,,,,,,,,,,,,AOC
