Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3272011,JYOTI RANJAN PATRA,02-Dec-2025 12:30 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3271486,KAILASH CHANDRA PANDA,02-Dec-2025 09:52 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3271815,KESHAB CHANDRA NAYAK,02-Dec-2025 12:13 PM,Accepted-AOC,Awarded through Lottery,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3271588,"MAA TARINI CONSTRUCTION, PROP-UPENDRA PATTNAIK",02-Dec-2025 10:48 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3272056,MADHUSMITA DEVI,02-Dec-2025 12:34 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3272292,Mahammad Nawaz,03-Dec-2025 10:34 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3272230,MANOJ KUMAR MISHRA,02-Dec-2025 01:05 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3272254,PRABIN KUMAR JENA,02-Dec-2025 01:08 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3271338,PRADEEP KUMAR BEHERA,02-Dec-2025 05:55 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3270933,PRADIP KUMAR PANIGRAHI,02-Dec-2025 07:38 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3271514,Prakasha Chandra Panda,02-Dec-2025 10:05 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3271895,RAJAT PATTNAIK,02-Dec-2025 12:00 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3279027,RAMADEVI MAHAKUDA,04-Dec-2025 03:38 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3271592,Rashmita Panda,02-Dec-2025 10:50 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3275728,ROJALINI SAHOO,03-Dec-2025 07:49 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3264864,SACHIBA KUMAR RATH,28-Nov-2025 06:48 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3271994,SAKYASINGH MOHANTY,02-Dec-2025 12:26 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3279249,SANGRAM SAHU,04-Dec-2025 04:22 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3272347,Santosh Kumar Panda,02-Dec-2025 01:27 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3264767,SANTOSH KUMAR PATTNAYAK,28-Nov-2025 05:58 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3268219,SIBACHIDANANDA BEHERA,30-Nov-2025 07:16 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3271990,Sibaram Suar,02-Dec-2025 12:22 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3266672,SIDDHANTA MOHANTY,29-Nov-2025 03:15 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3278067,SIDHANTA KUMAR DIGAL,04-Dec-2025 12:55 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3271907,SIPRARANI SWAIN,02-Dec-2025 12:04 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3260068,SMITARANI MISHRA,27-Nov-2025 01:50 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3265366,Sri Ajit Kumar Behera,28-Nov-2025 09:46 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3269288,Sri Biswanath Mallick,01-Dec-2025 12:23 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3266299,SRI SUSANTA KUMAR PADHY,29-Nov-2025 02:35 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3266709,SRITAM MOHANTY,29-Nov-2025 03:29 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3267006,Sudhansu Sahu,29-Nov-2025 06:02 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3278022,SUMIT KUMAR PRADHAN,04-Dec-2025 12:43 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3277690,sumit sagar samantaray,04-Dec-2025 11:56 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3271923,SUNIL KUMAR NAYAK,02-Dec-2025 12:50 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3279170,SURAJ BEHERA,04-Dec-2025 03:58 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3268373,Swetanjalee Sahu,30-Nov-2025 08:21 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3270444,UMA KANTA NAYAK,02-Dec-2025 08:39 AM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3272217,UPENDRA BEHERA,02-Dec-2025 01:08 PM,Rejected-AOC,Not qualified,12-Jan-2026 07:26 PM,,,,,,,AOC
