S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3125794,BAIJAYANTI JAGADALA,13-Oct-2025 02:54 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3108335,Balbeer Singh Bains,06-Oct-2025 03:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3122000,Basanta Kumar Swain,13-Oct-2025 08:13 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3117425,BASUDEV MEHER,08-Oct-2025 06:25 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3132414,Bhawani Sankar Harpal,17-Oct-2025 02:38 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3131637,BIEKANANDA GUPTA,17-Oct-2025 12:19 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3132542,BIJAYA KUMBHAR,17-Oct-2025 02:45 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3132567,BIKASH KUMAR SAHU,17-Oct-2025 03:22 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3131470,BIMAL JAIN,17-Oct-2025 12:44 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3117146,BINDU AGRAWAL,14-Oct-2025 03:03 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3128214,BISESWAR DANTA,14-Oct-2025 07:29 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3131002,BISMAYA KUMAR MISHRA,16-Oct-2025 03:13 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3128317,Biswaranjan Nayak,15-Oct-2025 05:06 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3125984,BRAJA KISHOR MALLIK,13-Oct-2025 03:36 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3132572,CHINTU SENAPATI,17-Oct-2025 02:17 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3131973,CHITRA SEN PRADHAN,17-Oct-2025 04:42 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3128815,CHITTA RANJAN BEHERA,15-Oct-2025 11:14 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3122773,Debasish Sahu,11-Oct-2025 11:24 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3114278,DEVIPRASAD DASH,07-Oct-2025 02:28 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3130880,DIBYA RANJAN PRADHAN,17-Oct-2025 11:47 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3123715,DIBYASUNDAR SAHOO,12-Oct-2025 12:41 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3129722,DILLIP KUMAR BEHERA,15-Oct-2025 07:13 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3129927,DILLIP KUMAR BEHERA,15-Oct-2025 06:59 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3131932,DOLAMANI BIBHAR,17-Oct-2025 12:22 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3132125,DURGA PRASAD GUPTA,17-Oct-2025 11:38 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3130933,HARIKRUPA MEHER,16-Oct-2025 01:07 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3130813,Hemraj Jain,16-Oct-2025 12:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3132137,HIMANSU SEKHAR PADHI,17-Oct-2025 11:39 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3107486,HITESH AGRAWAL,03-Oct-2025 03:24 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3132360,HITESH KUMAR SHARMA,17-Oct-2025 05:15 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3132305,JAYANTA KUMAR LENKA,17-Oct-2025 12:33 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3128725,Jitendra Kumar Naik,15-Oct-2025 11:07 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3123364,KL INFRAPROJECTS,11-Oct-2025 04:24 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3111198,KUBER CONSTRUCTION CO,11-Oct-2025 01:29 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3101420,Kunja Bihari Sahu,29-Sep-2025 08:58 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3128368,Manoj Kumar Bahuka,14-Oct-2025 09:11 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3131634,MANOJ KUMAR KHATUA,16-Oct-2025 07:46 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3132096,MD MUZAHID,17-Oct-2025 05:09 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3129111,MD NOAMAN RAZA KHAN,15-Oct-2025 05:44 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3122529,MOHAMMAD TAHIR KHAN,11-Oct-2025 04:48 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3103745,MOHAMMAD TAYYAB KHAN,12-Oct-2025 01:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3123131,M/S PAYAL INFRA,16-Oct-2025 07:17 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3132627,M/S SHREE SHYAM REALCON,17-Oct-2025 02:57 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3132483,Mukesh Kumar Kudei,17-Oct-2025 01:47 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,55,3130658,NARAYAN PRADHAN,17-Oct-2025 02:39 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3122691,NIHAR RANJAN PANDIA,11-Oct-2025 10:40 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3098587,NIROJ KUMAR SAHU,24-Sep-2025 01:49 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3127376,NIRUPAMA BISWAL,14-Oct-2025 02:29 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3132271,NIRUPAMA DASH,17-Oct-2025 12:09 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3132004,Nityanand Pradhan,17-Oct-2025 07:37 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
