Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,3129942,BISHNUPRIYA MEHER,16-Oct-2025 10:41 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,3128262,BISWAJIT SAHOO,14-Oct-2025 08:00 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,3132344,BISWANATH PATTANAYAK,17-Oct-2025 12:49 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,3134371,Biswaranjan Nayak,18-Oct-2025 04:46 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,3130013,CHANDRAKALA SAHU,15-Oct-2025 08:12 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,3133862,CHINTU SENAPATI,18-Oct-2025 11:06 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17,3131948,DILLIP KUMAR BEHERA,17-Oct-2025 01:12 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18,3134344,Gayatri Pradhan,18-Oct-2025 03:04 PM,Rejected-Finance,Not found L1 in lottery process,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19,3134169,HARIKRUPA MEHER,18-Oct-2025 01:18 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20,3130353,HARI PRASAD SAHOO,16-Oct-2025 10:41 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21,3122703,JHULANA MEHER,10-Oct-2025 07:20 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22,3133717,JITENDRIYA PRADHAN,18-Oct-2025 09:04 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23,3129032,JYOTIRANJAN PATTNAIK,17-Oct-2025 09:05 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24,3129867,KUNDAN KUMAR AGRAWALLA,15-Oct-2025 06:13 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25,3126866,MADHUSUDAN PANDA,13-Oct-2025 09:26 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26,3128366,Manoj Kumar Bahuka,14-Oct-2025 09:06 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27,3123894,MOHANLAL AGRAWAL,15-Oct-2025 09:11 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28,3118388,PABITRA KUMAR PARIDA,15-Oct-2025 01:45 PM,Accepted-AOC,Selected in the lottery process.,27-Jan-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29,3132371,Pradeep Kumar Brahma,17-Oct-2025 01:39 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30,3131704,PRADIP KUMAR PRADHAN,16-Oct-2025 08:36 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31,3130859,PRADYUMNA KUMAR MISHRA,16-Oct-2025 12:59 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32,3134856,Prajna Paramita Nanda,18-Oct-2025 04:40 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33,3131671,PRAKASH RANJAN NAYAK,16-Oct-2025 08:29 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34,3127661,Purandra Boxi,14-Oct-2025 01:49 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,35,3131870,RAJIBA MEHER,17-Oct-2025 10:48 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,36,3131890,RAKESH KUMAR MAHANANDA,17-Oct-2025 01:31 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,37,3130783,Rameswar Agrawal,16-Oct-2025 02:06 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,38,3134022,Ranjan Kumar Tripathy,18-Oct-2025 12:42 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,39,3131940,RATIKANTA KARAN,17-Oct-2025 12:31 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,40,3133916,RITESH RANJAN BARIK,18-Oct-2025 11:28 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,41,3134212,ROHAN KUMAR NAG,18-Oct-2025 01:45 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,42,3131488,SAMUKA MEHER,16-Oct-2025 06:07 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,43,3131496,SANOJ NAIK,17-Oct-2025 12:45 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,44,3134660,SATYANARAYAN SAHOO,18-Oct-2025 03:16 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,45,3129268,Sawan Kumar Sahu,15-Oct-2025 01:47 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,46,3133477,Shekh Sahajahan,18-Oct-2025 03:05 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,47,3133158,SRIKANTA PRUSTY,18-Oct-2025 03:21 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,48,3130627,Sri Sangram Keshari Meher,16-Oct-2025 02:24 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,49,3134522,SRI SANJEEB KUMAR MEHER,18-Oct-2025 02:20 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,50,3131907,SUBRAT KHAMARI,16-Oct-2025 10:42 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,51,3133423,SUDHIR KUMAR RAUL,18-Oct-2025 11:13 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,52,3133284,SUNIL KUMAR AGRAWALLA,17-Oct-2025 08:35 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,53,3129051,SUNIL KUMAR NAIK,15-Oct-2025 12:58 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,54,3133861,SUPRITI SAHU,18-Oct-2025 11:30 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,55,3124502,SURAJ BHOI,15-Oct-2025 10:37 AM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,56,3131906,SUSOBHAN SAMANTARAY,16-Oct-2025 10:31 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,57,3132482,Suvendu Pradhan,17-Oct-2025 09:37 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,58,3132681,Sweta Ranjan Tripathy,17-Oct-2025 03:22 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,59,3133471,TARUN KUMAR KANHAR,17-Oct-2025 09:44 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,60,3131088,TOPHAN MAHAKUL,16-Oct-2025 02:28 PM,Rejected-Finance,Not found L1 in lottery process.,09-Jan-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
