Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
,,,,,,11,3089898,CHHANDA CHARAN HARIJAN,20-Sep-2025 12:31 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3085692,DIGAMBAR MOHANTY,17-Sep-2025 11:49 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3086571,DILIP BISWAS,19-Sep-2025 08:05 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3086658,DINESH BISWAS,18-Sep-2025 10:49 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3085235,GHANASHYAMA BISOYI,17-Sep-2025 07:18 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3085294,GOURI PRASAD PATRO,18-Sep-2025 07:00 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3085656,HARISHCHANDRA KHARA,19-Sep-2025 09:40 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3086802,HATIA ROUT,18-Sep-2025 06:08 PM,Accepted-AOC,Qualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3086713,HIMANSHU PRADHAN,18-Sep-2025 06:31 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3089462,JAGANNATH DHALI,19-Sep-2025 11:56 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3089262,JITENDRA KUMAR JENA,19-Sep-2025 09:06 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3088642,KUSHA SAHU,19-Sep-2025 05:03 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3087079,LADU KISHORE NAYAK,19-Sep-2025 07:29 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3086505,LIPA BISWAL,18-Sep-2025 08:51 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3087937,MALATI MAHALA,19-Sep-2025 12:47 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3089915,MOHAMMAD WASHIQ LATHIYA,20-Sep-2025 12:15 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3085335,NARAYAN PANIGRAHI,17-Sep-2025 08:47 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3084350,PAPU BACHHAR,20-Sep-2025 08:41 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,3086906,Paritosh Gharami,19-Sep-2025 04:05 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,3087200,PRABHAKAR NAYAK,18-Sep-2025 10:35 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,3090855,PRADEEP KUMAR SAMANTRAY,20-Sep-2025 04:30 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,3089515,PRASANTA KUMAR PARIDA,20-Sep-2025 12:26 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,3085772,PRATAP KUMAR MALLICK,18-Sep-2025 08:49 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,3090624,PRATHAM PRASAD SWAIN,20-Sep-2025 03:10 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,3089761,RABI HARIJAN,20-Sep-2025 11:02 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,3084263,Rameswar Gond,17-Sep-2025 03:49 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,3087819,RAM KRISHNA MANDAL,19-Sep-2025 03:42 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,3087254,RATAN KUMAR MONDAL,19-Sep-2025 08:38 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,3088573,SAKTI PRASAD BEHERA,19-Sep-2025 04:45 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,3084323,SASWAT MAJHI,17-Sep-2025 10:33 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,41,3088785,SATRUGHAN LENKA,19-Sep-2025 10:43 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,42,3086303,SHASHI BHUSAN PRAHARAJ,18-Sep-2025 08:18 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,43,3089780,SIMANCHAL NAYAK,20-Sep-2025 10:47 AM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,44,3090618,TAPAN KUMAR PATRA,20-Sep-2025 03:51 PM,Rejected-AOC,Disqualified in transparent lottery,21-Jan-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
