Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2983055,GHANA BEHERA,29-Jun-2025 08:30 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2979408,HARASIT PODDAR,27-Jun-2025 10:49 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2984613,JAYADEV MONDAL,01-Jul-2025 12:09 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2984641,JAYANTA BANGALI,30-Jun-2025 10:18 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2985177,KISHOR BISWAS,01-Jul-2025 01:21 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2985383,NANDA KISHOR MONDAL,01-Jul-2025 04:29 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2984708,NITAI CHANDRA BISWAS,01-Jul-2025 11:03 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2981749,PATHA RAY,28-Jun-2025 12:27 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2984175,PINTU BISWAS,30-Jun-2025 04:37 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2984025,PRAHALLAD DAS,30-Jun-2025 03:16 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2984731,RAMEN MANDAL,01-Jul-2025 12:13 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2980891,RANJITA BHOWMIK (S.C),30-Jun-2025 01:01 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2979004,Ratan Mandal,24-Jun-2025 04:14 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2979497,RINA MANDAL,25-Jun-2025 03:45 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2982109,RUPA MANDAL,01-Jul-2025 09:46 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2979560,SAMIRAN BISWAS,27-Jun-2025 11:18 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2981370,SANJAY DAS,27-Jun-2025 01:09 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2984896,SANJIT SANA,01-Jul-2025 12:37 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2982520,SANTANA DHALI,01-Jul-2025 11:57 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2985398,SRITAM KOTHIA,01-Jul-2025 03:46 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2982657,SUBHAM MANDAL,29-Jun-2025 07:07 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2975578,SUCHITRA RAY,20-Jun-2025 07:35 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2980988,Sunita Kumari Sethy,27-Jun-2025 11:00 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2983300,SURAJ MASID,30-Jun-2025 09:28 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2981632,Urdhab Sethi,29-Jun-2025 06:43 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,25-Aug-2025 10:32 PM,,,,,,,,AOC
