Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
,,,,,,11,3009449,KRUSHNA CHANDRA SAHU,23-Jul-2025 05:44 AM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3009309,M/s BIJU MOHAPATRA,22-Jul-2025 09:12 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3009133,M/S. RAJ RIYANSH CONSTRUCTIONS,22-Jul-2025 06:53 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3009918,M/S SUBASH CHANDRA PATTANAIK,23-Jul-2025 01:51 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3004788,Narahari Pradhan,20-Jul-2025 12:52 PM,Accepted-AOC,WINNER,19-Sep-2025 06:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3009721,PAPU DALEI,23-Jul-2025 12:24 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3004999,PRAMILA DEBATA,20-Jul-2025 01:15 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3004737,PRATIMA JENA,22-Jul-2025 09:10 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3009652,PRAVAT KUMAR SAHOO,23-Jul-2025 11:47 AM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3009216,RAKESH KUMAR NAYAK,22-Jul-2025 08:13 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3009245,RASMI RANJAN PARIDA,22-Jul-2025 08:31 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3008913,ROSALIN NAYAK,22-Jul-2025 04:33 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3000356,SAGARIKA SWAIN,16-Jul-2025 04:33 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3009470,SAROJ KUMAR PRADHAN,23-Jul-2025 08:25 AM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3004339,Sri Antaryami Sahoo,19-Jul-2025 05:04 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3009278,SUBHALAXMI ROUT,22-Jul-2025 08:53 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3009781,SUSIL KUMAR SAHOO,23-Jul-2025 12:52 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3003116,TRUPTIMAYEE PARIDA,18-Jul-2025 01:24 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY,19-Sep-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
