Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
,,,,,,,,,,,,,11,2943950,DIBYARANJAN SALANGI,02-Jun-2025 06:43 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2933879,JANMEJAY PUTY,03-Jun-2025 11:53 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,2935516,MD. ISLAM,27-May-2025 04:39 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,2935484,MOHOMOD SHADAB,27-May-2025 04:24 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,2950555,M/S ROUT CONSTRUCTION,04-Jun-2025 02:42 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,2936247,NABAJYOTI PATRA,27-May-2025 09:04 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,2931974,NIBEDITA BEHERA,25-May-2025 06:14 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,2932030,NILAMADHABA CONSTRUCTION,03-Jun-2025 05:17 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,2950701,PRAMOD KUMAR CHOUDHURY,04-Jun-2025 11:02 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,2948573,PRASAD CHANDRA BEHERA,03-Jun-2025 06:10 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,2934993,PRATIMA PADHI,04-Jun-2025 04:43 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,2949239,PRAVAKAR SAHU,04-Jun-2025 08:33 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,2937924,PRIYABRATA NAYAK,28-May-2025 02:21 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,2938693,PUNEET KUMAR SAHOO,28-May-2025 05:51 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,2947745,RAMJIT MARANDI,04-Jun-2025 12:55 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,2948378,RANJAN KUMAR KHANDELWAL,04-Jun-2025 02:53 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,2949849,RITA RANI LENKA,03-Jun-2025 04:46 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,2950594,SACHIN KUMAR BASHA,04-Jun-2025 07:14 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,2935053,SANDEEP KUMAR PATI,28-May-2025 07:56 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,2950922,SATYABRATA DAS,04-Jun-2025 12:15 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,2951274,SEKH AMANULLA,04-Jun-2025 02:56 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,2934822,SHIBANANDA PADHI,04-Jun-2025 02:59 PM,Accepted-AOC,Work order issued,06-Sep-2025 05:31 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,2950317,SHREYANSH KUMAR JAIN,03-Jun-2025 07:27 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,2949642,SOURAV PALATA,04-Jun-2025 01:50 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,2950188,SRI MRUTYUNJAY SAHU,03-Jun-2025 05:31 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,2951137,Sri Shraban Kumar Gope,04-Jun-2025 01:55 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,2951300,SUBHAM SINGHA,04-Jun-2025 03:21 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,2935661,SUCHANDAN PARIDA,27-May-2025 05:31 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,2950402,SUMIT KUMAR SAHU,03-Jun-2025 08:46 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,40,2934017,SUPRABHA SARGHARIA,03-Jun-2025 10:16 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,41,2935770,SUVENDU KUMAR MOHANTY,28-May-2025 08:43 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,42,2949346,TANISH AGARWAL,02-Jun-2025 09:09 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,43,2949381,TANMAYEE DASH,02-Jun-2025 09:37 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,44,2950954,TUSARKANTI MOULIK,04-Jun-2025 12:22 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
