Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2892200,JANGYADATTA TRIPATHY,23-Apr-2025 10:02 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,2890233,JAYANTA KUMAR JENA,21-Apr-2025 01:57 PM,Rejected-Technical,Diaqualified due to cancellation of GST w e f 13 April 2022,20-May-2025 11:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2891502,JIBANJYOTI PANDA,22-Apr-2025 01:50 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2888556,J N GRAPHICES,19-Apr-2025 07:26 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2884850,JULKAR RAHEMAN KHAN,16-Apr-2025 01:59 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2891456,JYOTI PRAKASH SAHOO,22-Apr-2025 12:54 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2890980,JYOTI RANJAN NAYAK,21-Apr-2025 10:23 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2891783,JYOTIRMAYEE BEHERA,23-Apr-2025 12:34 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2892291,KALASHREE PRATIK JENA,23-Apr-2025 11:22 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2890957,KALINGA CONSTRUCTION,21-Apr-2025 10:51 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,2888513,KARMABIR SAMAL,19-Apr-2025 10:39 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2890937,KUMAR GOURAB MAHARANA,21-Apr-2025 09:55 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2892577,KUNAL DAS,23-Apr-2025 04:16 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2890933,LIPUN MALLICK,21-Apr-2025 09:53 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,2892146,LUCKY RANJAN PATRA,23-Apr-2025 12:39 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2890569,LWEET PATTANAYAK,21-Apr-2025 05:27 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,2890811,MADHUSMITA KAR,21-Apr-2025 08:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,2889417,MADHUSMITA SAMAL,21-Apr-2025 09:27 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2892529,MAHAMAD PAJ RIZWAN SEIKH,23-Apr-2025 01:32 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2891610,MAHAVIR BHOL,22-Apr-2025 03:59 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2891856,MANASA RANJAN BISWAL,22-Apr-2025 06:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,2883529,MANAS RANJAN MOHANTY,21-Apr-2025 05:34 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2889462,MANAS RANJAN SAMAL,20-Apr-2025 02:49 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2890843,MANOJ KUMAR SETHI,21-Apr-2025 08:25 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2891433,MANOJ SAHU,22-Apr-2025 12:46 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,2891445,MANORANJAN ROUT,22-Apr-2025 12:52 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,2891351,MANSI ENTERPRISES PROP. BISWARANJAN SWAIN,22-Apr-2025 01:04 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2890147,Milan Das,21-Apr-2025 01:29 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2889646,MITESH MOHANTY,20-Apr-2025 08:57 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2892080,MOHAMMED ILLIAS,22-Apr-2025 10:05 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2891684,MONALUCKY PRADHAN,23-Apr-2025 01:18 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2888298,M/S BISWAJIT BEHURIA,18-Apr-2025 08:22 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2888744,M/S DHARANIDHAR DHAL,19-Apr-2025 01:17 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,2892437,M/S MAA JOGESWARI ENTERPRISES,23-Apr-2025 12:26 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,2891259,M/S MAA SANTOSHI CONSTRUCTION,22-Apr-2025 02:07 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2890911,Ms. MANORANJAN THATOI,21-Apr-2025 09:35 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2891219,M/S RANJAN KUMAR BEHERA,22-Apr-2025 08:01 PM,Rejected-Technical,Disqualified due to not furnishing of GST PAN NRC,20-May-2025 11:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2890173,M/S RUPAK KUMAR RAY,22-Apr-2025 11:49 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2891252,"M/S SHRISTI CONSTRUCTION, PROP. SIDHARTHA SANKAR PATI",23-Apr-2025 02:26 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2885938,M/S SIDHARTH KUMAR SAMAL,22-Apr-2025 02:00 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2887666,M/S Y CONSTRUCTION,22-Apr-2025 09:28 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2892317,MUKESH CHANDRA GHADEI,23-Apr-2025 11:45 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,2892545,MUKESH KUMAR DHANDHANIA,23-Apr-2025 02:00 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2892519,NAKULA ROUT,23-Apr-2025 01:24 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,2892064,NIRAKAR PUHAN,22-Apr-2025 09:48 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,2891043,NIROJ NALINI PANDA,22-Apr-2025 02:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,2891522,Nishikanta Swain,22-Apr-2025 01:36 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2892471,Papu Mohapatra,23-Apr-2025 12:51 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2892536,PRABIN KUMAR JENA,23-Apr-2025 01:48 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2890913,PRADEEP KUMAR SAHOO,22-Apr-2025 08:52 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2891295,PRADEEPTA JENA,22-Apr-2025 11:42 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2882772,PRADYUMNA KUMAR MISHRA,12-Apr-2025 10:44 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2892287,PRAJYOLITA NAYAK,23-Apr-2025 02:23 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2892382,Prakash Chandra Sahoo,23-Apr-2025 12:37 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2891296,Pramod Kumar Nath,22-Apr-2025 11:46 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2892127,PRANAB KUMAR BISWAL,23-Apr-2025 01:13 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2883861,PRATIPARNA PARAKRANTA NAYAK,14-Apr-2025 02:28 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2889843,PRIYANJOTI NAYAK,21-Apr-2025 11:29 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,2892042,PRIYARANJAN NAYAK,22-Apr-2025 09:23 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,2890377,PRUTHI RANJAN NAYAK,21-Apr-2025 03:19 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,2892297,RABI NARAYAN SAHOO,23-Apr-2025 11:25 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2891139,Rabindra Kumar Rout,22-Apr-2025 09:41 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,2889811,RABINDRA KUMAR SWAIN,21-Apr-2025 07:58 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2890842,RAJESH KUMAR PANDA,21-Apr-2025 08:21 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,2891129,RAJ GOPAL BISWAL,22-Apr-2025 09:27 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,2889138,Raj Ranjan Das,21-Apr-2025 12:44 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,2891116,RAKESH KUMAR SAHOO,22-Apr-2025 08:38 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,2891662,RAMAKANTA DASH,22-Apr-2025 02:58 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,2891994,Ramesh Chandra Malik,22-Apr-2025 08:30 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,2892010,RASHMIRANJAN NAYAK,22-Apr-2025 08:49 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2889554,RASHMI RANJAN PANDA,20-Apr-2025 07:37 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
