Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
,,,,,,11,2965497,KAILASH CHANDRA NAYAK,13-Jun-2025 01:16 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,2956993,KAILASH CHANDRA SAHOO,09-Jun-2025 06:09 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,2965450,KRUPASINDHU DAS,13-Jun-2025 01:00 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,2956488,KRUSHNA CHANDRA SWAIN,09-Jun-2025 07:59 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,2965898,LITALI PARIDA,13-Jun-2025 04:57 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,2965390,MAA ENTERPRISE,13-Jun-2025 03:47 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,2965924,MANAS RANJAN BISWAL,13-Jun-2025 05:06 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,2965459,MANOJ KUMAR PRADHAN,13-Jun-2025 01:39 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,2962563,M/S HARAGANESWAR TRADERS,11-Jun-2025 09:07 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,2962254,NARAYANI AGENCY,13-Jun-2025 11:49 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,2960325,NIRANJAN SWAIN,12-Jun-2025 08:27 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,2956394,NIRMALYA BARIK,10-Jun-2025 07:14 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,2951439,PABITRA MOHAN SAHOO,07-Jun-2025 07:09 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,2965880,PAYAL MUDULI,13-Jun-2025 04:43 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,2964501,PRABHASINI RAUT,13-Jun-2025 10:40 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,2954765,PRAMOD KUMAR SENAPATI,09-Jun-2025 06:19 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,2951579,PRATIMA NAYAK,07-Jun-2025 04:03 PM,Accepted-AOC,"L1 bid of Sri PRATIMA NAYAK selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",13-Sep-2025 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,2960031,RAKESH MOHANTY,10-Jun-2025 05:01 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,2964999,RAKESH NAYAK,13-Jun-2025 08:14 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,2965425,RANJAN KUMAR SETHY,13-Jun-2025 02:08 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,2950772,ROJALINI ROUT,09-Jun-2025 04:57 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,2959534,RUSHI PRASAD MISHRA,11-Jun-2025 06:44 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,2965945,SAMIR KANDI (S.C),13-Jun-2025 05:22 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,2960799,SANATAN KANDI,13-Jun-2025 12:02 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,2962405,SANKAR PARIDA,11-Jun-2025 07:58 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,2951982,SARAT CHANDRA PALAURI,08-Jun-2025 09:25 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,2965385,SASMITA JENA,13-Jun-2025 12:25 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,2962317,SUBASH CHANDRA SAHOO,11-Jun-2025 07:26 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,2952409,SUDHAKAR MALLICK,10-Jun-2025 08:10 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,2958858,SURESH KUMAR PRADHAN,10-Jun-2025 11:35 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,41,2958918,TAPAN KUMAR SETHY,12-Jun-2025 08:39 AM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,42,2963965,TRUPTI RANJAN SWAIN,12-Jun-2025 02:20 PM,Rejected-Finance,Not won in the transparent Lottery,26-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
