Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,2968338,GUNTAMUKALA GOWRI SANKAR RAO,16-Jun-2025 12:45 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,2966958,Jagadish Kumar Sahu,14-Jun-2025 08:22 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,2971991,JALANDHAR BACHELI,18-Jun-2025 01:00 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,2971285,JYOSTNA RANI SAHANI,17-Jun-2025 08:11 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,2972410,KARUNAKAR NAIK,18-Jun-2025 05:00 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,2967167,krishna ch panda,17-Jun-2025 03:48 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17,2972196,MOHAN KANDHAPANI,18-Jun-2025 02:45 PM,Accepted-AOC,Qualified,11-Sep-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18,2970541,M R SALES,17-Jun-2025 01:41 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19,2968777,NANDA KISHOR PRASAD CHOURASIA,16-Jun-2025 07:26 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20,2972321,PITTALA YAMUNA,18-Jun-2025 04:05 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21,2970565,PRADEEPTA DASH,17-Jun-2025 01:31 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22,2971425,PRASANTI PALAKIA,17-Jun-2025 10:17 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23,2968507,RAINA KADRAKA,17-Jun-2025 12:13 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24,2966506,RAJESH PANDA,14-Jun-2025 11:43 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25,2971103,RAJ KUMAR CHOURASIA,18-Jun-2025 08:33 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26,2968226,RASMITA SAHUKAR,16-Jun-2025 11:14 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27,2964655,RAWALA MAJHI,12-Jun-2025 06:39 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28,2971235,SABITA MISHRA,17-Jun-2025 07:42 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29,2963890,SANGEETA SAHU,13-Jun-2025 12:25 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30,2961014,SANGRAM KESHAR PATNAIK,11-Jun-2025 11:14 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31,2964386,SUBHAM PANIGRAHI,12-Jun-2025 04:08 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32,2966442,SUGYANI PADHI,14-Jun-2025 10:35 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33,2965879,TANMAYA MOHAPATRO,13-Jun-2025 04:41 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34,2967200,TIRUPATI PRASAD PANIGRAHI,15-Jun-2025 10:41 AM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,35,2963611,UMESH KUMAR JENA,12-Jun-2025 01:00 PM,Rejected-Finance,Not qualified in Lottery system,11-Sep-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
