Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
,,,,,,,,,,,,,,,,,,,,14,2812804,JYOTI RANI PATI,12-Feb-2025 06:30 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,2806550,K. MOULIDHAR,13-Feb-2025 02:10 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,2812358,KOSHIREDDY SUNIL KUMAR,13-Feb-2025 02:14 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,2814055,Mohanlal Padhan,13-Feb-2025 03:53 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,2814276,M/S AKASH INFRATECH PROP. AKASHDEEP SINGH SANDHU,13-Feb-2025 10:57 AM,Rejected-Technical,Invalid,09-Mar-2025 08:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,2802242,"M/S SRI SAI CONSTRUCTION,PROP.SRI M NAGESWAR REDDY",10-Feb-2025 08:29 PM,Accepted-AOC,Qualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,2815946,NANDIGHOSH PATRA,13-Feb-2025 02:54 PM,Rejected-Technical,Invalid,09-Mar-2025 08:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,2812681,NARAYAN TANTI,13-Feb-2025 02:33 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,2804468,PARTHA SARATHI DASH,13-Feb-2025 12:40 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,2809673,RAJINIKANTA MALLICK,13-Feb-2025 01:26 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,2805530,RAMACHANDRA KHOSLA,11-Feb-2025 09:39 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,2816403,RAMESH CHANDRA PATTJOSHI,13-Feb-2025 04:55 PM,Rejected-Technical,Invalid,09-Mar-2025 08:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,2806688,RAPAKA DAMBIK RAO,13-Feb-2025 01:37 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,27,2815353,SAMIRA PATIKA,13-Feb-2025 01:10 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,28,2815718,SANDIP KUMAR PADHI,13-Feb-2025 02:55 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,29,2812378,SANGRAM KISHORE ROUT,13-Feb-2025 01:10 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,30,2814241,SANJAY KUMAR GUPTA,13-Feb-2025 10:17 AM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,31,2815761,SANTOSH KUMAR MAHANKUDA,13-Feb-2025 02:39 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,32,2810988,Simanchal Sabat,13-Feb-2025 04:23 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,33,2815059,SOUMITRA KUMAR SADANGI,13-Feb-2025 02:17 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,34,2803503,SRI ANNAN KUMAR VERMA,12-Feb-2025 09:24 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,35,2793453,SRI SUBASH CHANDRA SAHU,04-Feb-2025 12:15 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,36,2814443,SUBRAT KUMAR PANDA,13-Feb-2025 12:15 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,37,2815235,TAPAN KUMAR SAMAL,13-Feb-2025 12:13 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
