Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,,,,,,,,11,2997275,Dillip Kumar Lenka,12-Jul-2025 03:04 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2996162,DILLIP KUMAR MOHANTY,11-Jul-2025 01:10 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,2996608,DIPTIMAYA BARIK,11-Jul-2025 06:14 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,2997834,DIPTI RANJAN RAYSARDAR,13-Jul-2025 12:39 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,2998096,GOURANGA SETHI (S.C),13-Jul-2025 05:53 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,2996473,Ipsita Nanda,11-Jul-2025 04:23 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,2997253,JAYADRATH SHIAL (SC),12-Jul-2025 02:25 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,2996674,Jaya Prakash Khatua,11-Jul-2025 07:00 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,2997639,JYOTSNARANI KANUNGO,13-Jul-2025 11:42 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,2997397,MADHU SUDAN SAHOO,12-Jul-2025 07:39 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,2997546,MAKARADHAR PALEI (S.C),12-Jul-2025 09:35 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,2997353,MANOJ KUMAR NAYAK,12-Jul-2025 06:21 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,2997461,NIRMAL KUMAR PATTANAYAK,12-Jul-2025 09:58 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,2998770,OM PRAKASH SAHOO,14-Jul-2025 12:51 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,2997086,PRAKASH KUMAR MOHAPATRA,12-Jul-2025 12:17 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,2996225,PRASANNA BEHERA,14-Jul-2025 02:41 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,2994830,PRASANTA KUMAR SAHU,10-Jul-2025 11:52 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,2997681,PRAVAT KUMAR BISWAL,13-Jul-2025 12:08 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,2993831,RABINDRA KUMAR PARHI,11-Jul-2025 10:59 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,2996721,RAJENDRA PRASAD DAS,12-Jul-2025 10:09 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,2998963,RAJESH KUMAR DAS,14-Jul-2025 01:56 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,2998871,ROHITASWA DASH,14-Jul-2025 01:08 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,2998491,SAMARENDRA NATH PARHI,14-Jul-2025 10:35 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,2997242,SANDEEP KUMAR SAMAL,12-Jul-2025 02:39 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,2998834,SANJAY KUMAR LENKA,14-Jul-2025 12:54 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,2994612,Santosh Kumar Das,09-Jul-2025 10:00 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,2995794,Satyabrata Sahoo,11-Jul-2025 10:30 AM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,2996508,Satyajeet Pattanaik,11-Jul-2025 05:01 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,2999224,Satya Ranjan Pradhan,14-Jul-2025 04:31 PM,Accepted-AOC,Awarded through lottery winner,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,40,2998835,SIDDHARTHA BARIK,14-Jul-2025 12:48 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,41,2998869,SUDARSAN SAHU,14-Jul-2025 04:37 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,42,2998904,SUSANTA KUMAR UPADHYAYA,14-Jul-2025 01:24 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,43,2998791,SUVRANSHU SAHOO,14-Jul-2025 12:21 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,44,2994038,TAPAS KUMAR NAYAK,09-Jul-2025 06:29 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,45,2998251,UMAKANTA PANDA,13-Jul-2025 08:00 PM,Rejected-AOC,Rejected,12-Sep-2025 10:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
