EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12,2852089,BISWA PRASANNA MISHRA,12-Mar-2025 02:15 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13,2844317,BISWARANJAN PATTANAYAK,04-Mar-2025 07:52 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14,2851127,BUILDCRAFT ENGINEERS INDIA PRIVATE LIMITED,11-Mar-2025 09:03 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15,2847959,DEBASISH MOHANTY,11-Mar-2025 12:37 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,16,2851074,FLAMEGUARD FIRE SAFETY PRIVATE LIMITED,11-Mar-2025 07:53 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,17,2851146,GIRIJA SHANKAR PANDA,11-Mar-2025 08:07 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18,2851787,HARIKRUPA MEHER,12-Mar-2025 12:16 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19,2850097,HARISH BALI,11-Mar-2025 09:39 AM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20,2851406,JITENDRA KUMAR BEHERA,12-Mar-2025 07:51 AM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21,2850882,JNANENDRA KUMAR SWAIN,11-Mar-2025 04:52 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22,2851781,JYOTI RANJAN DASH,12-Mar-2025 03:51 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23,2851719,KULDIP PRADHAN,12-Mar-2025 12:45 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24,2851755,LAXMI NARAYAN BHOI,12-Mar-2025 01:21 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25,2851543,M/S.APARAJIRA DALAI,12-Mar-2025 11:08 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26,2851726,MS SAMPADA BEHURA,12-Mar-2025 01:03 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27,2852134,M/S SONI DANG,12-Mar-2025 02:39 PM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28,2851352,Mukesh Kumar Kudei,12-Mar-2025 10:10 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29,2850639,Munalal Agrawalla,12-Mar-2025 04:32 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,30,2847325,NIBEDITA MOHAPATRA,08-Mar-2025 03:52 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,31,2851089,NILARATNA MAHAPATRA,11-Mar-2025 07:30 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,32,2852459,NITIN KUMAR PRADHAN,12-Mar-2025 04:46 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,33,2851459,PRADEEP KUMAR BEHERA,12-Mar-2025 09:34 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,34,2852261,PRAKASH RANJAN NAYAK,12-Mar-2025 03:37 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,35,2852023,Raghunath Bedbak,12-Mar-2025 01:55 PM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,36,2851933,RAJENDRA KUMAR MEHER,12-Mar-2025 01:13 PM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,37,2850642,RAJ KUMAR JAISWAL,11-Mar-2025 04:35 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,38,2851993,Rameswar Agrawal,12-Mar-2025 01:34 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,39,2852378,RANJEET KUMAR TRIPATHY,12-Mar-2025 04:28 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,40,2849230,RUPALIN BISWAL,12-Mar-2025 12:57 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,41,2852299,SAMIR KUMAR DEHURI,12-Mar-2025 04:00 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,42,2848406,SAMUKA MEHER,10-Mar-2025 07:03 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,43,2852197,SANGRAM KESHARI MALLIK,12-Mar-2025 03:08 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,44,2851064,SARBSHREE ENGINEERING AND CONSTRUCTIONS PVT LTD,11-Mar-2025 07:06 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,45,2849234,SAUMYA RANJAN MOHANTY,12-Mar-2025 01:07 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,46,2852472,Sawan Kumar Sahu,12-Mar-2025 04:52 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,47,2851155,Shekh Sahajahan,11-Mar-2025 08:31 PM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,48,2851029,SNEHASISH DALAL,11-Mar-2025 06:40 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,49,2850831,SOUMYAJIT MOHAPATRA,11-Mar-2025 04:18 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,50,2848093,Sri Sangram Keshari Meher,09-Mar-2025 08:53 PM,Accepted-AOC,L1 Bidder,03-Jun-2025 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,51,2845786,SUBRAT PANDA,06-Mar-2025 01:21 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,52,2851464,Sudhansu Kumar Panda,12-Mar-2025 09:46 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,53,2847101,SUKANTA RANA,12-Mar-2025 12:25 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,54,2850082,SUMAN KUMAR ROUT,11-Mar-2025 08:29 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,55,2851417,Sunil Kumar Padhy,12-Mar-2025 11:50 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,56,2852342,SUNIL SAGAR BISWAL,12-Mar-2025 04:14 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,57,2849900,SUPRITI SAHU,10-Mar-2025 09:50 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,58,2844327,Suraj Pratap Singh,04-Mar-2025 08:09 PM,Rejected-Technical,Disqualified,08-May-2025 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,59,2850093,SURYA NARAYAN DANGA,11-Mar-2025 09:56 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,60,2851507,Suvendu Pradhan,12-Mar-2025 10:27 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,61,2852357,Sweta Ranjan Tripathy,12-Mar-2025 04:35 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,62,2849876,Tapas Kumar Sahoo,10-Mar-2025 09:21 PM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,63,2851634,Yashoda Karna,12-Mar-2025 11:28 AM,Rejected-Finance,Disqualified,08-May-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
