Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
,,,,,,,,,,,,11,2897479,DIBESH KUMAR NAYAK,28-Apr-2025 10:42 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,12,2897575,DIPAK PRADHAN,28-Apr-2025 11:20 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,13,2895292,DIPTIRANJAN RAYASINGH,25-Apr-2025 09:50 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,14,2894991,JAGANNATH BEHERA,25-Apr-2025 06:08 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,15,2897697,JINIA BEHERA,28-Apr-2025 11:59 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,16,2889448,KABITA SAHOO,27-Apr-2025 08:31 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,17,2898074,MANORANJAN SWAIN,28-Apr-2025 01:56 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,18,2895632,M/s BISWORANJAN DASH,26-Apr-2025 01:21 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,19,2893595,M/S OMM SAI ASSOCIATES,24-Apr-2025 01:52 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,20,2894129,Nabaghana Parida,24-Apr-2025 08:35 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,21,2897945,NILENDU KUMAR ROUT,28-Apr-2025 01:09 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,22,2896195,NURSHING CONSTRUCTION CO,26-Apr-2025 09:09 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,23,2896907,PRABHATA KUMAR SAHOO,27-Apr-2025 10:34 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,24,2897773,PRADIPTA KUMAR SETHI,28-Apr-2025 01:32 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,25,2896659,PRAVAKAR SAHOO,27-Apr-2025 02:53 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,26,2897650,PRIYARANJAN DASH,28-Apr-2025 11:43 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,27,2895446,RAJ KUMAR MISHRA,28-Apr-2025 10:43 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,28,2898308,RANJIT BHOI,28-Apr-2025 03:29 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,29,2896067,SACHIDANANDA JENA,26-Apr-2025 07:12 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,30,2896658,SARASWATI PRADHAN,27-Apr-2025 02:11 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,31,2897985,SAROJ KUMAR NAYAK,28-Apr-2025 01:33 PM,Rejected-Technical,Technically not qualified,21-Jun-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,32,2892945,SOUMYA RANAJN BEHERA,23-Apr-2025 07:14 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,33,2897099,SUDARSAN DAS,27-Apr-2025 08:10 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,34,2898065,SUKANT KUMAR MOHANTY,28-Apr-2025 01:51 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,35,2897498,SUNIL KUMAR SUBUDHI,28-Apr-2025 10:47 AM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,36,2896740,SUVENDRA KUMAR JENA,27-Apr-2025 03:15 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,37,2896923,SWADHIN JENA,27-Apr-2025 05:55 PM,Accepted-AOC,1st lottery winner,23-Jun-2025 10:40 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,38,2895951,SWAGAT RANJAN PATRA,26-Apr-2025 05:49 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,39,2897811,TAPAN KUMAR SUBUDHI,28-Apr-2025 12:35 PM,Rejected-Finance,other than 1st lottery winner,21-Jun-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
