Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,2864567,DEEPAK RANJAN DASH,22-Mar-2025 02:07 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,2867836,DILLIP KUMAR PRADHAN,26-Mar-2025 12:56 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,2863620,DOLAMANI BIBHAR,21-Mar-2025 04:40 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,2869572,ER. MOHIT KUMAR JAIN,26-Mar-2025 06:03 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,2869639,GANARAM MAHALA,26-Mar-2025 07:08 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,2870618,GHUNGROO AGRAWAL,27-Mar-2025 01:37 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,2870740,HIMANSU SEKHAR PADHI,27-Mar-2025 03:14 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,2870316,JAYANTA KUMAR TRIPATHY,27-Mar-2025 11:37 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,2870492,JAYSHREE MATADI TRADERS,27-Mar-2025 12:43 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,2870906,KAILASH MAHANA,27-Mar-2025 04:05 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,2870370,KISHOR KUMAR BISWAL,27-Mar-2025 11:59 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,2867854,KL INFRAPROJECTS,27-Mar-2025 03:47 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,2870962,LAXMI NARAYAN BHOI,27-Mar-2025 04:46 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,2870418,MANABHANJAN PUROHIT,27-Mar-2025 12:12 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,2869697,MANARANJAN NAYAK,26-Mar-2025 07:22 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,2860207,MANOJ KUMAR PADHAN,19-Mar-2025 08:15 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,2868337,MAYANK JAIN,26-Mar-2025 01:09 PM,Accepted-AOC,Selected through transparent lottery,16-Jun-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,2870845,MD MUZAHID,27-Mar-2025 03:25 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,2868184,M/s. Siddhi Vinayak Construction Company,27-Mar-2025 10:05 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,2869540,Muktar Khan,26-Mar-2025 04:54 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,2870071,NAIMISH KUMAR PADHAN,27-Mar-2025 02:38 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,2870308,Nikhil Agrawal,27-Mar-2025 11:30 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,2868769,NIROJ KUMAR MEHER,26-Mar-2025 05:24 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,2869716,PRADEEP KUMAR HOTA,26-Mar-2025 07:05 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,2869882,PRADYUMNA HOTA,26-Mar-2025 08:30 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,2870433,PRASANTA KUMAR BARIK,27-Mar-2025 12:51 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,2870192,PRITISH KUMAR MAHAPATRA,27-Mar-2025 03:18 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,2870131,RAHUL KUMAR AGRAWAL,27-Mar-2025 09:27 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,2870891,RAJAT KUMAR THAKUR,27-Mar-2025 03:48 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,2869762,RAJESH KUMAR MAHANA,27-Mar-2025 02:00 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,2869696,RAMAKANTA SAHOO,26-Mar-2025 06:52 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,2869423,Ramnarayan Mishra,27-Mar-2025 02:57 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,2868365,RITWIK ANAND,26-Mar-2025 01:44 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,2868554,ROHIT KUMAR BARIK,25-Mar-2025 11:03 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,2870858,SABITA CHHATRIA,27-Mar-2025 03:32 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,2870499,SAMIR KUMAR MEHER,27-Mar-2025 02:21 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,2869663,Sanjeeb Sahu,27-Mar-2025 03:17 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,2868953,SATYESH MAHANA,26-Mar-2025 01:32 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,2868834,SHILADITYA SETH (SC),26-Mar-2025 06:53 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,2868966,SOUMYA RANJAN DASH,27-Mar-2025 03:55 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,2870213,SRIKANTA MAHAKUD,27-Mar-2025 03:29 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,2870234,SUBHRANSU PANDA,27-Mar-2025 10:41 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,2870829,SUMIT SINGHAL,27-Mar-2025 03:02 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,2870081,SWADHIN MAHAPATRA,27-Mar-2025 08:35 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,2867505,UMESH KUMAR PUJHARI,24-Mar-2025 10:09 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,2869651,UTKAL NATH,26-Mar-2025 06:18 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,2870812,YUGESH SAHU,27-Mar-2025 03:57 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
