S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2874696,GYAN RANJAN ROUT,02-Apr-2025 01:38 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2874501,HARISANKAR SAHOO,02-Apr-2025 11:19 AM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2874796,JITENDRA SAHOO,02-Apr-2025 03:31 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2874253,KULDEEP MOHAPATRA,01-Apr-2025 01:21 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2873271,MANAS KUMAR SAHU,31-Mar-2025 01:08 PM,Rejected-Technical,Disqualified as per DTCN clause No. 7 and 121,28-Apr-2025 09:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2873987,Manas Ranjan Panda,31-Mar-2025 07:13 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2874470,Manoj Kumar Mohanty,02-Apr-2025 10:04 AM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2874143,Manoranjan Mohanty,31-Mar-2025 08:34 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2874816,Pradeep Kumar Brahma,02-Apr-2025 04:10 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2872578,Rajesh Pattanaik,28-Mar-2025 08:59 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2874238,Sai Shakti Mohanty,02-Apr-2025 01:34 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2874735,Sai Swetapadma Singh,02-Apr-2025 02:19 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2866681,SANJAY KUMAR MALLIK,24-Mar-2025 01:38 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2874263,Sasanka Kumar Behera,01-Apr-2025 01:38 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2871285,SHAKTI SWARUPINI,28-Mar-2025 08:15 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2873731,Smruti Ranjan swain,30-Mar-2025 11:30 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2874848,SUBALA SENAPATI,02-Apr-2025 04:52 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2873552,SUBHASISH BEHERA,29-Mar-2025 10:18 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2874293,SUDHANSU SEKHAR SASMAL,02-Apr-2025 01:02 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2874192,Sudhir Samal,31-Mar-2025 10:19 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2874734,Sukanta Kumar Pradhan,02-Apr-2025 02:08 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2874850,SURAJEET SAHOO,02-Apr-2025 04:53 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2863593,TAPAS KUMAR PANDA,21-Mar-2025 01:29 PM,Rejected-AOC,disqualified in transparent lottery,30-Jun-2025 09:13 PM,,,,,,,AOC
