Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
,,,,,,,,,,,,,11,2841196,BIRANCHI NARAYAN PATRA,01-Mar-2025 04:16 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2840803,CHANDINI BAI JAIN,27-Feb-2025 07:13 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,2842032,DEBASIS SAHOO,01-Mar-2025 12:43 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,2842829,DEBENDRA KUMAR BEHERA,03-Mar-2025 01:00 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,2841892,DIGAMBAR DASH,28-Feb-2025 10:16 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,2840842,DURGA MADHAB MOHANTY,27-Feb-2025 07:55 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,2843221,HARAPRIYA PRUSTY,03-Mar-2025 12:51 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,2842914,ITISHREE MOHANTY,02-Mar-2025 09:34 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,2842389,JAGANNATH SWAIN,01-Mar-2025 08:41 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,2842126,JAYASHREE BEHERA,01-Mar-2025 01:59 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,2842343,JITARANI KHATUA,02-Mar-2025 10:08 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,2843658,KAMALA KANTA PRADHAN,03-Mar-2025 04:47 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,2838921,KHIROD KUMAR SWAIN,27-Feb-2025 05:28 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,2839700,KRUSHNA CHANDRA SWAIN,27-Feb-2025 07:45 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,2842940,LITALI PARIDA,03-Mar-2025 11:08 AM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,2839906,MAA RATNACHUDI CONSTRUCTION,27-Feb-2025 08:04 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,2831264,MANAS KUMAR MUDULI,22-Feb-2025 07:39 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,2843624,MANJIT KUMAR SWAIN,03-Mar-2025 04:26 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,2833686,MANJULATA MALLICK,23-Feb-2025 10:22 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,2842647,MEHANAZ FATMA,02-Mar-2025 01:13 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,2843442,"MITRA CONSTRUCTIONS,PROP.-BARUN MITRA",03-Mar-2025 02:16 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,2842381,MONALISHA BEHERA,03-Mar-2025 01:18 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,2843347,M/S BARADA PRASAD MOHAPATRA,03-Mar-2025 04:23 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,2842850,M/S. BISWAJEET KANDI,02-Mar-2025 06:53 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,2843546,MS SAMPADA BEHURA,03-Mar-2025 04:27 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,2842186,M/S. SRI NIGAMANANDA CONSTRUCTION,01-Mar-2025 03:33 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,2843352,NALINIKANTA SWAIN,03-Mar-2025 01:07 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,2843583,NIRANJAN SWAIN,03-Mar-2025 04:02 PM,Rejected-Technical,Disqualified,14-Mar-2025 12:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,2843604,NITIN KUMAR PRADHAN,03-Mar-2025 04:10 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,40,2839588,PABITRA MOHAN SAHOO,27-Feb-2025 07:32 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,41,2843388,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,03-Mar-2025 01:34 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,42,2843256,PRAKASH CHANDRA SWAIN,03-Mar-2025 12:21 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,43,2842406,PRAVAT CHANDRA BEHERA,03-Mar-2025 01:23 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,44,2843023,PRAVATI TRIPATHY,03-Mar-2025 09:46 AM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,45,2843406,PURABI SAMANTASINGHAR,03-Mar-2025 03:16 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,46,2842312,RABINDRA KUMAR SETHY,01-Mar-2025 06:28 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,47,2841664,RAJIB KUMAR PRADHAN,28-Feb-2025 04:20 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,48,2836139,SANGITA PATTANAYAK,24-Feb-2025 06:19 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,49,2842929,SANJAY BEHERA,02-Mar-2025 10:23 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,50,2843157,SANJAY KUMAR DALAI,03-Mar-2025 11:31 AM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,51,2843497,SHIBANI BEHERA,03-Mar-2025 02:55 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,52,2842936,SMT. BISMITA BEHERA,02-Mar-2025 10:50 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,53,2838518,SMT DIPTIMAYEE DAS,26-Feb-2025 01:00 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,54,2837881,SMT MADHUSMITA PATTNAIK,27-Feb-2025 05:32 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,55,2842420,SOMYA RANJAN MOHARANA,03-Mar-2025 01:30 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,56,2842861,SOUMYAJIT MOHAPATRA,02-Mar-2025 07:30 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,57,2833057,SRIKANTA KUMAR SATAPATHY,23-Feb-2025 06:12 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,58,2839959,TOFAN PANDIA,27-Feb-2025 07:57 PM,Rejected-AOC,Rejected,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,59,2843455,YUDHISTHIRA PANDA,03-Mar-2025 02:24 PM,Accepted-AOC,Accepted,22-Jun-2025 06:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
