Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,11,2137869,Debadatta Meher,14-May-2023 03:09 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,12,2140064,DEEPAK KUMAR MOHANTY,16-May-2023 01:14 PM,Accepted-AOC,Successful during Transparent Lottery.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,13,2140115,DEEPAK KUMAR ROUTRAY,16-May-2023 01:21 PM,Rejected-AOC,Unsuccessful during Transparent Lottery.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,14,2139540,HARAMOHAN MALLICK,15-May-2023 10:11 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,15,2140220,HIMANSU SEKHAR JENA,16-May-2023 02:06 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,16,2140397,JANMEJAYA CHHOTARAY,16-May-2023 03:57 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,17,2139104,JITENDRA KUMAR BEHERA,15-May-2023 03:02 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,18,2140372,JITENDRA KUMAR DASH,16-May-2023 04:08 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,19,2140026,KAMAL LOCHAN PRADHAN,16-May-2023 12:31 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,20,2137432,KAMAL MOHANTY,13-May-2023 12:38 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,27-Jul-2023 10:20 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,21,2140259,KUMUD CHANDRA MOHAPATRA,16-May-2023 02:55 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,22,2136688,LIPI PRADHAN,14-May-2023 10:58 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,23,2140276,MANAS KUMAR BEHERA,16-May-2023 02:47 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,24,2138186,MANAS RANJAN BEHERA,14-May-2023 11:13 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,25,2139827,MITHUN KUMAR PRADHAN,16-May-2023 09:53 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,26,2138588,NAMITA SAHOO,15-May-2023 11:55 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,27,2139880,PRASANTA KUMAR MANGUAL,16-May-2023 12:56 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,28,2140131,PRASANT KUMAR GURU,16-May-2023 01:46 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,29,2140370,PRAVAKAR SAHOO,16-May-2023 03:42 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,30,2140152,RAJESH KUMAR MALLIK,16-May-2023 01:41 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,31,2139834,RAJESH KUMAR PRADHAN,16-May-2023 10:05 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,32,2139596,RAJESH KUMAR SETHI,15-May-2023 10:19 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,33,2139833,RAJ KISHORE DALEI,16-May-2023 11:38 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,34,2139661,RAKESH KUMAR SAHOO,16-May-2023 02:27 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,35,2137725,RANJIT KUMAR PATRA,14-May-2023 04:45 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,36,2140126,SANDEEP SAGAR PARIDA,16-May-2023 01:27 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,37,2137073,SANGRAM KUMAR PANDA,12-May-2023 07:23 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,38,2138656,SARAT CHANDRA DALEI,15-May-2023 05:05 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,39,2139712,sarthak nanda,16-May-2023 10:37 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,40,2138728,SMRUTI SWARUP PATTANAIK,15-May-2023 12:24 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,41,2138615,SOUMYA RANJAN DORA,15-May-2023 11:23 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,42,2138241,SRADHANJALI BISWAL,16-May-2023 09:20 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,43,2138290,SUBAL KHUNTIA,14-May-2023 08:00 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,44,2139448,SUDHANSU SEKHAR BARAL,16-May-2023 10:58 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,45,2139419,SUKANTA KUMAR SAHOO,16-May-2023 12:05 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,46,2139683,SUNIL KUMAR SAHOO,16-May-2023 02:14 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,47,2138647,SUSANTA KUMAR NAYAK,15-May-2023 11:39 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,48,2139726,SWATIPARNA RATH,16-May-2023 07:44 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
