Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
,,,,,,11,2165372,KESHABA BATRIA,22-Jun-2023 03:24 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,2163896,krishna ch panda,20-Jun-2023 12:16 AM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,2165445,LAXMIDHAR BISWAL,21-Jun-2023 08:16 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,2165307,MADHUSMITA PADHI,21-Jun-2023 04:42 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,2164155,MENAKA BISOYI,21-Jun-2023 08:57 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,2162148,Mohan Behera,17-Jun-2023 07:47 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,2164178,MONAJ PANDA,21-Jun-2023 05:05 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,2162111,NANDA KISHOR PRASAD CHOURASIA,19-Jun-2023 05:40 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,2165904,PITTALA YAMUNA,22-Jun-2023 01:54 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,2163557,PRADEEPTA DASH,22-Jun-2023 10:46 AM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,2164526,RABI NARAYAN MISHRA,21-Jun-2023 01:36 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,2160806,RAJANI KANTA BEHERA,21-Jun-2023 09:13 AM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,2163091,RASMITA SAHUKAR,19-Jun-2023 09:34 AM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,2165731,RAWALA MAJHI,22-Jun-2023 12:10 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,2165396,SANGRAM KESHAR PATNAIK,21-Jun-2023 06:43 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,2164892,SANJAY KUMAR SAHOO,22-Jun-2023 01:10 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,2165929,SATCHIDANANDA PADHI,22-Jun-2023 03:38 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,2162403,SATYANARAYAN PADHI,18-Jun-2023 09:20 AM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,2162067,SMT. ABHILIPSA RATH,17-Jun-2023 01:15 PM,Rejected-Finance,Not qualified in the lottery system,08-Oct-2023 11:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,2162466,TIRUPATI PRASAD PANIGRAHI,18-Jun-2023 09:56 AM,Accepted-AOC,Awarded,08-Oct-2023 11:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
