Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,11,2175124,G-ON ENERGY CONTROLS,10-Jul-2023 03:22 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,12,2174113,GREEN INNOVATIVE POWER PRIVATE LIMITED,08-Jul-2023 06:05 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,13,2167639,Hindusthan Electric Company,28-Jun-2023 05:59 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,14,2174204,ICON BUILDERS,08-Jul-2023 08:15 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,15,2174837,Jay Maa Engineering,10-Jul-2023 01:32 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,16,2174198,JUPITER ENGINEERS,08-Jul-2023 08:51 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,17,2175204,MANGALA PRASANNA NAYAK,10-Jul-2023 04:11 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,18,2174263,MARUTI CONSTRUCTIONS,09-Jul-2023 11:02 AM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,19,2174500,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,09-Jul-2023 08:11 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,20,2171559,MESSERS OMM SAI ELECTRICALS,07-Jul-2023 12:30 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,21,2175088,MM Infra Projects,10-Jul-2023 02:50 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,22,2171946,M/s BASANTI ELECTRICALS AND CONSTRUCTION,10-Jul-2023 02:21 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,23,2174911,M/s. EASTERN ENGINEERING,10-Jul-2023 01:33 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,24,2175198,M/S ELECTROLITE INDUSTRY,10-Jul-2023 04:15 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,25,2166852,M/S GANGA ELECTRIC,05-Jul-2023 05:46 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,26,2174156,Ms. JAYANTI ELECTRICALS,10-Jul-2023 04:02 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,27,2174878,M/S MAA JOGAMAYA TRADERS PROP-BIBHUTI RANJAN BISWAL,10-Jul-2023 03:26 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,28,2174493,M/s Maheswari construction Pro-Amulya kumar sahoo,09-Jul-2023 07:55 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,29,2166662,M/S SARALA ENGINEERING WORKS,08-Jul-2023 04:06 PM,Accepted-AOC,L1,30-Oct-2023 04:59 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,30,2174646,M/S SOUDAMINI ELECTRICAL WORKS,10-Jul-2023 10:26 AM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,31,2166990,M/s.TULSHI ENTERPRISES,05-Jul-2023 05:58 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,32,2174990,NARAYAN MAHANTA,10-Jul-2023 01:59 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,33,2174543,Power Links,10-Jul-2023 12:44 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,34,2166998,R.S. ENTERPRISE,08-Jul-2023 10:22 AM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,35,2171629,SANSKRUTI ASSOCIATES PRIVATE LIMITED,07-Jul-2023 11:46 AM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,36,2170885,SOUMIT PANDA,30-Jun-2023 01:52 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,37,2174591,SRD ENERGY TREE PVT LTD,10-Jul-2023 07:24 AM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,38,2174877,UNITED ELECTRICAL CONSTRUCTION,10-Jul-2023 01:40 PM,Rejected-Finance,NOT BEING L1,30-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,AOC
