Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3150145,BISHNU PRASAD PANDA,25-Oct-2025 02:20 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3147623,Bolakrushna Behera,24-Oct-2025 10:07 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3150715,CHAITANYA MAJHI,25-Oct-2025 01:40 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3148680,Chanchal Mahapatra,25-Oct-2025 02:21 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3146762,CH SUBASH CHANDRA PATRO,24-Oct-2025 01:20 PM,Accepted-AOC,As per Transparency Lottery System and selected L-1 and work order issued,05-Feb-2026 07:50 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3148948,GANESH NAIK,24-Oct-2025 04:29 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3143667,Gupteswar Behera,23-Oct-2025 07:49 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3149788,HANUMAN PRASAD AGRAWAL,25-Oct-2025 01:00 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3150246,JAGADISH SAHU,25-Oct-2025 08:24 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3148732,Jashobanta Kumar Bishi,24-Oct-2025 03:30 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3146513,Jitendra Kumar Naik,23-Oct-2025 11:00 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3141147,KANDURU NAIK,24-Oct-2025 12:30 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3151190,KESHAV SHARMA,25-Oct-2025 02:14 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3144620,MAHESH KUMAR SAHU,23-Oct-2025 12:54 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3147358,MANIKYA JYOTI PANDA,24-Oct-2025 09:08 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3146342,MRINAL KANT BEHERA,23-Oct-2025 05:21 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3142020,NABAL KISHOR AGRAWAL,22-Oct-2025 06:50 PM,Rejected-Technical,Licence Copy Not Submitted,05-Feb-2026 07:18 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3148139,NABIN KUMAR AGRAWAL,25-Oct-2025 06:37 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3150352,Omprasad Sahu,25-Oct-2025 10:30 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3145382,RAKESH KUMAR CHOUDHURY,23-Oct-2025 06:10 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3148333,ROHAN KUMAR NAG,24-Oct-2025 04:15 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3137791,SAHIL KUMAR RAY,20-Oct-2025 01:00 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3151075,SASANKA SHEKHAR BISSOYI,25-Oct-2025 12:50 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3150838,SHREE BHAGWATI INFRA,25-Oct-2025 02:49 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3150015,Sobhabati Meher,25-Oct-2025 10:45 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3150088,SOM PRAKASH PUROHIT,25-Oct-2025 09:49 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3128492,SSD CONSTRUCTIONS,15-Oct-2025 09:42 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3150233,SUBRAT KUMAR GOPAL,25-Oct-2025 08:08 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3149610,TANKADHAR SABAR,24-Oct-2025 07:41 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3150469,TAPAN SAHU,25-Oct-2025 11:04 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3150488,TRIBIKRAM SAHU,25-Oct-2025 11:44 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3148544,UPENDRA NAIK,24-Oct-2025 02:32 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
