Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,,,,,,,11,3034445,CHITTARANJAN JENA,13-Aug-2025 12:10 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,3037332,CHITTA RANJAN MUDULI,15-Aug-2025 08:59 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,3032331,DEBA KUMAR GHADEI,11-Aug-2025 08:29 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,3037557,DEVI PRASAD NANDA,15-Aug-2025 10:01 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,3033714,DIBYAJIBAN SAHOO,12-Aug-2025 05:25 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,3034829,DIBYAJYOTI DAS,13-Aug-2025 04:18 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,3037298,DIBYA RANJAN ROUT,15-Aug-2025 07:40 PM,Accepted-AOC,aoc,22-Feb-2026 10:31 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,3037989,DILLIP KUMAR MOHAPATRA,16-Aug-2025 12:27 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,3032439,GYANA PRAKASH DALAI,16-Aug-2025 01:57 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,3031267,JANAKI JENA,11-Aug-2025 07:28 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,3036612,JANMEYA KHUNTIA,15-Aug-2025 12:07 AM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,3032782,JYOTIPRAKASH DASH,12-Aug-2025 11:21 AM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,3038261,KALINGA ENTERPRISES PROP AJAY KUMAR MOHANTY,16-Aug-2025 02:22 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,3026707,MANORANJAN DAS,07-Aug-2025 11:27 AM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,3036471,PRADYUMNA KUMAR MISHRA,15-Aug-2025 11:15 AM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,26,3037170,PRAGATI BEHERA,15-Aug-2025 06:01 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,27,3026450,PRAMOD KUMAR PALEI,06-Aug-2025 10:56 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,28,3028920,PRASANTA KUMAR RANA,08-Aug-2025 05:27 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,29,3036480,RAKESH KUMAR SAHOO,14-Aug-2025 08:54 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,30,3035266,SAILABALA BHUYAN,13-Aug-2025 09:37 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,31,3038113,SATYAJIT DAS,16-Aug-2025 01:03 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,32,3038374,SHASHIKANTA MOHAPATRA,16-Aug-2025 02:42 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,33,3036899,SUBHASHREE SUBHADARSINI MOHANTY,15-Aug-2025 01:25 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,34,3038111,SUBRAT KUMAR SAMAL,16-Aug-2025 01:23 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,35,3034393,SUJIT KUMAR SETHY,13-Aug-2025 12:28 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,36,3034493,SURYAKANTA SWAIN,13-Aug-2025 12:34 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,37,3038528,SUSANTA KUMAR BAL,16-Aug-2025 03:51 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,38,3036624,TARA PRASAD SAHOO,15-Aug-2025 06:18 PM,Rejected-Finance,lottery,20-Sep-2025 09:31 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
