Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
,,,,,,,,,,,,,,,,,,,,11,3342309,GITANJALI PIDIKA,03-Jan-2026 11:17 AM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,3345937,Jitendra Kumar Naik,05-Jan-2026 09:06 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,3346899,KARNI SAPNA,06-Jan-2026 04:38 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,14,3346159,LAXMIKANTA BIDIKA,06-Jan-2026 01:21 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,3343991,MAHESH KUMAR SAHU,05-Jan-2026 09:29 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,3343758,MANISHA AGRAWAL,04-Jan-2026 07:30 PM,Accepted-AOC,Successful bidder in the Transparent Lottery. Deposited APSD and EMD and ISD Amounts,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,3346347,NIRANJAN DASH,06-Jan-2026 01:04 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,3346354,PADMABATI BIDIKA,06-Jan-2026 11:33 AM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,3346557,PADMABATI NAYAK,06-Jan-2026 01:27 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,3345456,pradeep kumar patro,06-Jan-2026 11:07 AM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,3346727,ROHAN KUMAR NAG,06-Jan-2026 03:56 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,3343599,SITESH KUMAR NAHAK,05-Jan-2026 08:18 AM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,3346337,SRI TIRTHA SAHU,06-Jan-2026 01:56 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,3346885,SWAGATIKA BHUYAN,06-Jan-2026 04:20 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,3346868,TANGUDU KALYAN KUMAR,06-Jan-2026 04:05 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,3346301,TANKADHAR MEHER,06-Jan-2026 01:13 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,19-Feb-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
