Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,3213436,BISWAJIT MOHAPATRA,11-Nov-2025 03:44 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,3213395,CHANDRAKANTA BARAL,11-Nov-2025 03:01 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,13,3210267,CHANDRAKANTA LENKA,10-Nov-2025 10:34 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,14,3212108,DILLIP KUMAR PARIJA,11-Nov-2025 12:29 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,15,3213051,DURGABATI PRADHAN,11-Nov-2025 02:17 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,16,3183385,GITANJALI PADHIARY,05-Nov-2025 08:14 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,17,3195584,Gyanendra Dhar,07-Nov-2025 09:44 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,18,3212841,HARAPRIYA PRUSTY,11-Nov-2025 04:19 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,19,3210488,HEMANTA DALEI,11-Nov-2025 11:07 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,20,3213009,JASMINE ENTERPRISES,11-Nov-2025 02:08 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,21,3197441,JAYARAM BEHERA,10-Nov-2025 09:39 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,22,3213160,JAYASHREE SWAIN,11-Nov-2025 02:28 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,23,3208304,JAY SITA RAM AGENCY,10-Nov-2025 03:44 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,24,3209652,JYOTIRMAYEE BEHERA,10-Nov-2025 07:22 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,25,3210050,KAPIL DEV DASH,11-Nov-2025 06:42 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,26,3183728,KARUNAKAR BEHERA,05-Nov-2025 07:06 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,27,3189460,KHIROD KUMAR SWAIN,09-Nov-2025 01:48 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,28,3212077,KSHETRAMOHAN MOHAPATRA,11-Nov-2025 12:25 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,29,3194722,L M ASSOCIATES,08-Nov-2025 02:37 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,30,3201650,MAHIMA PRASAD SAHOO,09-Nov-2025 02:05 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,31,3213555,MANAS RANJAN SWAIN,11-Nov-2025 03:25 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,32,3213688,MANIKANTHA SAHOO,11-Nov-2025 04:02 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,33,3205956,NARAYAN PATTANAYAK,10-Nov-2025 12:07 PM,Rejected-Technical,Not Selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,34,3211636,NIHAR RANJAN SAHOO,11-Nov-2025 12:39 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,35,3201231,NIRMAL CHANDRA PANIGRAHI,09-Nov-2025 01:01 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,36,3199917,NIRMAL NAYAK,09-Nov-2025 07:40 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,37,3210221,NIRUPAMA BEHERA,10-Nov-2025 10:21 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,38,3199041,NIRUPAMA SETHI,09-Nov-2025 09:31 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,39,3206900,PADMALOCHAN PRADHAN,10-Nov-2025 03:49 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,40,3192932,PITABAS JENA,11-Nov-2025 12:53 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,41,3209866,PRASANA KUMAR SWAIN,10-Nov-2025 09:19 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,42,3213156,PURNENDU ROUTRAY,11-Nov-2025 02:38 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,43,3210939,RABINDRA BEHERA,11-Nov-2025 08:30 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,44,3214192,RANJAN MOHANTY,11-Nov-2025 04:57 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,45,3183562,RASHMI RANJAN MOHAPATRA,05-Nov-2025 11:50 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,46,3213126,SAMBHAB SAMANTRAY,11-Nov-2025 02:31 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,47,3211386,SANDEEP CHOUDHURY,11-Nov-2025 10:37 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,48,3211716,Saroj Kumar Mallick,11-Nov-2025 01:18 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,49,3212975,SAROJ KUMAR SUNDARAY,11-Nov-2025 02:03 PM,Accepted-AOC,selected through lottery,25-Feb-2026 12:19 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,50,3187269,"SASMITA SAHOO, Prop SHREE EGARESWAR CONSTRUCTION",10-Nov-2025 07:29 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,51,3193067,SATYAJIT BISWAL,07-Nov-2025 08:00 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,52,3209622,SHARAT CHANDRA BISWAL,11-Nov-2025 10:12 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,53,3210261,SHIBANI SANKAR ACHARYA,10-Nov-2025 10:31 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,54,3206652,SIDHANTA PARIJA,10-Nov-2025 01:07 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,55,3200858,SIVA SAMBHU ENGINEERING,11-Nov-2025 05:56 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,56,3210140,SUDARSAN JENA,10-Nov-2025 11:52 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,57,3212343,SUGYAN KUMAR SWAIN,11-Nov-2025 12:58 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,58,3196925,Surath Kumar Senapati,10-Nov-2025 05:14 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,59,3198847,SWAPNA BIJAYINI MOHANTY,09-Nov-2025 09:02 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,60,3199778,SWAPNARANI SWAIN,10-Nov-2025 03:25 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,61,3193556,TAPAN KUMAR JENA,07-Nov-2025 01:42 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,62,3211374,TAPAN KUMAR SWAIN,11-Nov-2025 11:20 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,63,3212396,TATHAGATA SUBUDHI,11-Nov-2025 12:55 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
