Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3205857,BHABANI SANKAR CHOUDHURY,10-Nov-2025 11:57 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3187256,Bhabani Shankar Mohapatra,08-Nov-2025 12:28 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3180990,BIKASH KUMAR SAMAL,04-Nov-2025 05:03 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3186287,BIRANCHI NARAYAN PATRA,10-Nov-2025 07:13 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3199903,BISWA BHUSAN SWIN,10-Nov-2025 02:44 PM,Accepted-AOC,selected through Lotterty,25-Feb-2026 12:11 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3212440,BISWABIJAYEE BEHERA,11-Nov-2025 01:08 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3213474,CHANDRAKANTA BARAL,11-Nov-2025 03:12 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3211847,DEBASISH LENKA,11-Nov-2025 01:41 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3213404,DEEPARANI GOSWAMI,11-Nov-2025 03:03 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3211863,DILLIP KUMAR PARIJA,11-Nov-2025 12:24 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3213793,GORACHAND PATRA,11-Nov-2025 03:59 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3195591,Gyanendra Dhar,07-Nov-2025 09:52 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3212814,HARAPRIYA PRUSTY,11-Nov-2025 04:17 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3213598,ISHA SAMAL,11-Nov-2025 03:32 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3213277,JAYASHREE SWAIN,11-Nov-2025 02:43 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3209621,JYOTIRMAYEE BEHERA,10-Nov-2025 07:18 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3210020,KAPIL DEV DASH,11-Nov-2025 06:31 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3201166,MANAS RANJAN SWAIN,09-Nov-2025 12:59 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3195794,MRUTYUNJAYA DAS,07-Nov-2025 11:01 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3208822,NIHAR RANJAN JENA,10-Nov-2025 04:40 PM,Rejected-Technical,Not Selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3211620,NIHAR RANJAN SAHOO,11-Nov-2025 12:25 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3206830,PADMALOCHAN PRADHAN,10-Nov-2025 03:35 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,3212359,PRAFULLA KUMAR MALLA,11-Nov-2025 01:03 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,3173207,Prakash Chandra Khuntia,07-Nov-2025 05:56 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,3212857,PRATIMA BADAJENA,11-Nov-2025 01:49 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,3213207,PURNENDU ROUTRAY,11-Nov-2025 02:35 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,3213563,RABINARAYAN SAHOO,11-Nov-2025 03:25 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,3211248,RAJESH KUMAR PARIDA,11-Nov-2025 10:21 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,3213108,SAMBHAB SAMANTRAY,11-Nov-2025 02:34 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,3211359,SANDEEP CHOUDHURY,11-Nov-2025 10:32 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,3212633,SANJAY KUMAR OJHA,11-Nov-2025 01:19 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,3209829,Saroj Kumar Mallick,11-Nov-2025 01:23 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,3193243,SATYAJIT BISWAL,07-Nov-2025 08:26 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,3200185,SHAKTI SWARUP MOHANTY,10-Nov-2025 12:00 PM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,3210310,SHIBANI SANKAR ACHARYA,10-Nov-2025 10:43 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,3206539,SIDHANTA PARIJA,10-Nov-2025 12:58 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,3200803,SIVA SAMBHU ENGINEERING,11-Nov-2025 05:44 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,3198978,Sudhir Kumar Sethi,09-Nov-2025 09:25 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,49,3212318,SUGYAN KUMAR SWAIN,11-Nov-2025 12:56 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,50,3210381,SUKANT DAS,11-Nov-2025 05:21 AM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,51,3211667,SUMANTA KUMAR SAHOO,11-Nov-2025 12:05 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,52,3198837,SWAPNA BIJAYINI MOHANTY,09-Nov-2025 09:04 AM,Rejected-Technical,not selected through lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,53,3206125,SYED RUHULAIN ALI,10-Nov-2025 12:19 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,54,3212497,TATHAGATA SUBUDHI,11-Nov-2025 01:08 PM,Rejected-Technical,not selected through Lottery,05-Dec-2025 04:05 PM,,,,,,,,,,,,,AOC
