Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,3205630,GOPINATH HOTA,10-Nov-2025 03:06 PM,Rejected-Technical,non responsive,03-Jan-2026 07:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,3199389,GUDIA RANI AGRAWAL,08-Nov-2025 09:05 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,3208310,HIMANSU SHEKHAR SWAIN,10-Nov-2025 03:49 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,3202105,JANGYASENI SAHU,09-Nov-2025 04:03 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,3178119,JHARANA SAHU,07-Nov-2025 03:08 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,3182272,KRISHNA KUMAR AGRAWAL,05-Nov-2025 06:32 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,3189761,LAKSHAPATI MAHANANDA,07-Nov-2025 06:23 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,3192224,MAHENDRA KUMAR SAHU,07-Nov-2025 05:04 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,3203361,MANAS RANJAN MISHRA,10-Nov-2025 10:48 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,3204480,MD MUZAHID,10-Nov-2025 12:47 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,3197750,MD NOAMAN RAZA KHAN,09-Nov-2025 03:53 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,3196851,MOHAMMAD TAHIR KHAN,10-Nov-2025 11:52 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,3194616,MOHAMMAD TAYYAB KHAN,08-Nov-2025 05:11 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,3208793,NABIN SAHU,10-Nov-2025 04:36 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,3197266,NILA MADHAB SAHU,09-Nov-2025 12:41 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,3207959,PIYUSH GUPTA,10-Nov-2025 03:30 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,3197658,PRADEEP KUMAR SAHU,08-Nov-2025 03:14 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,3195828,PRAMOD KUMAR SAHU,08-Nov-2025 09:36 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,3183453,PRASANNA SAHU,05-Nov-2025 04:45 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,3195482,PRITAM KUMAR SAHU,08-Nov-2025 07:00 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,3201155,RAFFIKA KHANAM,09-Nov-2025 03:29 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,3202768,RAHUL BOSE,09-Nov-2025 06:13 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,3187281,RAHUL KUMAR AGRAWAL,08-Nov-2025 09:49 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,3198919,SABITA CHHATRIA,09-Nov-2025 01:05 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,3192390,SANJAYA RANA,07-Nov-2025 11:28 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,3191624,SANJU SAHU,07-Nov-2025 07:57 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,3202138,SANTOSH AGRAWAL,10-Nov-2025 07:50 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,3174198,SANTOSH KUMAR SAHU,08-Nov-2025 01:47 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,3186861,SAURABH SAHU,06-Nov-2025 06:02 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,3199447,SK SAFIUL HOSSAIN,09-Nov-2025 10:40 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,3196194,Sreeyash Infra and Developer,08-Nov-2025 09:59 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,3202796,SUMIKSHIYA PRADHAN,10-Nov-2025 07:24 AM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,3206760,SUSHANT KUMAR NAG,10-Nov-2025 03:51 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,3199207,TIKESWAR KHAMARI,09-Nov-2025 01:54 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,3171056,TILAKRAM BARIHA,05-Nov-2025 06:54 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,48,3207754,UGRESAN TANDI (S.C),10-Nov-2025 04:13 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,49,3204294,YUGESH SAHU,09-Nov-2025 10:49 PM,Rejected-Finance,Not successful in lottery,24-Jan-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
