S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3252328,Dibyajyoti Mallik,24-Nov-2025 08:46 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3246431,DIBYA KETAN PATNAIK,27-Nov-2025 10:45 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3253844,DIGDARSAN BEHERA,25-Nov-2025 01:14 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3262106,DINESH KUMAR SAHOO,28-Nov-2025 09:46 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3261483,DIPTI RANJAN SAHOO,27-Nov-2025 08:10 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3261674,HARISANKAR SAHOO,27-Nov-2025 08:51 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3252524,Hemanta Prusty,24-Nov-2025 10:02 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3259982,Jesus Sahoo,27-Nov-2025 01:48 PM,Accepted-AOC,Successful through Transparent lottery system and work has been awarded,05-Feb-2026 03:48 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3262787,Laxmikant Rout,28-Nov-2025 12:48 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3263547,MAHIMA CONSTRUCTION PROPRIETOR SRI SRIKANTA DEHURY,28-Nov-2025 01:50 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3262656,Minaketana Sahoo,28-Nov-2025 11:32 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3260130,Mohammed Javed,27-Nov-2025 02:10 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3262799,NIHAR RANJAN SAHU,28-Nov-2025 12:28 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3263618,PIYUSH RANJAN BHUKTA,28-Nov-2025 02:06 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3261754,Prabhat Kumar Sahoo,27-Nov-2025 09:29 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3262973,Pradeep Kumar Brahma,28-Nov-2025 12:21 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3239840,Pratik Kumar Rout,19-Nov-2025 10:36 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3262559,Rajesh Kumar Sahoo,28-Nov-2025 11:08 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3262580,RAMA CHANDRA BEHERA,28-Nov-2025 11:15 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3263964,Sailaja Sankar Bhanja,28-Nov-2025 03:17 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3243692,Sanjay Kumar Baisak,21-Nov-2025 12:09 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3255528,SANKARSHAN PARIDA,25-Nov-2025 09:01 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3261839,SATYAJIT BISWAL,27-Nov-2025 10:21 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3250058,SATYASUNDAR ROUT,24-Nov-2025 11:58 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3264111,SHESHADEV KHATUA,28-Nov-2025 03:49 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3263464,Soumyasarit Mohapatra,28-Nov-2025 01:41 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3263566,Soven Mohanty,28-Nov-2025 01:53 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3262479,Subhrajeet Mohapatra,28-Nov-2025 10:48 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3261599,Sujit Kumar Pattanaik,27-Nov-2025 08:34 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3259581,SUSIL KUMAR MOHAPATRA,27-Nov-2025 12:15 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3256754,SWAGATAM BISWAL,26-Nov-2025 12:39 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3263068,Swapna Ranjan Mulia,28-Nov-2025 12:39 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3264087,Tapas Ranjan Dalai,28-Nov-2025 03:33 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
